date,geography_code,c_cob_name,c_sex_name,c_age_name,obs_value
2001,E09000008,Other Western Europe,Males,Aged 16 to pensionable age,1729
2001,E09000008,Other Western Europe,Males,Pensionable age and over,268
2001,E09000008,Other Western Europe,Females,All people,3427
2001,E09000008,Other Western Europe,Females,Aged 0 to 15,258
2001,E09000008,Other Western Europe,Females,Aged 16 to pensionable age,2168
2001,E09000008,Other Western Europe,Females,Pensionable age and over,1001
2001,E09000008,EU Countries,Males,All people,2065
2001,E09000008,EU Countries,Males,Aged 0 to 15,267
2001,E09000008,EU Countries,Males,Aged 16 to pensionable age,1569
2001,E09000008,EU Countries,Males,Pensionable age and over,229
2001,E09000008,EU Countries,Females,All people,3161
2001,E09000008,EU Countries,Females,Aged 0 to 15,242
2001,E09000008,EU Countries,Females,Aged 16 to pensionable age,1993
2001,E09000008,EU Countries,Females,Pensionable age and over,926
2001,E09000008,France,Males,All people,290
2001,E09000008,France,Males,Aged 0 to 15,73
2001,E09000008,France,Males,Aged 16 to pensionable age,199
2001,E09000008,France,Males,Pensionable age and over,18
2001,E09000008,France,Females,All people,554
2001,E09000008,France,Females,Aged 0 to 15,68
2001,E09000008,France,Females,Aged 16 to pensionable age,420
2001,E09000008,France,Females,Pensionable age and over,66
2001,E09000008,Germany,Males,All people,391
2001,E09000008,Germany,Males,Aged 0 to 15,66
2001,E09000008,Germany,Males,Aged 16 to pensionable age,291
2001,E09000008,Germany,Males,Pensionable age and over,34
2001,E09000008,Germany,Females,All people,754
2001,E09000008,Germany,Females,Aged 0 to 15,60
2001,E09000008,Germany,Females,Aged 16 to pensionable age,432
2001,E09000008,Germany,Females,Pensionable age and over,262
2001,E09000008,Italy,Males,All people,509
2001,E09000008,Italy,Males,Aged 0 to 15,19
2001,E09000008,Italy,Males,Aged 16 to pensionable age,403
2001,E09000008,Italy,Males,Pensionable age and over,87
2001,E09000008,Italy,Females,All people,532
2001,E09000008,Italy,Females,Aged 0 to 15,12
2001,E09000008,Italy,Females,Aged 16 to pensionable age,287
2001,E09000008,Italy,Females,Pensionable age and over,233
2001,E09000008,Netherlands,Males,All people,86
2001,E09000008,Netherlands,Males,Aged 0 to 15,17
2001,E09000008,Netherlands,Males,Aged 16 to pensionable age,62
2001,E09000008,Netherlands,Males,Pensionable age and over,7
2001,E09000008,Netherlands,Females,All people,142
2001,E09000008,Netherlands,Females,Aged 0 to 15,22
2001,E09000008,Netherlands,Females,Aged 16 to pensionable age,90
2001,E09000008,Netherlands,Females,Pensionable age and over,30
2001,E09000008,Spain,Males,All people,268
2001,E09000008,Spain,Males,Aged 0 to 15,21
2001,E09000008,Spain,Males,Aged 16 to pensionable age,214
2001,E09000008,Spain,Males,Pensionable age and over,33
2001,E09000008,Spain,Females,All people,374
2001,E09000008,Spain,Females,Aged 0 to 15,15
2001,E09000008,Spain,Females,Aged 16 to pensionable age,263
2001,E09000008,Spain,Females,Pensionable age and over,96
2001,E09000008,Other EU,Males,All people,521
2001,E09000008,Other EU,Males,Aged 0 to 15,71
2001,E09000008,Other EU,Males,Aged 16 to pensionable age,400
2001,E09000008,Other EU,Males,Pensionable age and over,50
2001,E09000008,Other EU,Females,All people,805
2001,E09000008,Other EU,Females,Aged 0 to 15,65
2001,E09000008,Other EU,Females,Aged 16 to pensionable age,501
2001,E09000008,Other EU,Females,Pensionable age and over,239
2001,E09000008,Non EU countries in Western Europe,Males,All people,216
2001,E09000008,Non EU countries in Western Europe,Males,Aged 0 to 15,17
2001,E09000008,Non EU countries in Western Europe,Males,Aged 16 to pensionable age,160
2001,E09000008,Non EU countries in Western Europe,Males,Pensionable age and over,39
2001,E09000008,Non EU countries in Western Europe,Females,All people,266
2001,E09000008,Non EU countries in Western Europe,Females,Aged 0 to 15,16
2001,E09000008,Non EU countries in Western Europe,Females,Aged 16 to pensionable age,175
2001,E09000008,Non EU countries in Western Europe,Females,Pensionable age and over,75
2001,E09000008,Eastern Europe,Males,All people,1789
2001,E09000008,Eastern Europe,Males,Aged 0 to 15,248
2001,E09000008,Eastern Europe,Males,Aged 16 to pensionable age,1298
2001,E09000008,Eastern Europe,Males,Pensionable age and over,243
2001,E09000008,Eastern Europe,Females,All people,1694
2001,E09000008,Eastern Europe,Females,Aged 0 to 15,201
2001,E09000008,Eastern Europe,Females,Aged 16 to pensionable age,1246
2001,E09000008,Eastern Europe,Females,Pensionable age and over,247
2001,E09000008,Poland,Males,All people,343
2001,E09000008,Poland,Males,Aged 0 to 15,10
2001,E09000008,Poland,Males,Aged 16 to pensionable age,183
2001,E09000008,Poland,Males,Pensionable age and over,150
2001,E09000008,Poland,Females,All people,371
2001,E09000008,Poland,Females,Aged 0 to 15,7
2001,E09000008,Poland,Females,Aged 16 to pensionable age,241
2001,E09000008,Poland,Females,Pensionable age and over,123
2001,E09000008,Other Eastern Europe,Males,All people,1446
2001,E09000008,Other Eastern Europe,Males,Aged 0 to 15,238
2001,E09000008,Other Eastern Europe,Males,Aged 16 to pensionable age,1115
2001,E09000008,Other Eastern Europe,Males,Pensionable age and over,93
2001,E09000008,Other Eastern Europe,Females,All people,1323
2001,E09000008,Other Eastern Europe,Females,Aged 0 to 15,194
2001,E09000008,Other Eastern Europe,Females,Aged 16 to pensionable age,1005
2001,E09000008,Other Eastern Europe,Females,Pensionable age and over,124
2001,E09000008,Africa,Males,All people,9247
2001,E09000008,Africa,Males,Aged 0 to 15,808
2001,E09000008,Africa,Males,Aged 16 to pensionable age,7956
2001,E09000008,Africa,Males,Pensionable age and over,483
2001,E09000008,Africa,Females,All people,10028
2001,E09000008,Africa,Females,Aged 0 to 15,778
2001,E09000008,Africa,Females,Aged 16 to pensionable age,8390
2001,E09000008,Africa,Females,Pensionable age and over,860
2001,E09000008,North Africa,Males,All people,483
2001,E09000008,North Africa,Males,Aged 0 to 15,35
2001,E09000008,North Africa,Males,Aged 16 to pensionable age,404
2001,E09000008,North Africa,Males,Pensionable age and over,44
2001,E09000008,North Africa,Females,All people,332
2001,E09000008,North Africa,Females,Aged 0 to 15,29
2001,E09000008,North Africa,Females,Aged 16 to pensionable age,229
2001,E09000008,North Africa,Females,Pensionable age and over,74
2001,E09000008,Central and Western Africa,Males,All people,3018
2001,E09000008,Central and Western Africa,Males,Aged 0 to 15,349
2001,E09000008,Central and Western Africa,Males,Aged 16 to pensionable age,2571
2001,E09000008,Central and Western Africa,Males,Pensionable age and over,98
2001,E09000008,Central and Western Africa,Females,All people,3356
2001,E09000008,Central and Western Africa,Females,Aged 0 to 15,311
2001,E09000008,Central and Western Africa,Females,Aged 16 to pensionable age,2871
2001,E09000008,Central and Western Africa,Females,Pensionable age and over,174
2001,E09000008,Nigeria,Males,All people,974
2001,E09000008,Nigeria,Males,Aged 0 to 15,123
2001,E09000008,Nigeria,Males,Aged 16 to pensionable age,814
2001,E09000008,Nigeria,Males,Pensionable age and over,37
2001,E09000008,Nigeria,Females,All people,873
2001,E09000008,Nigeria,Females,Aged 0 to 15,109
2001,E09000008,Nigeria,Females,Aged 16 to pensionable age,694
2001,E09000008,Nigeria,Females,Pensionable age and over,70
2001,E09000008,Other Central and Western Africa,Males,All people,2044
2001,E09000008,Other Central and Western Africa,Males,Aged 0 to 15,226
2001,E09000008,Other Central and Western Africa,Males,Aged 16 to pensionable age,1757
2001,E09000008,Other Central and Western Africa,Males,Pensionable age and over,61
2001,E09000008,Other Central and Western Africa,Females,All people,2483
2001,E09000008,Other Central and Western Africa,Females,Aged 0 to 15,202
2001,E09000008,Other Central and Western Africa,Females,Aged 16 to pensionable age,2177
2001,E09000008,Other Central and Western Africa,Females,Pensionable age and over,104
2001,E09000008,South and Eastern Africa,Males,All people,5746
2001,E09000008,South and Eastern Africa,Males,Aged 0 to 15,424
2001,E09000008,South and Eastern Africa,Males,Aged 16 to pensionable age,4981
2001,E09000008,South and Eastern Africa,Males,Pensionable age and over,341
2001,E09000008,South and Eastern Africa,Females,All people,6340
2001,E09000008,South and Eastern Africa,Females,Aged 0 to 15,438
2001,E09000008,South and Eastern Africa,Females,Aged 16 to pensionable age,5290
2001,E09000008,South and Eastern Africa,Females,Pensionable age and over,612
2001,E09000008,Kenya,Males,All people,1979
2001,E09000008,Kenya,Males,Aged 0 to 15,35
2001,E09000008,Kenya,Males,Aged 16 to pensionable age,1805
2001,E09000008,Kenya,Males,Pensionable age and over,139
2001,E09000008,Kenya,Females,All people,1935
2001,E09000008,Kenya,Females,Aged 0 to 15,53
2001,E09000008,Kenya,Females,Aged 16 to pensionable age,1656
2001,E09000008,Kenya,Females,Pensionable age and over,226
2001,E09000008,South Africa,Males,All people,562
2001,E09000008,South Africa,Males,Aged 0 to 15,78
2001,E09000008,South Africa,Males,Aged 16 to pensionable age,429
2001,E09000008,South Africa,Males,Pensionable age and over,55
2001,E09000008,South Africa,Females,All people,605
2001,E09000008,South Africa,Females,Aged 0 to 15,39
2001,E09000008,South Africa,Females,Aged 16 to pensionable age,469
2001,E09000008,South Africa,Females,Pensionable age and over,97
2001,E09000008,Zimbabwe,Males,All people,342
2001,E09000008,Zimbabwe,Males,Aged 0 to 15,59
2001,E09000008,Zimbabwe,Males,Aged 16 to pensionable age,279
2001,E09000008,Zimbabwe,Males,Pensionable age and over,4
2001,E09000008,Zimbabwe,Females,All people,461
2001,E09000008,Zimbabwe,Females,Aged 0 to 15,87
2001,E09000008,Zimbabwe,Females,Aged 16 to pensionable age,362
2001,E09000008,Zimbabwe,Females,Pensionable age and over,12
2001,E09000008,Other South and Eastern Africa,Males,All people,2863
2001,E09000008,Other South and Eastern Africa,Males,Aged 0 to 15,252
2001,E09000008,Other South and Eastern Africa,Males,Aged 16 to pensionable age,2468
2001,E09000008,Other South and Eastern Africa,Males,Pensionable age and over,143
2001,E09000008,Other South and Eastern Africa,Females,All people,3339
2001,E09000008,Other South and Eastern Africa,Females,Aged 0 to 15,259
2001,E09000008,Other South and Eastern Africa,Females,Aged 16 to pensionable age,2803
2001,E09000008,Other South and Eastern Africa,Females,Pensionable age and over,277
2001,E09000008,Asia,Males,All people,11609
2001,E09000008,Asia,Males,Aged 0 to 15,812
2001,E09000008,Asia,Males,Aged 16 to pensionable age,9239
2001,E09000008,Asia,Males,Pensionable age and over,1558
2001,E09000008,Asia,Females,All people,12034
2001,E09000008,Asia,Females,Aged 0 to 15,778
2001,E09000008,Asia,Females,Aged 16 to pensionable age,8913
2001,E09000008,Asia,Females,Pensionable age and over,2343
2001,E09000008,Middle East,Males,All people,1356
2001,E09000008,Middle East,Males,Aged 0 to 15,111
2001,E09000008,Middle East,Males,Aged 16 to pensionable age,1095
2001,E09000008,Middle East,Males,Pensionable age and over,150
2001,E09000008,Middle East,Females,All people,1103
2001,E09000008,Middle East,Females,Aged 0 to 15,108
2001,E09000008,Middle East,Females,Aged 16 to pensionable age,782
2001,E09000008,Middle East,Females,Pensionable age and over,213
2001,E09000008,Cyprus,Males,All people,508
2001,E09000008,Cyprus,Males,Aged 0 to 15,11
2001,E09000008,Cyprus,Males,Aged 16 to pensionable age,394
2001,E09000008,Cyprus,Males,Pensionable age and over,103
2001,E09000008,Cyprus,Females,All people,430
2001,E09000008,Cyprus,Females,Aged 0 to 15,8
2001,E09000008,Cyprus,Females,Aged 16 to pensionable age,291
2001,E09000008,Cyprus,Females,Pensionable age and over,131
2001,E09000008,Iran,Males,All people,269
2001,E09000008,Iran,Males,Aged 0 to 15,20
2001,E09000008,Iran,Males,Aged 16 to pensionable age,227
2001,E09000008,Iran,Males,Pensionable age and over,22
2001,E09000008,Iran,Females,All people,267
2001,E09000008,Iran,Females,Aged 0 to 15,33
2001,E09000008,Iran,Females,Aged 16 to pensionable age,201
2001,E09000008,Iran,Females,Pensionable age and over,33
2001,E09000008,Other Middle East,Males,All people,579
2001,E09000008,Other Middle East,Males,Aged 0 to 15,80
2001,E09000008,Other Middle East,Males,Aged 16 to pensionable age,474
2001,E09000008,Other Middle East,Males,Pensionable age and over,25
2001,E09000008,Other Middle East,Females,All people,406
2001,E09000008,Other Middle East,Females,Aged 0 to 15,67
2001,E09000008,Other Middle East,Females,Aged 16 to pensionable age,290
2001,E09000008,Other Middle East,Females,Pensionable age and over,49
2001,E09000008,Far East,Males,All people,1570
2001,E09000008,Far East,Males,Aged 0 to 15,181
2001,E09000008,Far East,Males,Aged 16 to pensionable age,1238
2001,E09000008,Far East,Males,Pensionable age and over,151
2001,E09000008,Far East,Females,All people,2308
2001,E09000008,Far East,Females,Aged 0 to 15,164
2001,E09000008,Far East,Females,Aged 16 to pensionable age,1856
2001,E09000008,Far East,Females,Pensionable age and over,288
2001,E09000008,China,Males,All people,167
2001,E09000008,China,Males,Aged 0 to 15,32
2001,E09000008,China,Males,Aged 16 to pensionable age,115
2001,E09000008,China,Males,Pensionable age and over,20
2001,E09000008,China,Females,All people,254
2001,E09000008,China,Females,Aged 0 to 15,22
2001,E09000008,China,Females,Aged 16 to pensionable age,187
2001,E09000008,China,Females,Pensionable age and over,45
2001,E09000008,Hong Kong,Males,All people,283
2001,E09000008,Hong Kong,Males,Aged 0 to 15,15
2001,E09000008,Hong Kong,Males,Aged 16 to pensionable age,249
2001,E09000008,Hong Kong,Males,Pensionable age and over,19
2001,E09000008,Hong Kong,Females,All people,297
2001,E09000008,Hong Kong,Females,Aged 0 to 15,17
2001,E09000008,Hong Kong,Females,Aged 16 to pensionable age,250
2001,E09000008,Hong Kong,Females,Pensionable age and over,30
2001,E09000008,Japan,Males,All people,253
2001,E09000008,Japan,Males,Aged 0 to 15,83
2001,E09000008,Japan,Males,Aged 16 to pensionable age,167
2001,E09000008,Japan,Males,Pensionable age and over,3
2001,E09000008,Japan,Females,All people,326
2001,E09000008,Japan,Females,Aged 0 to 15,75
2001,E09000008,Japan,Females,Aged 16 to pensionable age,245
2001,E09000008,Japan,Females,Pensionable age and over,6
2001,E09000008,Malaysia,Males,All people,199
2001,E09000008,Malaysia,Males,Aged 0 to 15,13
2001,E09000008,Malaysia,Males,Aged 16 to pensionable age,165
2001,E09000008,Malaysia,Males,Pensionable age and over,21
2001,E09000008,Malaysia,Females,All people,328
2001,E09000008,Malaysia,Females,Aged 0 to 15,22
2001,E09000008,Malaysia,Females,Aged 16 to pensionable age,266
2001,E09000008,Malaysia,Females,Pensionable age and over,40
2001,E09000008,Singapore,Males,All people,155
2001,E09000008,Singapore,Males,Aged 0 to 15,7
2001,E09000008,Singapore,Males,Aged 16 to pensionable age,143
2001,E09000008,Singapore,Males,Pensionable age and over,5
2001,E09000008,Singapore,Females,All people,190
2001,E09000008,Singapore,Females,Aged 0 to 15,0
2001,E09000008,Singapore,Females,Aged 16 to pensionable age,169
2001,E09000008,Singapore,Females,Pensionable age and over,21
2001,E09000008,Other Far East,Males,All people,513
2001,E09000008,Other Far East,Males,Aged 0 to 15,31
2001,E09000008,Other Far East,Males,Aged 16 to pensionable age,399
2001,E09000008,Other Far East,Males,Pensionable age and over,83
2001,E09000008,Other Far East,Females,All people,913
2001,E09000008,Other Far East,Females,Aged 0 to 15,28
2001,E09000008,Other Far East,Females,Aged 16 to pensionable age,739
2001,E09000008,Other Far East,Females,Pensionable age and over,146
2001,E09000008,South Asia,Males,All people,8683
2001,E09000008,South Asia,Males,Aged 0 to 15,520
2001,E09000008,South Asia,Males,Aged 16 to pensionable age,6906
2001,E09000008,South Asia,Males,Pensionable age and over,1257
2001,E09000008,South Asia,Females,All people,8623
2001,E09000008,South Asia,Females,Aged 0 to 15,506
2001,E09000008,South Asia,Females,Aged 16 to pensionable age,6275
2001,E09000008,South Asia,Females,Pensionable age and over,1842
2001,E09000008,Bangladesh,Males,All people,479
2001,E09000008,Bangladesh,Males,Aged 0 to 15,19
2001,E09000008,Bangladesh,Males,Aged 16 to pensionable age,434
2001,E09000008,Bangladesh,Males,Pensionable age and over,26
2001,E09000008,Bangladesh,Females,All people,429
2001,E09000008,Bangladesh,Females,Aged 0 to 15,21
2001,E09000008,Bangladesh,Females,Aged 16 to pensionable age,384
2001,E09000008,Bangladesh,Females,Pensionable age and over,24
2001,E09000008,India,Males,All people,4403
2001,E09000008,India,Males,Aged 0 to 15,191
2001,E09000008,India,Males,Aged 16 to pensionable age,3235
2001,E09000008,India,Males,Pensionable age and over,977
2001,E09000008,India,Females,All people,5068
2001,E09000008,India,Females,Aged 0 to 15,176
2001,E09000008,India,Females,Aged 16 to pensionable age,3427
2001,E09000008,India,Females,Pensionable age and over,1465
2001,E09000008,Pakistan,Males,All people,1818
2001,E09000008,Pakistan,Males,Aged 0 to 15,183
2001,E09000008,Pakistan,Males,Aged 16 to pensionable age,1488
2001,E09000008,Pakistan,Males,Pensionable age and over,147
2001,E09000008,Pakistan,Females,All people,1736
2001,E09000008,Pakistan,Females,Aged 0 to 15,183
2001,E09000008,Pakistan,Females,Aged 16 to pensionable age,1382
2001,E09000008,Pakistan,Females,Pensionable age and over,171
2001,E09000008,Other South Asia,Males,All people,1983
2001,E09000008,Other South Asia,Males,Aged 0 to 15,127
2001,E09000008,Other South Asia,Males,Aged 16 to pensionable age,1749
2001,E09000008,Other South Asia,Males,Pensionable age and over,107
2001,E09000008,Other South Asia,Females,All people,1390
2001,E09000008,Other South Asia,Females,Aged 0 to 15,126
2001,E09000008,Other South Asia,Females,Aged 16 to pensionable age,1082
2001,E09000008,Other South Asia,Females,Pensionable age and over,182
2001,E09000008,North America,Males,All people,4177
2001,E09000008,North America,Males,Aged 0 to 15,301
2001,E09000008,North America,Males,Aged 16 to pensionable age,3177
2001,E09000008,North America,Males,Pensionable age and over,699
2001,E09000008,North America,Females,All people,5597
2001,E09000008,North America,Females,Aged 0 to 15,246
2001,E09000008,North America,Females,Aged 16 to pensionable age,4051
2001,E09000008,North America,Females,Pensionable age and over,1300
2001,E09000008,Canada,Males,All people,170
2001,E09000008,Canada,Males,Aged 0 to 15,15
2001,E09000008,Canada,Males,Aged 16 to pensionable age,126
2001,E09000008,Canada,Males,Pensionable age and over,29
2001,E09000008,Canada,Females,All people,218
2001,E09000008,Canada,Females,Aged 0 to 15,11
2001,E09000008,Canada,Females,Aged 16 to pensionable age,159
2001,E09000008,Canada,Females,Pensionable age and over,48
2001,E09000008,Caribbean and Jamaica,Males,All people,3758
2001,E09000008,Caribbean and Jamaica,Males,Aged 0 to 15,217
2001,E09000008,Caribbean and Jamaica,Males,Aged 16 to pensionable age,2901
2001,E09000008,Caribbean and Jamaica,Males,Pensionable age and over,640
2001,E09000008,Caribbean and Jamaica,Females,All people,5010
2001,E09000008,Caribbean and Jamaica,Females,Aged 0 to 15,161
2001,E09000008,Caribbean and Jamaica,Females,Aged 16 to pensionable age,3639
2001,E09000008,Caribbean and Jamaica,Females,Pensionable age and over,1210
2001,E09000008,Jamaica,Males,All people,2781
2001,E09000008,Jamaica,Males,Aged 0 to 15,178
2001,E09000008,Jamaica,Males,Aged 16 to pensionable age,2126
2001,E09000008,Jamaica,Males,Pensionable age and over,477
2001,E09000008,Jamaica,Females,All people,3707
2001,E09000008,Jamaica,Females,Aged 0 to 15,129
2001,E09000008,Jamaica,Females,Aged 16 to pensionable age,2649
2001,E09000008,Jamaica,Females,Pensionable age and over,929
2001,E09000008,Other Caribbean and West Indies,Males,All people,977
2001,E09000008,Other Caribbean and West Indies,Males,Aged 0 to 15,39
2001,E09000008,Other Caribbean and West Indies,Males,Aged 16 to pensionable age,775
2001,E09000008,Other Caribbean and West Indies,Males,Pensionable age and over,163
2001,E09000008,Other Caribbean and West Indies,Females,All people,1303
2001,E09000008,Other Caribbean and West Indies,Females,Aged 0 to 15,32
2001,E09000008,Other Caribbean and West Indies,Females,Aged 16 to pensionable age,990
2001,E09000008,Other Caribbean and West Indies,Females,Pensionable age and over,281
2001,E09000008,USA,Males,All people,239
2001,E09000008,USA,Males,Aged 0 to 15,69
2001,E09000008,USA,Males,Aged 16 to pensionable age,140
2001,E09000008,USA,Males,Pensionable age and over,30
2001,E09000008,USA,Females,All people,313
2001,E09000008,USA,Females,Aged 0 to 15,70
2001,E09000008,USA,Females,Aged 16 to pensionable age,209
2001,E09000008,USA,Females,Pensionable age and over,34
2001,E09000008,Other North America,Males,All people,10
2001,E09000008,Other North America,Males,Aged 0 to 15,0
2001,E09000008,Other North America,Males,Aged 16 to pensionable age,10
2001,E09000008,Other North America,Males,Pensionable age and over,0
2001,E09000008,Other North America,Females,All people,56
2001,E09000008,Other North America,Females,Aged 0 to 15,4
2001,E09000008,Other North America,Females,Aged 16 to pensionable age,44
2001,E09000008,Other North America,Females,Pensionable age and over,8
2001,E09000008,South America,Males,All people,868
2001,E09000008,South America,Males,Aged 0 to 15,60
2001,E09000008,South America,Males,Aged 16 to pensionable age,659
2001,E09000008,South America,Males,Pensionable age and over,149
2001,E09000008,South America,Females,All people,1372
2001,E09000008,South America,Females,Aged 0 to 15,67
2001,E09000008,South America,Females,Aged 16 to pensionable age,978
2001,E09000008,South America,Females,Pensionable age and over,327
2001,E09000008,Oceania,Males,All people,493
2001,E09000008,Oceania,Males,Aged 0 to 15,55
2001,E09000008,Oceania,Males,Aged 16 to pensionable age,403
2001,E09000008,Oceania,Males,Pensionable age and over,35
2001,E09000008,Oceania,Females,All people,740
2001,E09000008,Oceania,Females,Aged 0 to 15,55
2001,E09000008,Oceania,Females,Aged 16 to pensionable age,623
2001,E09000008,Oceania,Females,Pensionable age and over,62
2001,E09000008,Australia,Males,All people,274
2001,E09000008,Australia,Males,Aged 0 to 15,37
2001,E09000008,Australia,Males,Aged 16 to pensionable age,211
2001,E09000008,Australia,Males,Pensionable age and over,26
2001,E09000008,Australia,Females,All people,476
2001,E09000008,Australia,Females,Aged 0 to 15,44
2001,E09000008,Australia,Females,Aged 16 to pensionable age,385
2001,E09000008,Australia,Females,Pensionable age and over,47
2001,E09000008,New Zealand,Males,All people,206
2001,E09000008,New Zealand,Males,Aged 0 to 15,15
2001,E09000008,New Zealand,Males,Aged 16 to pensionable age,185
2001,E09000008,New Zealand,Males,Pensionable age and over,6
2001,E09000008,New Zealand,Females,All people,246
2001,E09000008,New Zealand,Females,Aged 0 to 15,11
2001,E09000008,New Zealand,Females,Aged 16 to pensionable age,223
2001,E09000008,New Zealand,Females,Pensionable age and over,12
2001,E09000008,Other Oceania,Males,All people,13
2001,E09000008,Other Oceania,Males,Aged 0 to 15,3
2001,E09000008,Other Oceania,Males,Aged 16 to pensionable age,7
2001,E09000008,Other Oceania,Males,Pensionable age and over,3
2001,E09000008,Other Oceania,Females,All people,18
2001,E09000008,Other Oceania,Females,Aged 0 to 15,0
2001,E09000008,Other Oceania,Females,Aged 16 to pensionable age,15
2001,E09000008,Other Oceania,Females,Pensionable age and over,3
2001,E09000008,Other,Males,All people,474
2001,E09000008,Other,Males,Aged 0 to 15,61
2001,E09000008,Other,Males,Aged 16 to pensionable age,325
2001,E09000008,Other,Males,Pensionable age and over,88
2001,E09000008,Other,Females,All people,599
2001,E09000008,Other,Females,Aged 0 to 15,66
2001,E09000008,Other,Females,Aged 16 to pensionable age,398
2001,E09000008,Other,Females,Pensionable age and over,135
2001,E09000009,United Kingdom,Males,All people,94399
2001,E09000009,United Kingdom,Males,Aged 0 to 15,26295
2001,E09000009,United Kingdom,Males,Aged 16 to pensionable age,59610
2001,E09000009,United Kingdom,Males,Pensionable age and over,8494
2001,E09000009,United Kingdom,Females,All people,94372
2001,E09000009,United Kingdom,Females,Aged 0 to 15,25109
2001,E09000009,United Kingdom,Females,Aged 16 to pensionable age,54736
2001,E09000009,United Kingdom,Females,Pensionable age and over,14527
2001,E09000009,England,Males,All people,89380
2001,E09000009,England,Males,Aged 0 to 15,26154
2001,E09000009,England,Males,Aged 16 to pensionable age,55461
2001,E09000009,England,Males,Pensionable age and over,7765
2001,E09000009,England,Females,All people,89629
2001,E09000009,England,Females,Aged 0 to 15,24954
2001,E09000009,England,Females,Aged 16 to pensionable age,51347
2001,E09000009,England,Females,Pensionable age and over,13328
2001,E09000009,Scotland,Males,All people,2348
2001,E09000009,Scotland,Males,Aged 0 to 15,55
2001,E09000009,Scotland,Males,Aged 16 to pensionable age,2027
2001,E09000009,Scotland,Males,Pensionable age and over,266
2001,E09000009,Scotland,Females,All people,2089
2001,E09000009,Scotland,Females,Aged 0 to 15,54
2001,E09000009,Scotland,Females,Aged 16 to pensionable age,1643
2001,E09000009,Scotland,Females,Pensionable age and over,392
2001,E09000009,Northern Ireland,Males,All people,907
2001,E09000009,Northern Ireland,Males,Aged 0 to 15,13
2001,E09000009,Northern Ireland,Males,Aged 16 to pensionable age,783
2001,E09000009,Northern Ireland,Males,Pensionable age and over,111
2001,E09000009,Northern Ireland,Females,All people,926
2001,E09000009,Northern Ireland,Females,Aged 0 to 15,18
2001,E09000009,Northern Ireland,Females,Aged 16 to pensionable age,691
2001,E09000009,Northern Ireland,Females,Pensionable age and over,217
2001,E09000009,Wales,Males,All people,1696
2001,E09000009,Wales,Males,Aged 0 to 15,47
2001,E09000009,Wales,Males,Aged 16 to pensionable age,1304
2001,E09000009,Wales,Males,Pensionable age and over,345
2001,E09000009,Wales,Females,All people,1662
2001,E09000009,Wales,Females,Aged 0 to 15,48
2001,E09000009,Wales,Females,Aged 16 to pensionable age,1030
2001,E09000009,Wales,Females,Pensionable age and over,584
2001,E09000009,UK part not specified,Males,All people,68
2001,E09000009,UK part not specified,Males,Aged 0 to 15,26
2001,E09000009,UK part not specified,Males,Aged 16 to pensionable age,35
2001,E09000009,UK part not specified,Males,Pensionable age and over,7
2001,E09000009,UK part not specified,Females,All people,66
2001,E09000009,UK part not specified,Females,Aged 0 to 15,35
2001,E09000009,UK part not specified,Females,Aged 16 to pensionable age,25
2001,E09000009,UK part not specified,Females,Pensionable age and over,6
2001,E09000009,Republic of Ireland,Males,All people,4444
2001,E09000009,Republic of Ireland,Males,Aged 0 to 15,84
2001,E09000009,Republic of Ireland,Males,Aged 16 to pensionable age,3270
2001,E09000009,Republic of Ireland,Males,Pensionable age and over,1090
2001,E09000009,Republic of Ireland,Females,All people,5716
2001,E09000009,Republic of Ireland,Females,Aged 0 to 15,106
2001,E09000009,Republic of Ireland,Females,Aged 16 to pensionable age,3469
2001,E09000009,Republic of Ireland,Females,Pensionable age and over,2141
2001,E09000009,Ireland not otherwise specified,Males,All people,4
2001,E09000009,Ireland not otherwise specified,Males,Aged 0 to 15,0
2001,E09000009,Ireland not otherwise specified,Males,Aged 16 to pensionable age,4
2001,E09000009,Ireland not otherwise specified,Males,Pensionable age and over,0
2001,E09000009,Ireland not otherwise specified,Females,All people,9
2001,E09000009,Ireland not otherwise specified,Females,Aged 0 to 15,0
2001,E09000009,Ireland not otherwise specified,Females,Aged 16 to pensionable age,6
2001,E09000009,Ireland not otherwise specified,Females,Pensionable age and over,3
2001,E09000009,Channel Islands and Isle of Man,Males,All people,76
2001,E09000009,Channel Islands and Isle of Man,Males,Aged 0 to 15,3
2001,E09000009,Channel Islands and Isle of Man,Males,Aged 16 to pensionable age,65
2001,E09000009,Channel Islands and Isle of Man,Males,Pensionable age and over,8
2001,E09000009,Channel Islands and Isle of Man,Females,All people,59
2001,E09000009,Channel Islands and Isle of Man,Females,Aged 0 to 15,3
2001,E09000009,Channel Islands and Isle of Man,Females,Aged 16 to pensionable age,37
2001,E09000009,Channel Islands and Isle of Man,Females,Pensionable age and over,19
2001,E09000009,Other Western Europe,Males,All people,3861
2001,E09000009,Other Western Europe,Males,Aged 0 to 15,443
2001,E09000009,Other Western Europe,Males,Aged 16 to pensionable age,3146
2001,E09000009,Other Western Europe,Males,Pensionable age and over,272
2001,E09000009,Other Western Europe,Females,All people,5421
2001,E09000009,Other Western Europe,Females,Aged 0 to 15,510
2001,E09000009,Other Western Europe,Females,Aged 16 to pensionable age,3880
2001,E09000009,Other Western Europe,Females,Pensionable age and over,1031
2001,E09000009,EU Countries,Males,All people,3602
