date,geography_code,c_hhchuk11_name,c_tenhuk11_name,occrat_name,c_hhchuk11_code,c_tenhuk11_code,occrat_code,obs_value
2001,E09000009,With dependent children,Owned,All categories: Occupancy rating,12,1,0,1520
2001,E09000009,With dependent children,Owned,Occupancy rating of +2 or more,12,1,1,559
2001,E09000009,With dependent children,Owned,Occupancy rating of +1,12,1,2,380
2001,E09000009,With dependent children,Owned,Occupancy rating of 0,12,1,3,405
2001,E09000009,With dependent children,Owned,Occupancy rating of -1 or less,12,1,4,176
2001,E09000009,With dependent children,Rented from council,All categories: Occupancy rating,12,2,0,359
2001,E09000009,With dependent children,Rented from council,Occupancy rating of +2 or more,12,2,1,8
2001,E09000009,With dependent children,Rented from council,Occupancy rating of +1,12,2,2,45
2001,E09000009,With dependent children,Rented from council,Occupancy rating of 0,12,2,3,117
2001,E09000009,With dependent children,Rented from council,Occupancy rating of -1 or less,12,2,4,189
2001,E09000009,With dependent children,Other social rented,All categories: Occupancy rating,12,3,0,214
2001,E09000009,With dependent children,Other social rented,Occupancy rating of +2 or more,12,3,1,13
2001,E09000009,With dependent children,Other social rented,Occupancy rating of +1,12,3,2,35
2001,E09000009,With dependent children,Other social rented,Occupancy rating of 0,12,3,3,87
2001,E09000009,With dependent children,Other social rented,Occupancy rating of -1 or less,12,3,4,79
2001,E09000009,With dependent children,Private rented or living rent free,All categories: Occupancy rating,12,4,0,293
2001,E09000009,With dependent children,Private rented or living rent free,Occupancy rating of +2 or more,12,4,1,38
2001,E09000009,With dependent children,Private rented or living rent free,Occupancy rating of +1,12,4,2,45
2001,E09000009,With dependent children,Private rented or living rent free,Occupancy rating of 0,12,4,3,111
2001,E09000009,With dependent children,Private rented or living rent free,Occupancy rating of -1 or less,12,4,4,99
2001,E09000009,All children non-dependent,All categories: Tenure,All categories: Occupancy rating,13,0,0,286
2001,E09000009,All children non-dependent,All categories: Tenure,Occupancy rating of +2 or more,13,0,1,75
2001,E09000009,All children non-dependent,All categories: Tenure,Occupancy rating of +1,13,0,2,100
2001,E09000009,All children non-dependent,All categories: Tenure,Occupancy rating of 0,13,0,3,78
2001,E09000009,All children non-dependent,All categories: Tenure,Occupancy rating of -1 or less,13,0,4,33
2001,E09000009,All children non-dependent,Owned,All categories: Occupancy rating,13,1,0,195
2001,E09000009,All children non-dependent,Owned,Occupancy rating of +2 or more,13,1,1,67
2001,E09000009,All children non-dependent,Owned,Occupancy rating of +1,13,1,2,68
2001,E09000009,All children non-dependent,Owned,Occupancy rating of 0,13,1,3,42
2001,E09000009,All children non-dependent,Owned,Occupancy rating of -1 or less,13,1,4,18
2001,E09000009,All children non-dependent,Rented from council,All categories: Occupancy rating,13,2,0,59
2001,E09000009,All children non-dependent,Rented from council,Occupancy rating of +2 or more,13,2,1,4
2001,E09000009,All children non-dependent,Rented from council,Occupancy rating of +1,13,2,2,22
2001,E09000009,All children non-dependent,Rented from council,Occupancy rating of 0,13,2,3,25
2001,E09000009,All children non-dependent,Rented from council,Occupancy rating of -1 or less,13,2,4,8
2001,E09000009,All children non-dependent,Other social rented,All categories: Occupancy rating,13,3,0,15
2001,E09000009,All children non-dependent,Other social rented,Occupancy rating of +2 or more,13,3,1,0
2001,E09000009,All children non-dependent,Other social rented,Occupancy rating of +1,13,3,2,3
2001,E09000009,All children non-dependent,Other social rented,Occupancy rating of 0,13,3,3,8
2001,E09000009,All children non-dependent,Other social rented,Occupancy rating of -1 or less,13,3,4,4
2001,E09000009,All children non-dependent,Private rented or living rent free,All categories: Occupancy rating,13,4,0,17
2001,E09000009,All children non-dependent,Private rented or living rent free,Occupancy rating of +2 or more,13,4,1,4
2001,E09000009,All children non-dependent,Private rented or living rent free,Occupancy rating of +1,13,4,2,7
2001,E09000009,All children non-dependent,Private rented or living rent free,Occupancy rating of 0,13,4,3,3
2001,E09000009,All children non-dependent,Private rented or living rent free,Occupancy rating of -1 or less,13,4,4,3
2001,E09000009,Lone parent households,All categories: Tenure,All categories: Occupancy rating,14,0,0,12363
2001,E09000009,Lone parent households,All categories: Tenure,Occupancy rating of +2 or more,14,0,1,2066
2001,E09000009,Lone parent households,All categories: Tenure,Occupancy rating of +1,14,0,2,2499
2001,E09000009,Lone parent households,All categories: Tenure,Occupancy rating of 0,14,0,3,4136
2001,E09000009,Lone parent households,All categories: Tenure,Occupancy rating of -1 or less,14,0,4,3662
2001,E09000009,Lone parent households,Owned,All categories: Occupancy rating,14,1,0,5449
2001,E09000009,Lone parent households,Owned,Occupancy rating of +2 or more,14,1,1,1665
2001,E09000009,Lone parent households,Owned,Occupancy rating of +1,14,1,2,1520
2001,E09000009,Lone parent households,Owned,Occupancy rating of 0,14,1,3,1347
2001,E09000009,Lone parent households,Owned,Occupancy rating of -1 or less,14,1,4,917
2001,E09000009,Lone parent households,Rented from council,All categories: Occupancy rating,14,2,0,3495
2001,E09000009,Lone parent households,Rented from council,Occupancy rating of +2 or more,14,2,1,181
2001,E09000009,Lone parent households,Rented from council,Occupancy rating of +1,14,2,2,480
2001,E09000009,Lone parent households,Rented from council,Occupancy rating of 0,14,2,3,1399
2001,E09000009,Lone parent households,Rented from council,Occupancy rating of -1 or less,14,2,4,1435
2001,E09000009,Lone parent households,Other social rented,All categories: Occupancy rating,14,3,0,1910
2001,E09000009,Lone parent households,Other social rented,Occupancy rating of +2 or more,14,3,1,86
2001,E09000009,Lone parent households,Other social rented,Occupancy rating of +1,14,3,2,236
2001,E09000009,Lone parent households,Other social rented,Occupancy rating of 0,14,3,3,836
2001,E09000009,Lone parent households,Other social rented,Occupancy rating of -1 or less,14,3,4,752
2001,E09000009,Lone parent households,Private rented or living rent free,All categories: Occupancy rating,14,4,0,1509
2001,E09000009,Lone parent households,Private rented or living rent free,Occupancy rating of +2 or more,14,4,1,134
2001,E09000009,Lone parent households,Private rented or living rent free,Occupancy rating of +1,14,4,2,263
2001,E09000009,Lone parent households,Private rented or living rent free,Occupancy rating of 0,14,4,3,554
2001,E09000009,Lone parent households,Private rented or living rent free,Occupancy rating of -1 or less,14,4,4,558
2001,E09000009,With dependent children,All categories: Tenure,All categories: Occupancy rating,15,0,0,7732
2001,E09000009,With dependent children,All categories: Tenure,Occupancy rating of +2 or more,15,0,1,787
2001,E09000009,With dependent children,All categories: Tenure,Occupancy rating of +1,15,0,2,1200
2001,E09000009,With dependent children,All categories: Tenure,Occupancy rating of 0,15,0,3,2868
2001,E09000009,With dependent children,All categories: Tenure,Occupancy rating of -1 or less,15,0,4,2877
2001,E09000009,With dependent children,Owned,All categories: Occupancy rating,15,1,0,2401
2001,E09000009,With dependent children,Owned,Occupancy rating of +2 or more,15,1,1,556
2001,E09000009,With dependent children,Owned,Occupancy rating of +1,15,1,2,588
2001,E09000009,With dependent children,Owned,Occupancy rating of 0,15,1,3,689
2001,E09000009,With dependent children,Owned,Occupancy rating of -1 or less,15,1,4,568
2001,E09000009,With dependent children,Rented from council,All categories: Occupancy rating,15,2,0,2591
2001,E09000009,With dependent children,Rented from council,Occupancy rating of +2 or more,15,2,1,91
2001,E09000009,With dependent children,Rented from council,Occupancy rating of +1,15,2,2,235
2001,E09000009,With dependent children,Rented from council,Occupancy rating of 0,15,2,3,1056
2001,E09000009,With dependent children,Rented from council,Occupancy rating of -1 or less,15,2,4,1209
2001,E09000009,With dependent children,Other social rented,All categories: Occupancy rating,15,3,0,1596
2001,E09000009,With dependent children,Other social rented,Occupancy rating of +2 or more,15,3,1,57
2001,E09000009,With dependent children,Other social rented,Occupancy rating of +1,15,3,2,194
2001,E09000009,With dependent children,Other social rented,Occupancy rating of 0,15,3,3,699
2001,E09000009,With dependent children,Other social rented,Occupancy rating of -1 or less,15,3,4,646
2001,E09000009,With dependent children,Private rented or living rent free,All categories: Occupancy rating,15,4,0,1144
2001,E09000009,With dependent children,Private rented or living rent free,Occupancy rating of +2 or more,15,4,1,83
2001,E09000009,With dependent children,Private rented or living rent free,Occupancy rating of +1,15,4,2,183
2001,E09000009,With dependent children,Private rented or living rent free,Occupancy rating of 0,15,4,3,424
2001,E09000009,With dependent children,Private rented or living rent free,Occupancy rating of -1 or less,15,4,4,454
2001,E09000009,All children non-dependent,All categories: Tenure,All categories: Occupancy rating,16,0,0,4631
2001,E09000009,All children non-dependent,All categories: Tenure,Occupancy rating of +2 or more,16,0,1,1279
2001,E09000009,All children non-dependent,All categories: Tenure,Occupancy rating of +1,16,0,2,1299
2001,E09000009,All children non-dependent,All categories: Tenure,Occupancy rating of 0,16,0,3,1268
2001,E09000009,All children non-dependent,All categories: Tenure,Occupancy rating of -1 or less,16,0,4,785
2001,E09000009,All children non-dependent,Owned,All categories: Occupancy rating,16,1,0,3048
2001,E09000009,All children non-dependent,Owned,Occupancy rating of +2 or more,16,1,1,1109
2001,E09000009,All children non-dependent,Owned,Occupancy rating of +1,16,1,2,932
2001,E09000009,All children non-dependent,Owned,Occupancy rating of 0,16,1,3,658
2001,E09000009,All children non-dependent,Owned,Occupancy rating of -1 or less,16,1,4,349
2001,E09000009,All children non-dependent,Rented from council,All categories: Occupancy rating,16,2,0,904
2001,E09000009,All children non-dependent,Rented from council,Occupancy rating of +2 or more,16,2,1,90
2001,E09000009,All children non-dependent,Rented from council,Occupancy rating of +1,16,2,2,245
2001,E09000009,All children non-dependent,Rented from council,Occupancy rating of 0,16,2,3,343
2001,E09000009,All children non-dependent,Rented from council,Occupancy rating of -1 or less,16,2,4,226
2001,E09000009,All children non-dependent,Other social rented,All categories: Occupancy rating,16,3,0,314
2001,E09000009,All children non-dependent,Other social rented,Occupancy rating of +2 or more,16,3,1,29
2001,E09000009,All children non-dependent,Other social rented,Occupancy rating of +1,16,3,2,42
2001,E09000009,All children non-dependent,Other social rented,Occupancy rating of 0,16,3,3,137
2001,E09000009,All children non-dependent,Other social rented,Occupancy rating of -1 or less,16,3,4,106
2001,E09000009,All children non-dependent,Private rented or living rent free,All categories: Occupancy rating,16,4,0,365
2001,E09000009,All children non-dependent,Private rented or living rent free,Occupancy rating of +2 or more,16,4,1,51
2001,E09000009,All children non-dependent,Private rented or living rent free,Occupancy rating of +1,16,4,2,80
2001,E09000009,All children non-dependent,Private rented or living rent free,Occupancy rating of 0,16,4,3,130
2001,E09000009,All children non-dependent,Private rented or living rent free,Occupancy rating of -1 or less,16,4,4,104
2001,E09000009,Other households,All categories: Tenure,All categories: Occupancy rating,17,0,0,17757
2001,E09000009,Other households,All categories: Tenure,Occupancy rating of +2 or more,17,0,1,2902
2001,E09000009,Other households,All categories: Tenure,Occupancy rating of +1,17,0,2,2946
2001,E09000009,Other households,All categories: Tenure,Occupancy rating of 0,17,0,3,5133
2001,E09000009,Other households,All categories: Tenure,Occupancy rating of -1 or less,17,0,4,6776
2001,E09000009,Other households,Owned,All categories: Occupancy rating,17,1,0,8975
2001,E09000009,Other households,Owned,Occupancy rating of +2 or more,17,1,1,2336
2001,E09000009,Other households,Owned,Occupancy rating of +1,17,1,2,1890
2001,E09000009,Other households,Owned,Occupancy rating of 0,17,1,3,2312
2001,E09000009,Other households,Owned,Occupancy rating of -1 or less,17,1,4,2437
2001,E09000009,Other households,Rented from council,All categories: Occupancy rating,17,2,0,1216
2001,E09000009,Other households,Rented from council,Occupancy rating of +2 or more,17,2,1,37
2001,E09000009,Other households,Rented from council,Occupancy rating of +1,17,2,2,121
2001,E09000009,Other households,Rented from council,Occupancy rating of 0,17,2,3,293
2001,E09000009,Other households,Rented from council,Occupancy rating of -1 or less,17,2,4,765
2001,E09000009,Other households,Other social rented,All categories: Occupancy rating,17,3,0,845
2001,E09000009,Other households,Other social rented,Occupancy rating of +2 or more,17,3,1,36
2001,E09000009,Other households,Other social rented,Occupancy rating of +1,17,3,2,70
2001,E09000009,Other households,Other social rented,Occupancy rating of 0,17,3,3,197
2001,E09000009,Other households,Other social rented,Occupancy rating of -1 or less,17,3,4,542
2001,E09000009,Other households,Private rented or living rent free,All categories: Occupancy rating,17,4,0,6721
2001,E09000009,Other households,Private rented or living rent free,Occupancy rating of +2 or more,17,4,1,493
2001,E09000009,Other households,Private rented or living rent free,Occupancy rating of +1,17,4,2,865
2001,E09000009,Other households,Private rented or living rent free,Occupancy rating of 0,17,4,3,2331
2001,E09000009,Other households,Private rented or living rent free,Occupancy rating of -1 or less,17,4,4,3032
2001,E09000009,With dependent children,All categories: Tenure,All categories: Occupancy rating,18,0,0,5740
2001,E09000009,With dependent children,All categories: Tenure,Occupancy rating of +2 or more,18,0,1,791
2001,E09000009,With dependent children,All categories: Tenure,Occupancy rating of +1,18,0,2,823
2001,E09000009,With dependent children,All categories: Tenure,Occupancy rating of 0,18,0,3,1314
2001,E09000009,With dependent children,All categories: Tenure,Occupancy rating of -1 or less,18,0,4,2812
2001,E09000009,With dependent children,Owned,All categories: Occupancy rating,18,1,0,3795
2001,E09000009,With dependent children,Owned,Occupancy rating of +2 or more,18,1,1,719
2001,E09000009,With dependent children,Owned,Occupancy rating of +1,18,1,2,678
2001,E09000009,With dependent children,Owned,Occupancy rating of 0,18,1,3,956
2001,E09000009,With dependent children,Owned,Occupancy rating of -1 or less,18,1,4,1442
2001,E09000009,With dependent children,Rented from council,All categories: Occupancy rating,18,2,0,694
2001,E09000009,With dependent children,Rented from council,Occupancy rating of +2 or more,18,2,1,14
2001,E09000009,With dependent children,Rented from council,Occupancy rating of +1,18,2,2,27
2001,E09000009,With dependent children,Rented from council,Occupancy rating of 0,18,2,3,127
2001,E09000009,With dependent children,Rented from council,Occupancy rating of -1 or less,18,2,4,526
2001,E09000009,With dependent children,Other social rented,All categories: Occupancy rating,18,3,0,505
2001,E09000009,With dependent children,Other social rented,Occupancy rating of +2 or more,18,3,1,10
2001,E09000009,With dependent children,Other social rented,Occupancy rating of +1,18,3,2,40
2001,E09000009,With dependent children,Other social rented,Occupancy rating of 0,18,3,3,99
2001,E09000009,With dependent children,Other social rented,Occupancy rating of -1 or less,18,3,4,356
2001,E09000009,With dependent children,Private rented or living rent free,All categories: Occupancy rating,18,4,0,746
2001,E09000009,With dependent children,Private rented or living rent free,Occupancy rating of +2 or more,18,4,1,48
2001,E09000009,With dependent children,Private rented or living rent free,Occupancy rating of +1,18,4,2,78
2001,E09000009,With dependent children,Private rented or living rent free,Occupancy rating of 0,18,4,3,132
2001,E09000009,With dependent children,Private rented or living rent free,Occupancy rating of -1 or less,18,4,4,488
2001,E09000009,All student,All categories: Tenure,All categories: Occupancy rating,19,0,0,370
2001,E09000009,All student,All categories: Tenure,Occupancy rating of +2 or more,19,0,1,36
2001,E09000009,All student,All categories: Tenure,Occupancy rating of +1,19,0,2,52
2001,E09000009,All student,All categories: Tenure,Occupancy rating of 0,19,0,3,127
2001,E09000009,All student,All categories: Tenure,Occupancy rating of -1 or less,19,0,4,155
2001,E09000009,All student,Owned,All categories: Occupancy rating,19,1,0,54
2001,E09000009,All student,Owned,Occupancy rating of +2 or more,19,1,1,11
2001,E09000009,All student,Owned,Occupancy rating of +1,19,1,2,14
2001,E09000009,All student,Owned,Occupancy rating of 0,19,1,3,15
2001,E09000009,All student,Owned,Occupancy rating of -1 or less,19,1,4,14
2001,E09000009,All student,Rented from council,All categories: Occupancy rating,19,2,0,8
2001,E09000009,All student,Rented from council,Occupancy rating of +2 or more,19,2,1,0
2001,E09000009,All student,Rented from council,Occupancy rating of +1,19,2,2,0
2001,E09000009,All student,Rented from council,Occupancy rating of 0,19,2,3,5
2001,E09000009,All student,Rented from council,Occupancy rating of -1 or less,19,2,4,3
2001,E09000009,All student,Other social rented,All categories: Occupancy rating,19,3,0,31
2001,E09000009,All student,Other social rented,Occupancy rating of +2 or more,19,3,1,3
2001,E09000009,All student,Other social rented,Occupancy rating of +1,19,3,2,4
2001,E09000009,All student,Other social rented,Occupancy rating of 0,19,3,3,13
2001,E09000009,All student,Other social rented,Occupancy rating of -1 or less,19,3,4,11
2001,E09000009,All student,Private rented or living rent free,All categories: Occupancy rating,19,4,0,277
2001,E09000009,All student,Private rented or living rent free,Occupancy rating of +2 or more,19,4,1,22
2001,E09000009,All student,Private rented or living rent free,Occupancy rating of +1,19,4,2,34
2001,E09000009,All student,Private rented or living rent free,Occupancy rating of 0,19,4,3,94
2001,E09000009,All student,Private rented or living rent free,Occupancy rating of -1 or less,19,4,4,127
2001,E09000009,All pensioner,All categories: Tenure,All categories: Occupancy rating,20,0,0,422
2001,E09000009,All pensioner,All categories: Tenure,Occupancy rating of +2 or more,20,0,1,178
2001,E09000009,All pensioner,All categories: Tenure,Occupancy rating of +1,20,0,2,102
2001,E09000009,All pensioner,All categories: Tenure,Occupancy rating of 0,20,0,3,84
2001,E09000009,All pensioner,All categories: Tenure,Occupancy rating of -1 or less,20,0,4,58
2001,E09000009,All pensioner,Owned,All categories: Occupancy rating,20,1,0,316
2001,E09000009,All pensioner,Owned,Occupancy rating of +2 or more,20,1,1,160
2001,E09000009,All pensioner,Owned,Occupancy rating of +1,20,1,2,86
2001,E09000009,All pensioner,Owned,Occupancy rating of 0,20,1,3,45
2001,E09000009,All pensioner,Owned,Occupancy rating of -1 or less,20,1,4,25
2001,E09000009,All pensioner,Rented from council,All categories: Occupancy rating,20,2,0,57
2001,E09000009,All pensioner,Rented from council,Occupancy rating of +2 or more,20,2,1,7
2001,E09000009,All pensioner,Rented from council,Occupancy rating of +1,20,2,2,11
2001,E09000009,All pensioner,Rented from council,Occupancy rating of 0,20,2,3,21
2001,E09000009,All pensioner,Rented from council,Occupancy rating of -1 or less,20,2,4,18
2001,E09000009,All pensioner,Other social rented,All categories: Occupancy rating,20,3,0,15
2001,E09000009,All pensioner,Other social rented,Occupancy rating of +2 or more,20,3,1,0
2001,E09000009,All pensioner,Other social rented,Occupancy rating of +1,20,3,2,0
2001,E09000009,All pensioner,Other social rented,Occupancy rating of 0,20,3,3,7
2001,E09000009,All pensioner,Other social rented,Occupancy rating of -1 or less,20,3,4,8
2001,E09000009,All pensioner,Private rented or living rent free,All categories: Occupancy rating,20,4,0,34
2001,E09000009,All pensioner,Private rented or living rent free,Occupancy rating of +2 or more,20,4,1,11
2001,E09000009,All pensioner,Private rented or living rent free,Occupancy rating of +1,20,4,2,5
2001,E09000009,All pensioner,Private rented or living rent free,Occupancy rating of 0,20,4,3,11
2001,E09000009,All pensioner,Private rented or living rent free,Occupancy rating of -1 or less,20,4,4,7
2001,E09000009,Other,All categories: Tenure,All categories: Occupancy rating,21,0,0,11225
2001,E09000009,Other,All categories: Tenure,Occupancy rating of +2 or more,21,0,1,1897
2001,E09000009,Other,All categories: Tenure,Occupancy rating of +1,21,0,2,1969
2001,E09000009,Other,All categories: Tenure,Occupancy rating of 0,21,0,3,3608
2001,E09000009,Other,All categories: Tenure,Occupancy rating of -1 or less,21,0,4,3751
2001,E09000009,Other,Owned,All categories: Occupancy rating,21,1,0,4810
2001,E09000009,Other,Owned,Occupancy rating of +2 or more,21,1,1,1446
2001,E09000009,Other,Owned,Occupancy rating of +1,21,1,2,1112
2001,E09000009,Other,Owned,Occupancy rating of 0,21,1,3,1296
2001,E09000009,Other,Owned,Occupancy rating of -1 or less,21,1,4,956
2001,E09000009,Other,Rented from council,All categories: Occupancy rating,21,2,0,457
2001,E09000009,Other,Rented from council,Occupancy rating of +2 or more,21,2,1,16
2001,E09000009,Other,Rented from council,Occupancy rating of +1,21,2,2,83
2001,E09000009,Other,Rented from council,Occupancy rating of 0,21,2,3,140
2001,E09000009,Other,Rented from council,Occupancy rating of -1 or less,21,2,4,218
2001,E09000009,Other,Other social rented,All categories: Occupancy rating,21,3,0,294
2001,E09000009,Other,Other social rented,Occupancy rating of +2 or more,21,3,1,23
2001,E09000009,Other,Other social rented,Occupancy rating of +1,21,3,2,26
2001,E09000009,Other,Other social rented,Occupancy rating of 0,21,3,3,78
2001,E09000009,Other,Other social rented,Occupancy rating of -1 or less,21,3,4,167
2001,E09000009,Other,Private rented or living rent free,All categories: Occupancy rating,21,4,0,5664
2001,E09000009,Other,Private rented or living rent free,Occupancy rating of +2 or more,21,4,1,412
2001,E09000009,Other,Private rented or living rent free,Occupancy rating of +1,21,4,2,748
2001,E09000009,Other,Private rented or living rent free,Occupancy rating of 0,21,4,3,2094
2001,E09000009,Other,Private rented or living rent free,Occupancy rating of -1 or less,21,4,4,2410
2001,E09000010,All categories: Household composition,All categories: Tenure,All categories: Occupancy rating,0,0,0,110395
2001,E09000010,All categories: Household composition,All categories: Tenure,Occupancy rating of +2 or more,0,0,1,41889
2001,E09000010,All categories: Household composition,All categories: Tenure,Occupancy rating of +1,0,0,2,28015
2001,E09000010,All categories: Household composition,All categories: Tenure,Occupancy rating of 0,0,0,3,25851
2001,E09000010,All categories: Household composition,All categories: Tenure,Occupancy rating of -1 or less,0,0,4,14640
2001,E09000010,All categories: Household composition,Owned,All categories: Occupancy rating,0,1,0,77994
2001,E09000010,All categories: Household composition,Owned,Occupancy rating of +2 or more,0,1,1,37126
2001,E09000010,All categories: Household composition,Owned,Occupancy rating of +1,0,1,2,20884
2001,E09000010,All categories: Household composition,Owned,Occupancy rating of 0,0,1,3,14038
2001,E09000010,All categories: Household composition,Owned,Occupancy rating of -1 or less,0,1,4,5946
2001,E09000010,All categories: Household composition,Rented from council,All categories: Occupancy rating,0,2,0,14859
2001,E09000010,All categories: Household composition,Rented from council,Occupancy rating of +2 or more,0,2,1,2108
2001,E09000010,All categories: Household composition,Rented from council,Occupancy rating of +1,0,2,2,3241
2001,E09000010,All categories: Household composition,Rented from council,Occupancy rating of 0,0,2,3,5611
2001,E09000010,All categories: Household composition,Rented from council,Occupancy rating of -1 or less,0,2,4,3899
2001,E09000010,All categories: Household composition,Other social rented,All categories: Occupancy rating,0,3,0,4438
2001,E09000010,All categories: Household composition,Other social rented,Occupancy rating of +2 or more,0,3,1,381
2001,E09000010,All categories: Household composition,Other social rented,Occupancy rating of +1,0,3,2,853
2001,E09000010,All categories: Household composition,Other social rented,Occupancy rating of 0,0,3,3,1886
2001,E09000010,All categories: Household composition,Other social rented,Occupancy rating of -1 or less,0,3,4,1318
2001,E09000010,All categories: Household composition,Private rented or living rent free,All categories: Occupancy rating,0,4,0,13104
2001,E09000010,All categories: Household composition,Private rented or living rent free,Occupancy rating of +2 or more,0,4,1,2274
2001,E09000010,All categories: Household composition,Private rented or living rent free,Occupancy rating of +1,0,4,2,3037
2001,E09000010,All categories: Household composition,Private rented or living rent free,Occupancy rating of 0,0,4,3,4316
2001,E09000010,All categories: Household composition,Private rented or living rent free,Occupancy rating of -1 or less,0,4,4,3477
2001,E09000010,One person household,All categories: Tenure,All categories: Occupancy rating,1,0,0,34681
2001,E09000010,One person household,All categories: Tenure,Occupancy rating of +2 or more,1,0,1,13067
2001,E09000010,One person household,All categories: Tenure,Occupancy rating of +1,1,0,2,9452
2001,E09000010,One person household,All categories: Tenure,Occupancy rating of 0,1,0,3,8691
2001,E09000010,One person household,All categories: Tenure,Occupancy rating of -1 or less,1,0,4,3471
2001,E09000010,One person household,Owned,All categories: Occupancy rating,1,1,0,22741
2001,E09000010,One person household,Owned,Occupancy rating of +2 or more,1,1,1,10726
2001,E09000010,One person household,Owned,Occupancy rating of +1,1,1,2,6504
2001,E09000010,One person household,Owned,Occupancy rating of 0,1,1,3,4292
2001,E09000010,One person household,Owned,Occupancy rating of -1 or less,1,1,4,1219
2001,E09000010,One person household,Rented from council,All categories: Occupancy rating,1,2,0,5628
2001,E09000010,One person household,Rented from council,Occupancy rating of +2 or more,1,2,1,1051
2001,E09000010,One person household,Rented from council,Occupancy rating of +1,1,2,2,1366
2001,E09000010,One person household,Rented from council,Occupancy rating of 0,1,2,3,2333
2001,E09000010,One person household,Rented from council,Occupancy rating of -1 or less,1,2,4,878
2001,E09000010,One person household,Other social rented,All categories: Occupancy rating,1,3,0,1470
2001,E09000010,One person household,Other social rented,Occupancy rating of +2 or more,1,3,1,152
2001,E09000010,One person household,Other social rented,Occupancy rating of +1,1,3,2,348
2001,E09000010,One person household,Other social rented,Occupancy rating of 0,1,3,3,628
2001,E09000010,One person household,Other social rented,Occupancy rating of -1 or less,1,3,4,342
2001,E09000010,One person household,Private rented or living rent free,All categories: Occupancy rating,1,4,0,4842
2001,E09000010,One person household,Private rented or living rent free,Occupancy rating of +2 or more,1,4,1,1138
2001,E09000010,One person household,Private rented or living rent free,Occupancy rating of +1,1,4,2,1234
2001,E09000010,One person household,Private rented or living rent free,Occupancy rating of 0,1,4,3,1438
2001,E09000010,One person household,Private rented or living rent free,Occupancy rating of -1 or less,1,4,4,1032
2001,E09000010,Pensioner,All categories: Tenure,All categories: Occupancy rating,2,0,0,14882
2001,E09000010,Pensioner,All categories: Tenure,Occupancy rating of +2 or more,2,0,1,6972
2001,E09000010,Pensioner,All categories: Tenure,Occupancy rating of +1,2,0,2,3933
2001,E09000010,Pensioner,All categories: Tenure,Occupancy rating of 0,2,0,3,3001
2001,E09000010,Pensioner,All categories: Tenure,Occupancy rating of -1 or less,2,0,4,976
2001,E09000010,Pensioner,Owned,All categories: Occupancy rating,2,1,0,9452
2001,E09000010,Pensioner,Owned,Occupancy rating of +2 or more,2,1,1,5630
2001,E09000010,Pensioner,Owned,Occupancy rating of +1,2,1,2,2503
2001,E09000010,Pensioner,Owned,Occupancy rating of 0,2,1,3,1113
2001,E09000010,Pensioner,Owned,Occupancy rating of -1 or less,2,1,4,206
2001,E09000010,Pensioner,Rented from council,All categories: Occupancy rating,2,2,0,3247
2001,E09000010,Pensioner,Rented from council,Occupancy rating of +2 or more,2,2,1,674
2001,E09000010,Pensioner,Rented from council,Occupancy rating of +1,2,2,2,818
2001,E09000010,Pensioner,Rented from council,Occupancy rating of 0,2,2,3,1287
2001,E09000010,Pensioner,Rented from council,Occupancy rating of -1 or less,2,2,4,468
2001,E09000010,Pensioner,Other social rented,All categories: Occupancy rating,2,3,0,691
2001,E09000010,Pensioner,Other social rented,Occupancy rating of +2 or more,2,3,1,67
2001,E09000010,Pensioner,Other social rented,Occupancy rating of +1,2,3,2,138
2001,E09000010,Pensioner,Other social rented,Occupancy rating of 0,2,3,3,302
2001,E09000010,Pensioner,Other social rented,Occupancy rating of -1 or less,2,3,4,184
2001,E09000010,Pensioner,Private rented or living rent free,All categories: Occupancy rating,2,4,0,1492
2001,E09000010,Pensioner,Private rented or living rent free,Occupancy rating of +2 or more,2,4,1,601
2001,E09000010,Pensioner,Private rented or living rent free,Occupancy rating of +1,2,4,2,474
2001,E09000010,Pensioner,Private rented or living rent free,Occupancy rating of 0,2,4,3,299
2001,E09000010,Pensioner,Private rented or living rent free,Occupancy rating of -1 or less,2,4,4,118
2001,E09000010,Other,All categories: Tenure,All categories: Occupancy rating,3,0,0,19799
2001,E09000010,Other,All categories: Tenure,Occupancy rating of +2 or more,3,0,1,6095
2001,E09000010,Other,All categories: Tenure,Occupancy rating of +1,3,0,2,5519
2001,E09000010,Other,All categories: Tenure,Occupancy rating of 0,3,0,3,5690
2001,E09000010,Other,All categories: Tenure,Occupancy rating of -1 or less,3,0,4,2495
2001,E09000010,Other,Owned,All categories: Occupancy rating,3,1,0,13289
2001,E09000010,Other,Owned,Occupancy rating of +2 or more,3,1,1,5096
2001,E09000010,Other,Owned,Occupancy rating of +1,3,1,2,4001
2001,E09000010,Other,Owned,Occupancy rating of 0,3,1,3,3179
2001,E09000010,Other,Owned,Occupancy rating of -1 or less,3,1,4,1013
2001,E09000010,Other,Rented from council,All categories: Occupancy rating,3,2,0,2381
2001,E09000010,Other,Rented from council,Occupancy rating of +2 or more,3,2,1,377
2001,E09000010,Other,Rented from council,Occupancy rating of +1,3,2,2,548
2001,E09000010,Other,Rented from council,Occupancy rating of 0,3,2,3,1046
2001,E09000010,Other,Rented from council,Occupancy rating of -1 or less,3,2,4,410
2001,E09000010,Other,Other social rented,All categories: Occupancy rating,3,3,0,779
