date,geography_code,c_hhchuk11_name,c_ethpuk11_name,obs_value
2001,E09000033,Other households : With one dependent child,Chinese/Other,107
2001,E09000033,Other households : With one dependent child,Chinese/Other: Chinese,28
2001,E09000033,Other households : With one dependent child,Chinese/Other: Other,79
2001,E09000033,Other households : With two or more dependent children,White,448
2001,E09000033,Other households : With two or more dependent children,White: British,255
2001,E09000033,Other households : With two or more dependent children,White: Irish,28
2001,E09000033,Other households : With two or more dependent children,White: Other,165
2001,E09000033,Other households : With two or more dependent children,Mixed,50
2001,E09000033,Other households : With two or more dependent children,Mixed: White and Black Caribbean,10
2001,E09000033,Other households : With two or more dependent children,Mixed: White and Black African,14
2001,E09000033,Other households : With two or more dependent children,Mixed: White and Asian,9
2001,E09000033,Other households : With two or more dependent children,Mixed: Other,17
2001,E09000033,Other households : With two or more dependent children,Asian/Asian British,225
2001,E09000033,Other households : With two or more dependent children,Asian/Asian British: Indian,43
2001,E09000033,Other households : With two or more dependent children,Asian/Asian British: Pakistani,11
2001,E09000033,Other households : With two or more dependent children,Asian/Asian British: Bangladeshi,129
2001,E09000033,Other households : With two or more dependent children,Asian/Asian British: Other,42
2001,E09000033,Other households : With two or more dependent children,Black/Black British,155
2001,E09000033,Other households : With two or more dependent children,Black/Black British: Black Caribbean,56
2001,E09000033,Other households : With two or more dependent children,Black/Black British: Black African,89
2001,E09000033,Other households : With two or more dependent children,Black/Black British: Other,10
2001,E09000033,Other households : With two or more dependent children,Chinese/Other,72
2001,E09000033,Other households : With two or more dependent children,Chinese/Other: Chinese,15
2001,E09000033,Other households : With two or more dependent children,Chinese/Other: Other,57
2001,E09000033,Other households : All student,White,505
2001,E09000033,Other households : All student,White: British,199
2001,E09000033,Other households : All student,White: Irish,8
2001,E09000033,Other households : All student,White: Other,298
2001,E09000033,Other households : All student,Mixed,31
2001,E09000033,Other households : All student,Mixed: White and Black Caribbean,3
2001,E09000033,Other households : All student,Mixed: White and Black African,5
2001,E09000033,Other households : All student,Mixed: White and Asian,10
2001,E09000033,Other households : All student,Mixed: Other,13
2001,E09000033,Other households : All student,Asian/Asian British,104
2001,E09000033,Other households : All student,Asian/Asian British: Indian,48
2001,E09000033,Other households : All student,Asian/Asian British: Pakistani,20
2001,E09000033,Other households : All student,Asian/Asian British: Bangladeshi,6
2001,E09000033,Other households : All student,Asian/Asian British: Other,30
2001,E09000033,Other households : All student,Black/Black British,40
2001,E09000033,Other households : All student,Black/Black British: Black Caribbean,4
2001,E09000033,Other households : All student,Black/Black British: Black African,36
2001,E09000033,Other households : All student,Black/Black British: Other,0
2001,E09000033,Other households : All student,Chinese/Other,211
2001,E09000033,Other households : All student,Chinese/Other: Chinese,132
2001,E09000033,Other households : All student,Chinese/Other: Other,79
2001,E09000033,Other households : All pensioner,White,297
2001,E09000033,Other households : All pensioner,White: British,214
2001,E09000033,Other households : All pensioner,White: Irish,38
2001,E09000033,Other households : All pensioner,White: Other,45
2001,E09000033,Other households : All pensioner,Mixed,3
2001,E09000033,Other households : All pensioner,Mixed: White and Black Caribbean,0
2001,E09000033,Other households : All pensioner,Mixed: White and Black African,0
2001,E09000033,Other households : All pensioner,Mixed: White and Asian,0
2001,E09000033,Other households : All pensioner,Mixed: Other,3
2001,E09000033,Other households : All pensioner,Asian/Asian British,8
2001,E09000033,Other households : All pensioner,Asian/Asian British: Indian,5
2001,E09000033,Other households : All pensioner,Asian/Asian British: Pakistani,0
2001,E09000033,Other households : All pensioner,Asian/Asian British: Bangladeshi,0
2001,E09000033,Other households : All pensioner,Asian/Asian British: Other,3
2001,E09000033,Other households : All pensioner,Black/Black British,8
2001,E09000033,Other households : All pensioner,Black/Black British: Black Caribbean,5
2001,E09000033,Other households : All pensioner,Black/Black British: Black African,3
2001,E09000033,Other households : All pensioner,Black/Black British: Other,0
2001,E09000033,Other households : All pensioner,Chinese/Other,8
2001,E09000033,Other households : All pensioner,Chinese/Other: Chinese,0
2001,E09000033,Other households : All pensioner,Chinese/Other: Other,8
2001,E09000033,Other households : Other,White,7233
2001,E09000033,Other households : Other,White: British,4474
2001,E09000033,Other households : Other,White: Irish,283
2001,E09000033,Other households : Other,White: Other,2476
2001,E09000033,Other households : Other,Mixed,298
2001,E09000033,Other households : Other,Mixed: White and Black Caribbean,45
2001,E09000033,Other households : Other,Mixed: White and Black African,46
2001,E09000033,Other households : Other,Mixed: White and Asian,119
2001,E09000033,Other households : Other,Mixed: Other,88
2001,E09000033,Other households : Other,Asian/Asian British,673
2001,E09000033,Other households : Other,Asian/Asian British: Indian,375
2001,E09000033,Other households : Other,Asian/Asian British: Pakistani,82
2001,E09000033,Other households : Other,Asian/Asian British: Bangladeshi,62
2001,E09000033,Other households : Other,Asian/Asian British: Other,154
2001,E09000033,Other households : Other,Black/Black British,397
2001,E09000033,Other households : Other,Black/Black British: Black Caribbean,151
2001,E09000033,Other households : Other,Black/Black British: Black African,208
2001,E09000033,Other households : Other,Black/Black British: Other,38
2001,E09000033,Other households : Other,Chinese/Other,490
2001,E09000033,Other households : Other,Chinese/Other: Chinese,216
2001,E09000033,Other households : Other,Chinese/Other: Other,274
2001,E09000002,One person household,White,18904
2001,E09000002,One person household,White: British,18031
2001,E09000002,One person household,White: Irish,575
2001,E09000002,One person household,White: Other,298
2001,E09000002,One person household,Mixed,156
2001,E09000002,One person household,Mixed: White and Black Caribbean,50
2001,E09000002,One person household,Mixed: White and Black African,23
2001,E09000002,One person household,Mixed: White and Asian,46
2001,E09000002,One person household,Mixed: Other,37
2001,E09000002,One person household,Asian/Asian British,345
2001,E09000002,One person household,Asian/Asian British: Indian,168
2001,E09000002,One person household,Asian/Asian British: Pakistani,131
2001,E09000002,One person household,Asian/Asian British: Bangladeshi,14
2001,E09000002,One person household,Asian/Asian British: Other,32
2001,E09000002,One person household,Black/Black British,1203
2001,E09000002,One person household,Black/Black British: Black Caribbean,515
2001,E09000002,One person household,Black/Black British: Black African,642
2001,E09000002,One person household,Black/Black British: Other,46
2001,E09000002,One person household,Chinese/Other,105
2001,E09000002,One person household,Chinese/Other: Chinese,69
2001,E09000002,One person household,Chinese/Other: Other,36
2001,E09000002,One person household : Pensioner,White,10081
2001,E09000002,One person household : Pensioner,White: British,9692
2001,E09000002,One person household : Pensioner,White: Irish,308
2001,E09000002,One person household : Pensioner,White: Other,81
2001,E09000002,One person household : Pensioner,Mixed,16
2001,E09000002,One person household : Pensioner,Mixed: White and Black Caribbean,3
2001,E09000002,One person household : Pensioner,Mixed: White and Black African,0
2001,E09000002,One person household : Pensioner,Mixed: White and Asian,8
2001,E09000002,One person household : Pensioner,Mixed: Other,5
2001,E09000002,One person household : Pensioner,Asian/Asian British,53
2001,E09000002,One person household : Pensioner,Asian/Asian British: Indian,28
2001,E09000002,One person household : Pensioner,Asian/Asian British: Pakistani,20
2001,E09000002,One person household : Pensioner,Asian/Asian British: Bangladeshi,0
2001,E09000002,One person household : Pensioner,Asian/Asian British: Other,5
2001,E09000002,One person household : Pensioner,Black/Black British,68
2001,E09000002,One person household : Pensioner,Black/Black British: Black Caribbean,52
2001,E09000002,One person household : Pensioner,Black/Black British: Black African,16
2001,E09000002,One person household : Pensioner,Black/Black British: Other,0
2001,E09000002,One person household : Pensioner,Chinese/Other,8
2001,E09000002,One person household : Pensioner,Chinese/Other: Chinese,5
2001,E09000002,One person household : Pensioner,Chinese/Other: Other,3
2001,E09000002,One person household : Other,White,8823
2001,E09000002,One person household : Other,White: British,8339
2001,E09000002,One person household : Other,White: Irish,267
2001,E09000002,One person household : Other,White: Other,217
2001,E09000002,One person household : Other,Mixed,140
2001,E09000002,One person household : Other,Mixed: White and Black Caribbean,47
2001,E09000002,One person household : Other,Mixed: White and Black African,23
2001,E09000002,One person household : Other,Mixed: White and Asian,38
2001,E09000002,One person household : Other,Mixed: Other,32
2001,E09000002,One person household : Other,Asian/Asian British,292
2001,E09000002,One person household : Other,Asian/Asian British: Indian,140
2001,E09000002,One person household : Other,Asian/Asian British: Pakistani,111
2001,E09000002,One person household : Other,Asian/Asian British: Bangladeshi,14
2001,E09000002,One person household : Other,Asian/Asian British: Other,27
2001,E09000002,One person household : Other,Black/Black British,1135
2001,E09000002,One person household : Other,Black/Black British: Black Caribbean,463
2001,E09000002,One person household : Other,Black/Black British: Black African,626
2001,E09000002,One person household : Other,Black/Black British: Other,46
2001,E09000002,One person household : Other,Chinese/Other,97
2001,E09000002,One person household : Other,Chinese/Other: Chinese,64
2001,E09000002,One person household : Other,Chinese/Other: Other,33
2001,E09000002,One family and no others,White,37010
2001,E09000002,One family and no others,White: British,35039
2001,E09000002,One family and no others,White: Irish,916
2001,E09000002,One family and no others,White: Other,1055
2001,E09000002,One family and no others,Mixed,374
2001,E09000002,One family and no others,Mixed: White and Black Caribbean,144
2001,E09000002,One family and no others,Mixed: White and Black African,77
2001,E09000002,One family and no others,Mixed: White and Asian,89
2001,E09000002,One family and no others,Mixed: Other,64
2001,E09000002,One family and no others,Asian/Asian British,1657
2001,E09000002,One family and no others,Asian/Asian British: Indian,785
2001,E09000002,One family and no others,Asian/Asian British: Pakistani,560
2001,E09000002,One family and no others,Asian/Asian British: Bangladeshi,125
2001,E09000002,One family and no others,Asian/Asian British: Other,187
2001,E09000002,One family and no others,Black/Black British,2532
2001,E09000002,One family and no others,Black/Black British: Black Caribbean,988
2001,E09000002,One family and no others,Black/Black British: Black African,1437
2001,E09000002,One family and no others,Black/Black British: Other,107
2001,E09000002,One family and no others,Chinese/Other,313
2001,E09000002,One family and no others,Chinese/Other: Chinese,161
2001,E09000002,One family and no others,Chinese/Other: Other,152
2001,E09000002,One family : All pensioners,White,4717
2001,E09000002,One family : All pensioners,White: British,4534
2001,E09000002,One family : All pensioners,White: Irish,140
2001,E09000002,One family : All pensioners,White: Other,43
2001,E09000002,One family : All pensioners,Mixed,14
2001,E09000002,One family : All pensioners,Mixed: White and Black Caribbean,3
2001,E09000002,One family : All pensioners,Mixed: White and Black African,0
2001,E09000002,One family : All pensioners,Mixed: White and Asian,11
2001,E09000002,One family : All pensioners,Mixed: Other,0
2001,E09000002,One family : All pensioners,Asian/Asian British,39
2001,E09000002,One family : All pensioners,Asian/Asian British: Indian,24
2001,E09000002,One family : All pensioners,Asian/Asian British: Pakistani,12
2001,E09000002,One family : All pensioners,Asian/Asian British: Bangladeshi,0
2001,E09000002,One family : All pensioners,Asian/Asian British: Other,3
2001,E09000002,One family : All pensioners,Black/Black British,26
2001,E09000002,One family : All pensioners,Black/Black British: Black Caribbean,22
2001,E09000002,One family : All pensioners,Black/Black British: Black African,4
2001,E09000002,One family : All pensioners,Black/Black British: Other,0
2001,E09000002,One family : All pensioners,Chinese/Other,6
2001,E09000002,One family : All pensioners,Chinese/Other: Chinese,3
2001,E09000002,One family : All pensioners,Chinese/Other: Other,3
2001,E09000002,One family : Married couple family households,White,18478
2001,E09000002,One family : Married couple family households,White: British,17317
2001,E09000002,One family : Married couple family households,White: Irish,459
2001,E09000002,One family : Married couple family households,White: Other,702
2001,E09000002,One family : Married couple family households,Mixed,145
2001,E09000002,One family : Married couple family households,Mixed: White and Black Caribbean,37
2001,E09000002,One family : Married couple family households,Mixed: White and Black African,38
2001,E09000002,One family : Married couple family households,Mixed: White and Asian,42
2001,E09000002,One family : Married couple family households,Mixed: Other,28
2001,E09000002,One family : Married couple family households,Asian/Asian British,1269
2001,E09000002,One family : Married couple family households,Asian/Asian British: Indian,628
2001,E09000002,One family : Married couple family households,Asian/Asian British: Pakistani,404
2001,E09000002,One family : Married couple family households,Asian/Asian British: Bangladeshi,99
2001,E09000002,One family : Married couple family households,Asian/Asian British: Other,138
2001,E09000002,One family : Married couple family households,Black/Black British,1252
2001,E09000002,One family : Married couple family households,Black/Black British: Black Caribbean,414
2001,E09000002,One family : Married couple family households,Black/Black British: Black African,802
2001,E09000002,One family : Married couple family households,Black/Black British: Other,36
2001,E09000002,One family : Married couple family households,Chinese/Other,238
2001,E09000002,One family : Married couple family households,Chinese/Other: Chinese,123
2001,E09000002,One family : Married couple family households,Chinese/Other: Other,115
2001,E09000002,One family : Married couple family households : No children,White,5467
2001,E09000002,One family : Married couple family households : No children,White: British,5152
2001,E09000002,One family : Married couple family households : No children,White: Irish,139
2001,E09000002,One family : Married couple family households : No children,White: Other,176
2001,E09000002,One family : Married couple family households : No children,Mixed,32
2001,E09000002,One family : Married couple family households : No children,Mixed: White and Black Caribbean,4
2001,E09000002,One family : Married couple family households : No children,Mixed: White and Black African,8
2001,E09000002,One family : Married couple family households : No children,Mixed: White and Asian,13
2001,E09000002,One family : Married couple family households : No children,Mixed: Other,7
2001,E09000002,One family : Married couple family households : No children,Asian/Asian British,223
2001,E09000002,One family : Married couple family households : No children,Asian/Asian British: Indian,115
2001,E09000002,One family : Married couple family households : No children,Asian/Asian British: Pakistani,58
2001,E09000002,One family : Married couple family households : No children,Asian/Asian British: Bangladeshi,12
2001,E09000002,One family : Married couple family households : No children,Asian/Asian British: Other,38
2001,E09000002,One family : Married couple family households : No children,Black/Black British,245
2001,E09000002,One family : Married couple family households : No children,Black/Black British: Black Caribbean,111
2001,E09000002,One family : Married couple family households : No children,Black/Black British: Black African,126
2001,E09000002,One family : Married couple family households : No children,Black/Black British: Other,8
2001,E09000002,One family : Married couple family households : No children,Chinese/Other,70
2001,E09000002,One family : Married couple family households : No children,Chinese/Other: Chinese,37
2001,E09000002,One family : Married couple family households : No children,Chinese/Other: Other,33
2001,E09000002,One family : Married couple family households : With one dependent child,White,3198
2001,E09000002,One family : Married couple family households : With one dependent child,White: British,2960
2001,E09000002,One family : Married couple family households : With one dependent child,White: Irish,70
2001,E09000002,One family : Married couple family households : With one dependent child,White: Other,168
2001,E09000002,One family : Married couple family households : With one dependent child,Mixed,39
2001,E09000002,One family : Married couple family households : With one dependent child,Mixed: White and Black Caribbean,9
2001,E09000002,One family : Married couple family households : With one dependent child,Mixed: White and Black African,10
2001,E09000002,One family : Married couple family households : With one dependent child,Mixed: White and Asian,12
2001,E09000002,One family : Married couple family households : With one dependent child,Mixed: Other,8
2001,E09000002,One family : Married couple family households : With one dependent child,Asian/Asian British,313
2001,E09000002,One family : Married couple family households : With one dependent child,Asian/Asian British: Indian,178
2001,E09000002,One family : Married couple family households : With one dependent child,Asian/Asian British: Pakistani,94
2001,E09000002,One family : Married couple family households : With one dependent child,Asian/Asian British: Bangladeshi,19
2001,E09000002,One family : Married couple family households : With one dependent child,Asian/Asian British: Other,22
2001,E09000002,One family : Married couple family households : With one dependent child,Black/Black British,297
2001,E09000002,One family : Married couple family households : With one dependent child,Black/Black British: Black Caribbean,98
2001,E09000002,One family : Married couple family households : With one dependent child,Black/Black British: Black African,194
2001,E09000002,One family : Married couple family households : With one dependent child,Black/Black British: Other,5
2001,E09000002,One family : Married couple family households : With one dependent child,Chinese/Other,51
2001,E09000002,One family : Married couple family households : With one dependent child,Chinese/Other: Chinese,18
2001,E09000002,One family : Married couple family households : With one dependent child,Chinese/Other: Other,33
2001,E09000002,One family : Married couple family households : With two or more dependent children,White,5898
2001,E09000002,One family : Married couple family households : With two or more dependent children,White: British,5497
2001,E09000002,One family : Married couple family households : With two or more dependent children,White: Irish,118
2001,E09000002,One family : Married couple family households : With two or more dependent children,White: Other,283
2001,E09000002,One family : Married couple family households : With two or more dependent children,Mixed,61
2001,E09000002,One family : Married couple family households : With two or more dependent children,Mixed: White and Black Caribbean,20
2001,E09000002,One family : Married couple family households : With two or more dependent children,Mixed: White and Black African,17
2001,E09000002,One family : Married couple family households : With two or more dependent children,Mixed: White and Asian,14
2001,E09000002,One family : Married couple family households : With two or more dependent children,Mixed: Other,10
2001,E09000002,One family : Married couple family households : With two or more dependent children,Asian/Asian British,590
2001,E09000002,One family : Married couple family households : With two or more dependent children,Asian/Asian British: Indian,234
2001,E09000002,One family : Married couple family households : With two or more dependent children,Asian/Asian British: Pakistani,224
2001,E09000002,One family : Married couple family households : With two or more dependent children,Asian/Asian British: Bangladeshi,65
2001,E09000002,One family : Married couple family households : With two or more dependent children,Asian/Asian British: Other,67
2001,E09000002,One family : Married couple family households : With two or more dependent children,Black/Black British,632
2001,E09000002,One family : Married couple family households : With two or more dependent children,Black/Black British: Black Caribbean,150
2001,E09000002,One family : Married couple family households : With two or more dependent children,Black/Black British: Black African,462
2001,E09000002,One family : Married couple family households : With two or more dependent children,Black/Black British: Other,20
2001,E09000002,One family : Married couple family households : With two or more dependent children,Chinese/Other,85
2001,E09000002,One family : Married couple family households : With two or more dependent children,Chinese/Other: Chinese,44
2001,E09000002,One family : Married couple family households : With two or more dependent children,Chinese/Other: Other,41
2001,E09000002,One family : Married couple family households : All children non-dependent,White,3915
2001,E09000002,One family : Married couple family households : All children non-dependent,White: British,3708
2001,E09000002,One family : Married couple family households : All children non-dependent,White: Irish,132
2001,E09000002,One family : Married couple family households : All children non-dependent,White: Other,75
2001,E09000002,One family : Married couple family households : All children non-dependent,Mixed,13
2001,E09000002,One family : Married couple family households : All children non-dependent,Mixed: White and Black Caribbean,4
2001,E09000002,One family : Married couple family households : All children non-dependent,Mixed: White and Black African,3
2001,E09000002,One family : Married couple family households : All children non-dependent,Mixed: White and Asian,3
2001,E09000002,One family : Married couple family households : All children non-dependent,Mixed: Other,3
2001,E09000002,One family : Married couple family households : All children non-dependent,Asian/Asian British,143
2001,E09000002,One family : Married couple family households : All children non-dependent,Asian/Asian British: Indian,101
2001,E09000002,One family : Married couple family households : All children non-dependent,Asian/Asian British: Pakistani,28
2001,E09000002,One family : Married couple family households : All children non-dependent,Asian/Asian British: Bangladeshi,3
2001,E09000002,One family : Married couple family households : All children non-dependent,Asian/Asian British: Other,11
2001,E09000002,One family : Married couple family households : All children non-dependent,Black/Black British,78
2001,E09000002,One family : Married couple family households : All children non-dependent,Black/Black British: Black Caribbean,55
2001,E09000002,One family : Married couple family households : All children non-dependent,Black/Black British: Black African,20
2001,E09000002,One family : Married couple family households : All children non-dependent,Black/Black British: Other,3
2001,E09000002,One family : Married couple family households : All children non-dependent,Chinese/Other,32
2001,E09000002,One family : Married couple family households : All children non-dependent,Chinese/Other: Chinese,24
2001,E09000002,One family : Married couple family households : All children non-dependent,Chinese/Other: Other,8
2001,E09000002,One family : Cohabiting couple family households,White,4991
2001,E09000002,One family : Cohabiting couple family households,White: British,4740
2001,E09000002,One family : Cohabiting couple family households,White: Irish,118
2001,E09000002,One family : Cohabiting couple family households,White: Other,133
2001,E09000002,One family : Cohabiting couple family households,Mixed,80
2001,E09000002,One family : Cohabiting couple family households,Mixed: White and Black Caribbean,47
2001,E09000002,One family : Cohabiting couple family households,Mixed: White and Black African,6
2001,E09000002,One family : Cohabiting couple family households,Mixed: White and Asian,13
2001,E09000002,One family : Cohabiting couple family households,Mixed: Other,14
2001,E09000002,One family : Cohabiting couple family households,Asian/Asian British,74
2001,E09000002,One family : Cohabiting couple family households,Asian/Asian British: Indian,27
2001,E09000002,One family : Cohabiting couple family households,Asian/Asian British: Pakistani,20
2001,E09000002,One family : Cohabiting couple family households,Asian/Asian British: Bangladeshi,6
2001,E09000002,One family : Cohabiting couple family households,Asian/Asian British: Other,21
2001,E09000002,One family : Cohabiting couple family households,Black/Black British,338
2001,E09000002,One family : Cohabiting couple family households,Black/Black British: Black Caribbean,148
2001,E09000002,One family : Cohabiting couple family households,Black/Black British: Black African,173
2001,E09000002,One family : Cohabiting couple family households,Black/Black British: Other,17
2001,E09000002,One family : Cohabiting couple family households,Chinese/Other,13
2001,E09000002,One family : Cohabiting couple family households,Chinese/Other: Chinese,4
2001,E09000002,One family : Cohabiting couple family households,Chinese/Other: Other,9
2001,E09000002,One family : Cohabiting couple family households : No children,White,2361
2001,E09000002,One family : Cohabiting couple family households : No children,White: British,2204
2001,E09000002,One family : Cohabiting couple family households : No children,White: Irish,69
2001,E09000002,One family : Cohabiting couple family households : No children,White: Other,88
2001,E09000002,One family : Cohabiting couple family households : No children,Mixed,31
2001,E09000002,One family : Cohabiting couple family households : No children,Mixed: White and Black Caribbean,15
2001,E09000002,One family : Cohabiting couple family households : No children,Mixed: White and Black African,3
2001,E09000002,One family : Cohabiting couple family households : No children,Mixed: White and Asian,9
2001,E09000002,One family : Cohabiting couple family households : No children,Mixed: Other,4
2001,E09000002,One family : Cohabiting couple family households : No children,Asian/Asian British,23
2001,E09000002,One family : Cohabiting couple family households : No children,Asian/Asian British: Indian,11
2001,E09000002,One family : Cohabiting couple family households : No children,Asian/Asian British: Pakistani,3
2001,E09000002,One family : Cohabiting couple family households : No children,Asian/Asian British: Bangladeshi,3
2001,E09000002,One family : Cohabiting couple family households : No children,Asian/Asian British: Other,6
2001,E09000002,One family : Cohabiting couple family households : No children,Black/Black British,135
2001,E09000002,One family : Cohabiting couple family households : No children,Black/Black British: Black Caribbean,55
2001,E09000002,One family : Cohabiting couple family households : No children,Black/Black British: Black African,68
2001,E09000002,One family : Cohabiting couple family households : No children,Black/Black British: Other,12
2001,E09000002,One family : Cohabiting couple family households : No children,Chinese/Other,13
2001,E09000002,One family : Cohabiting couple family households : No children,Chinese/Other: Chinese,4
2001,E09000002,One family : Cohabiting couple family households : No children,Chinese/Other: Other,9
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,White,1097
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,White: British,1047
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,White: Irish,24
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,White: Other,26
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Mixed,24
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Mixed: White and Black Caribbean,17
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Mixed: White and Black African,0
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Mixed: White and Asian,4
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Mixed: Other,3
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Asian/Asian British,20
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Asian/Asian British: Indian,6
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Asian/Asian British: Pakistani,8
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Asian/Asian British: Bangladeshi,3
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Asian/Asian British: Other,3
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Black/Black British,75
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Black/Black British: Black Caribbean,38
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Black/Black British: Black African,37
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Black/Black British: Other,0
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Chinese/Other,0
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Chinese/Other: Chinese,0
2001,E09000002,One family : Cohabiting couple family households : With one dependent child,Chinese/Other: Other,0
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,White,1277
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,White: British,1239
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,White: Irish,22
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,White: Other,16
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Mixed,19
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Mixed: White and Black Caribbean,12
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Mixed: White and Black African,3
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Mixed: White and Asian,0
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Mixed: Other,4
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Asian/Asian British,20
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Asian/Asian British: Indian,5
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Asian/Asian British: Pakistani,6
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Asian/Asian British: Bangladeshi,0
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Asian/Asian British: Other,9
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Black/Black British,118
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Black/Black British: Black Caribbean,50
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Black/Black British: Black African,63
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Black/Black British: Other,5
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Chinese/Other,0
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Chinese/Other: Chinese,0
2001,E09000002,One family : Cohabiting couple family households : With two or more dependent children,Chinese/Other: Other,0
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,White,256
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,White: British,250
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,White: Irish,3
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,White: Other,3
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Mixed,6
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Mixed: White and Black Caribbean,3
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Mixed: White and Black African,0
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Mixed: White and Asian,0
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Mixed: Other,3
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Asian/Asian British,11
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Asian/Asian British: Indian,5
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Asian/Asian British: Pakistani,3
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Asian/Asian British: Bangladeshi,0
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Asian/Asian British: Other,3
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Black/Black British,10
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Black/Black British: Black Caribbean,5
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Black/Black British: Black African,5
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Black/Black British: Other,0
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Chinese/Other,0
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Chinese/Other: Chinese,0
2001,E09000002,One family : Cohabiting couple family households : All children non-dependent,Chinese/Other: Other,0
2001,E09000002,One family : Lone parent households,White,8824
2001,E09000002,One family : Lone parent households,White: British,8448
2001,E09000002,One family : Lone parent households,White: Irish,199
2001,E09000002,One family : Lone parent households,White: Other,177
2001,E09000002,One family : Lone parent households,Mixed,135
2001,E09000002,One family : Lone parent households,Mixed: White and Black Caribbean,57
2001,E09000002,One family : Lone parent households,Mixed: White and Black African,33
2001,E09000002,One family : Lone parent households,Mixed: White and Asian,23
2001,E09000002,One family : Lone parent households,Mixed: Other,22
2001,E09000002,One family : Lone parent households,Asian/Asian British,275
2001,E09000002,One family : Lone parent households,Asian/Asian British: Indian,106
2001,E09000002,One family : Lone parent households,Asian/Asian British: Pakistani,124
2001,E09000002,One family : Lone parent households,Asian/Asian British: Bangladeshi,20
2001,E09000002,One family : Lone parent households,Asian/Asian British: Other,25
2001,E09000002,One family : Lone parent households,Black/Black British,916
2001,E09000002,One family : Lone parent households,Black/Black British: Black Caribbean,404
2001,E09000002,One family : Lone parent households,Black/Black British: Black African,458
2001,E09000002,One family : Lone parent households,Black/Black British: Other,54
2001,E09000002,One family : Lone parent households,Chinese/Other,56
2001,E09000002,One family : Lone parent households,Chinese/Other: Chinese,31
2001,E09000002,One family : Lone parent households,Chinese/Other: Other,25
2001,E09000002,One family : Lone parent households : With one dependent child,White,3058
2001,E09000002,One family : Lone parent households : With one dependent child,White: British,2928
