date,geography_code,c_age_name,c_dpcfamuk11_name,c_fmtfamuk11_name,obs_value
2001,E09000009,FRP Age 50 and over,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Non step-family,730
2001,E09000009,FRP Age 50 and over,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Step-family,51
2001,E09000009,FRP Age 50 and over,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Non step-family,33
2001,E09000009,FRP Age 50 and over,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Step-family,17
2001,E09000009,FRP Age 50 and over,One dependent child in family aged 16 to 18,Lone parent family: Male parent,74
2001,E09000009,FRP Age 50 and over,One dependent child in family aged 16 to 18,Lone parent family: Female parent,277
2001,E09000009,FRP Age 50 and over,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Non step-family,1164
2001,E09000009,FRP Age 50 and over,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Step-family,62
2001,E09000009,FRP Age 50 and over,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Non step-family,13
2001,E09000009,FRP Age 50 and over,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,23
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 0 to 4",Lone parent family: Male parent,4
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 0 to 4",Lone parent family: Female parent,10
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,128
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,28
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,17
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,6
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 5 to 7",Lone parent family: Male parent,6
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 5 to 7",Lone parent family: Female parent,12
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,112
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,10
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,7
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,5
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 8 to 9",Lone parent family: Male parent,4
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 8 to 9",Lone parent family: Female parent,10
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,146
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,3
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,5
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,3
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 10 to 11",Lone parent family: Male parent,4
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 10 to 11",Lone parent family: Female parent,20
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,199
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,5
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,11
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,4
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 12 to 15",Lone parent family: Male parent,23
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 12 to 15",Lone parent family: Female parent,73
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,567
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,17
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,13
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,12
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 16 to 18",Lone parent family: Male parent,3
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 16 to 18",Lone parent family: Female parent,21
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,109
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,7
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000009,FRP Age 50 and over,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Male parent,4
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Female parent,15
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,102
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,16
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,5
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,4
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Male parent,3
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Female parent,3
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,96
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,6
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,3
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,3
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Male parent,0
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Female parent,8
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,87
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,6
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,0
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,0
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Male parent,3
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Female parent,7
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,85
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,6
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,3
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,0
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Male parent,0
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Female parent,15
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,93
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,5
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,4
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,0
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Male parent,3
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Female parent,0
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,4
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000009,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,Families with no dependent children,Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,Families with no dependent children,Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,Families with no dependent children,Couple family: Married or remarried - Non step-family,173
2001,E09000010,FRP Age 24 and under,Families with no dependent children,Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,Families with no dependent children,Couple family: Cohabiting: Non step-family,506
2001,E09000010,FRP Age 24 and under,Families with no dependent children,Couple family: Cohabiting: Step-family,3
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 0 to 4,Lone parent family: Male parent,9
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 0 to 4,Lone parent family: Female parent,534
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Non step-family,85
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Step-family,3
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Non step-family,82
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,13
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 5 to 7,Lone parent family: Male parent,10
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 5 to 7,Lone parent family: Female parent,73
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Non step-family,3
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Non step-family,4
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 8 to 9,Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 8 to 9,Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 10 to 11,Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 10 to 11,Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 12 to 15,Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 12 to 15,Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 16 to 18,Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 16 to 18,Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Lone parent family: Male parent,3
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Lone parent family: Female parent,113
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,18
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,5
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,16
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,4
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Lone parent family: Female parent,4
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,3
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Lone parent family: Female parent,3
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,3
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Female parent,23
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,4
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,3
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,6
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Male parent,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Female parent,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 24 and under,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000010,FRP Age 25 to 34,Families with no dependent children,Lone parent family: Male parent,0
2001,E09000010,FRP Age 25 to 34,Families with no dependent children,Lone parent family: Female parent,5
2001,E09000010,FRP Age 25 to 34,Families with no dependent children,Couple family: Married or remarried - Non step-family,2173
2001,E09000010,FRP Age 25 to 34,Families with no dependent children,Couple family: Married or remarried - Step-family,13
2001,E09000010,FRP Age 25 to 34,Families with no dependent children,Couple family: Cohabiting: Non step-family,2452
2001,E09000010,FRP Age 25 to 34,Families with no dependent children,Couple family: Cohabiting: Step-family,7
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 0 to 4,Lone parent family: Male parent,30
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 0 to 4,Lone parent family: Female parent,653
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Non step-family,1532
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Step-family,35
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Non step-family,459
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,36
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 5 to 7,Lone parent family: Male parent,12
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 5 to 7,Lone parent family: Female parent,430
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Non step-family,148
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Step-family,19
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Non step-family,46
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Step-family,19
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 8 to 9,Lone parent family: Male parent,9
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 8 to 9,Lone parent family: Female parent,220
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Non step-family,45
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Step-family,6
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Non step-family,7
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Step-family,8
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 10 to 11,Lone parent family: Male parent,5
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 10 to 11,Lone parent family: Female parent,132
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Non step-family,12
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Step-family,4
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Non step-family,5
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Step-family,4
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 12 to 15,Lone parent family: Male parent,7
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 12 to 15,Lone parent family: Female parent,122
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Non step-family,12
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Step-family,6
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Non step-family,9
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Step-family,7
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 16 to 18,Lone parent family: Male parent,3
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 16 to 18,Lone parent family: Female parent,16
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Non step-family,0
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Step-family,0
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Non step-family,0
2001,E09000010,FRP Age 25 to 34,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,5
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 0 to 4",Lone parent family: Male parent,8
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 0 to 4",Lone parent family: Female parent,510
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,1383
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,67
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,226
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,53
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 5 to 7",Lone parent family: Male parent,3
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 5 to 7",Lone parent family: Female parent,207
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,220
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,25
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,30
2001,E09000010,FRP Age 25 to 34,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,18
