date,geography_code,c_hhchuk11_name,c_relpuk11_name,obs_value
2001,E09000003,One family and no others: Married Couple Households,No religion,4893
2001,E09000003,One family and no others: Married Couple Households,Religion not stated,3591
2001,E09000003,One family and no others: Married Couple Households: No children,Christian,5740
2001,E09000003,One family and no others: Married Couple Households: No children,Buddhist,214
2001,E09000003,One family and no others: Married Couple Households: No children,Hindu,599
2001,E09000003,One family and no others: Married Couple Households: No children,Jewish,1988
2001,E09000003,One family and no others: Married Couple Households: No children,Muslim,473
2001,E09000003,One family and no others: Married Couple Households: No children,Sikh,34
2001,E09000003,One family and no others: Married Couple Households: No children,Other religion,124
2001,E09000003,One family and no others: Married Couple Households: No children,No religion,1533
2001,E09000003,One family and no others: Married Couple Households: No children,Religion not stated,1048
2001,E09000003,One family and no others: Married Couple Households: With one dependent child,Christian,3714
2001,E09000003,One family and no others: Married Couple Households: With one dependent child,Buddhist,184
2001,E09000003,One family and no others: Married Couple Households: With one dependent child,Hindu,889
2001,E09000003,One family and no others: Married Couple Households: With one dependent child,Jewish,1441
2001,E09000003,One family and no others: Married Couple Households: With one dependent child,Muslim,712
2001,E09000003,One family and no others: Married Couple Households: With one dependent child,Sikh,34
2001,E09000003,One family and no others: Married Couple Households: With one dependent child,Other religion,126
2001,E09000003,One family and no others: Married Couple Households: With one dependent child,No religion,1121
2001,E09000003,One family and no others: Married Couple Households: With one dependent child,Religion not stated,720
2001,E09000003,One family and no others: Married Couple Households: With two or more dependent children,Christian,6540
2001,E09000003,One family and no others: Married Couple Households: With two or more dependent children,Buddhist,241
2001,E09000003,One family and no others: Married Couple Households: With two or more dependent children,Hindu,1233
2001,E09000003,One family and no others: Married Couple Households: With two or more dependent children,Jewish,3142
2001,E09000003,One family and no others: Married Couple Households: With two or more dependent children,Muslim,1339
2001,E09000003,One family and no others: Married Couple Households: With two or more dependent children,Sikh,54
2001,E09000003,One family and no others: Married Couple Households: With two or more dependent children,Other religion,160
2001,E09000003,One family and no others: Married Couple Households: With two or more dependent children,No religion,1671
2001,E09000003,One family and no others: Married Couple Households: With two or more dependent children,Religion not stated,1297
2001,E09000003,One family and no others: Married Couple Households: All children non-dependent,Christian,3843
2001,E09000003,One family and no others: Married Couple Households: All children non-dependent,Buddhist,67
2001,E09000003,One family and no others: Married Couple Households: All children non-dependent,Hindu,800
2001,E09000003,One family and no others: Married Couple Households: All children non-dependent,Jewish,1135
2001,E09000003,One family and no others: Married Couple Households: All children non-dependent,Muslim,388
2001,E09000003,One family and no others: Married Couple Households: All children non-dependent,Sikh,31
2001,E09000003,One family and no others: Married Couple Households: All children non-dependent,Other religion,124
2001,E09000003,One family and no others: Married Couple Households: All children non-dependent,No religion,568
2001,E09000003,One family and no others: Married Couple Households: All children non-dependent,Religion not stated,526
2001,E09000003,One family and no others: Cohabiting Couple Family Households,Christian,4103
2001,E09000003,One family and no others: Cohabiting Couple Family Households,Buddhist,63
2001,E09000003,One family and no others: Cohabiting Couple Family Households,Hindu,94
2001,E09000003,One family and no others: Cohabiting Couple Family Households,Jewish,485
2001,E09000003,One family and no others: Cohabiting Couple Family Households,Muslim,155
2001,E09000003,One family and no others: Cohabiting Couple Family Households,Sikh,13
2001,E09000003,One family and no others: Cohabiting Couple Family Households,Other religion,36
2001,E09000003,One family and no others: Cohabiting Couple Family Households,No religion,2209
2001,E09000003,One family and no others: Cohabiting Couple Family Households,Religion not stated,675
2001,E09000003,One family and no others: Cohabiting Couple Family Households: No children,Christian,2545
2001,E09000003,One family and no others: Cohabiting Couple Family Households: No children,Buddhist,47
2001,E09000003,One family and no others: Cohabiting Couple Family Households: No children,Hindu,44
2001,E09000003,One family and no others: Cohabiting Couple Family Households: No children,Jewish,338
2001,E09000003,One family and no others: Cohabiting Couple Family Households: No children,Muslim,71
2001,E09000003,One family and no others: Cohabiting Couple Family Households: No children,Sikh,10
2001,E09000003,One family and no others: Cohabiting Couple Family Households: No children,Other religion,21
2001,E09000003,One family and no others: Cohabiting Couple Family Households: No children,No religion,1526
2001,E09000003,One family and no others: Cohabiting Couple Family Households: No children,Religion not stated,435
2001,E09000003,One family and no others: Cohabiting Couple Family Households: With one dependent child,Christian,672
2001,E09000003,One family and no others: Cohabiting Couple Family Households: With one dependent child,Buddhist,13
2001,E09000003,One family and no others: Cohabiting Couple Family Households: With one dependent child,Hindu,7
2001,E09000003,One family and no others: Cohabiting Couple Family Households: With one dependent child,Jewish,47
2001,E09000003,One family and no others: Cohabiting Couple Family Households: With one dependent child,Muslim,33
2001,E09000003,One family and no others: Cohabiting Couple Family Households: With one dependent child,Sikh,0
2001,E09000003,One family and no others: Cohabiting Couple Family Households: With one dependent child,Other religion,7
2001,E09000003,One family and no others: Cohabiting Couple Family Households: With one dependent child,No religion,303
2001,E09000003,One family and no others: Cohabiting Couple Family Households: With one dependent child,Religion not stated,105
2001,E09000003,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Christian,696
2001,E09000003,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Buddhist,0
2001,E09000003,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Hindu,14
2001,E09000003,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Jewish,63
2001,E09000003,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Muslim,41
2001,E09000003,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Sikh,0
2001,E09000003,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Other religion,5
2001,E09000003,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,No religion,330
2001,E09000003,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Religion not stated,101
2001,E09000003,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Christian,190
2001,E09000003,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Buddhist,3
2001,E09000003,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Hindu,29
2001,E09000003,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Jewish,37
2001,E09000003,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Muslim,10
2001,E09000003,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Sikh,3
2001,E09000003,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Other religion,3
2001,E09000003,One family and no others: Cohabiting Couple Family Households: All children non-dependent,No religion,50
2001,E09000003,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Religion not stated,34
2001,E09000003,One family and no others: Lone Parent Households,Christian,7280
2001,E09000003,One family and no others: Lone Parent Households,Buddhist,107
2001,E09000003,One family and no others: Lone Parent Households,Hindu,482
2001,E09000003,One family and no others: Lone Parent Households,Jewish,940
2001,E09000003,One family and no others: Lone Parent Households,Muslim,818
2001,E09000003,One family and no others: Lone Parent Households,Sikh,36
2001,E09000003,One family and no others: Lone Parent Households,Other religion,88
2001,E09000003,One family and no others: Lone Parent Households,No religion,1529
2001,E09000003,One family and no others: Lone Parent Households,Religion not stated,1067
2001,E09000003,One family and no others: Lone Parent Households: With one dependent child,Christian,2563
2001,E09000003,One family and no others: Lone Parent Households: With one dependent child,Buddhist,54
2001,E09000003,One family and no others: Lone Parent Households: With one dependent child,Hindu,145
2001,E09000003,One family and no others: Lone Parent Households: With one dependent child,Jewish,267
2001,E09000003,One family and no others: Lone Parent Households: With one dependent child,Muslim,282
2001,E09000003,One family and no others: Lone Parent Households: With one dependent child,Sikh,13
2001,E09000003,One family and no others: Lone Parent Households: With one dependent child,Other religion,26
2001,E09000003,One family and no others: Lone Parent Households: With one dependent child,No religion,687
2001,E09000003,One family and no others: Lone Parent Households: With one dependent child,Religion not stated,357
2001,E09000003,One family and no others: Lone Parent Households: With two or more dependent children,Christian,2029
2001,E09000003,One family and no others: Lone Parent Households: With two or more dependent children,Buddhist,18
2001,E09000003,One family and no others: Lone Parent Households: With two or more dependent children,Hindu,80
2001,E09000003,One family and no others: Lone Parent Households: With two or more dependent children,Jewish,199
2001,E09000003,One family and no others: Lone Parent Households: With two or more dependent children,Muslim,357
2001,E09000003,One family and no others: Lone Parent Households: With two or more dependent children,Sikh,8
2001,E09000003,One family and no others: Lone Parent Households: With two or more dependent children,Other religion,15
2001,E09000003,One family and no others: Lone Parent Households: With two or more dependent children,No religion,461
2001,E09000003,One family and no others: Lone Parent Households: With two or more dependent children,Religion not stated,289
2001,E09000003,One family and no others: Lone Parent Households: All children non-dependent,Christian,2688
2001,E09000003,One family and no others: Lone Parent Households: All children non-dependent,Buddhist,35
2001,E09000003,One family and no others: Lone Parent Households: All children non-dependent,Hindu,257
2001,E09000003,One family and no others: Lone Parent Households: All children non-dependent,Jewish,474
2001,E09000003,One family and no others: Lone Parent Households: All children non-dependent,Muslim,179
2001,E09000003,One family and no others: Lone Parent Households: All children non-dependent,Sikh,15
2001,E09000003,One family and no others: Lone Parent Households: All children non-dependent,Other religion,47
2001,E09000003,One family and no others: Lone Parent Households: All children non-dependent,No religion,381
2001,E09000003,One family and no others: Lone Parent Households: All children non-dependent,Religion not stated,421
2001,E09000003,Other households,Christian,6361
2001,E09000003,Other households,Buddhist,161
2001,E09000003,Other households,Hindu,1297
2001,E09000003,Other households,Jewish,1336
2001,E09000003,Other households,Muslim,1047
2001,E09000003,Other households,Sikh,94
2001,E09000003,Other households,Other religion,197
2001,E09000003,Other households,No religion,2376
2001,E09000003,Other households,Religion not stated,1348
2001,E09000003,Other households: With one dependent child,Christian,788
2001,E09000003,Other households: With one dependent child,Buddhist,23
2001,E09000003,Other households: With one dependent child,Hindu,289
2001,E09000003,Other households: With one dependent child,Jewish,154
2001,E09000003,Other households: With one dependent child,Muslim,188
2001,E09000003,Other households: With one dependent child,Sikh,6
2001,E09000003,Other households: With one dependent child,Other religion,41
2001,E09000003,Other households: With one dependent child,No religion,211
2001,E09000003,Other households: With one dependent child,Religion not stated,159
2001,E09000003,Other households: With two or more dependent children,Christian,877
2001,E09000003,Other households: With two or more dependent children,Buddhist,19
2001,E09000003,Other households: With two or more dependent children,Hindu,409
2001,E09000003,Other households: With two or more dependent children,Jewish,313
2001,E09000003,Other households: With two or more dependent children,Muslim,354
2001,E09000003,Other households: With two or more dependent children,Sikh,19
2001,E09000003,Other households: With two or more dependent children,Other religion,42
2001,E09000003,Other households: With two or more dependent children,No religion,184
2001,E09000003,Other households: With two or more dependent children,Religion not stated,187
2001,E09000003,Other households: All student,Christian,284
2001,E09000003,Other households: All student,Buddhist,13
2001,E09000003,Other households: All student,Hindu,30
2001,E09000003,Other households: All student,Jewish,18
2001,E09000003,Other households: All student,Muslim,41
2001,E09000003,Other households: All student,Sikh,26
2001,E09000003,Other households: All student,Other religion,3
2001,E09000003,Other households: All student,No religion,146
2001,E09000003,Other households: All student,Religion not stated,68
2001,E09000003,Other households: All pensioner,Christian,371
2001,E09000003,Other households: All pensioner,Buddhist,0
2001,E09000003,Other households: All pensioner,Hindu,7
2001,E09000003,Other households: All pensioner,Jewish,75
2001,E09000003,Other households: All pensioner,Muslim,8
2001,E09000003,Other households: All pensioner,Sikh,0
2001,E09000003,Other households: All pensioner,Other religion,0
2001,E09000003,Other households: All pensioner,No religion,21
2001,E09000003,Other households: All pensioner,Religion not stated,81
2001,E09000003,Other households: Other,Christian,4041
2001,E09000003,Other households: Other,Buddhist,106
2001,E09000003,Other households: Other,Hindu,562
2001,E09000003,Other households: Other,Jewish,776
2001,E09000003,Other households: Other,Muslim,456
2001,E09000003,Other households: Other,Sikh,43
2001,E09000003,Other households: Other,Other religion,111
2001,E09000003,Other households: Other,No religion,1814
2001,E09000003,Other households: Other,Religion not stated,853
2001,E09000004,One person,Christian,19647
2001,E09000004,One person,Buddhist,81
2001,E09000004,One person,Hindu,84
2001,E09000004,One person,Jewish,51
2001,E09000004,One person,Muslim,153
2001,E09000004,One person,Sikh,60
2001,E09000004,One person,Other religion,83
2001,E09000004,One person,No religion,3279
2001,E09000004,One person,Religion not stated,2325
2001,E09000004,One person: Pensioner,Christian,11324
2001,E09000004,One person: Pensioner,Buddhist,22
2001,E09000004,One person: Pensioner,Hindu,19
2001,E09000004,One person: Pensioner,Jewish,24
2001,E09000004,One person: Pensioner,Muslim,30
2001,E09000004,One person: Pensioner,Sikh,21
2001,E09000004,One person: Pensioner,Other religion,35
2001,E09000004,One person: Pensioner,No religion,540
2001,E09000004,One person: Pensioner,Religion not stated,1185
2001,E09000004,One person: Other,Christian,8323
2001,E09000004,One person: Other,Buddhist,59
2001,E09000004,One person: Other,Hindu,65
2001,E09000004,One person: Other,Jewish,27
2001,E09000004,One person: Other,Muslim,123
2001,E09000004,One person: Other,Sikh,39
2001,E09000004,One person: Other,Other religion,48
2001,E09000004,One person: Other,No religion,2739
2001,E09000004,One person: Other,Religion not stated,1140
2001,E09000004,One family and no others,Christian,44317
2001,E09000004,One family and no others,Buddhist,222
2001,E09000004,One family and no others,Hindu,429
2001,E09000004,One family and no others,Jewish,76
2001,E09000004,One family and no others,Muslim,714
2001,E09000004,One family and no others,Sikh,560
2001,E09000004,One family and no others,Other religion,146
2001,E09000004,One family and no others,No religion,8379
2001,E09000004,One family and no others,Religion not stated,3921
2001,E09000004,One family and no others: All pensioner,Christian,7229
2001,E09000004,One family and no others: All pensioner,Buddhist,15
2001,E09000004,One family and no others: All pensioner,Hindu,20
2001,E09000004,One family and no others: All pensioner,Jewish,10
2001,E09000004,One family and no others: All pensioner,Muslim,16
2001,E09000004,One family and no others: All pensioner,Sikh,16
2001,E09000004,One family and no others: All pensioner,Other religion,12
2001,E09000004,One family and no others: All pensioner,No religion,332
2001,E09000004,One family and no others: All pensioner,Religion not stated,614
2001,E09000004,One family and no others: Married Couple Households,Christian,26351
2001,E09000004,One family and no others: Married Couple Households,Buddhist,144
2001,E09000004,One family and no others: Married Couple Households,Hindu,361
2001,E09000004,One family and no others: Married Couple Households,Jewish,44
2001,E09000004,One family and no others: Married Couple Households,Muslim,534
2001,E09000004,One family and no others: Married Couple Households,Sikh,477
2001,E09000004,One family and no others: Married Couple Households,Other religion,74
2001,E09000004,One family and no others: Married Couple Households,No religion,4479
2001,E09000004,One family and no others: Married Couple Households,Religion not stated,2164
2001,E09000004,One family and no others: Married Couple Households: No children,Christian,8343
2001,E09000004,One family and no others: Married Couple Households: No children,Buddhist,33
2001,E09000004,One family and no others: Married Couple Households: No children,Hindu,76
2001,E09000004,One family and no others: Married Couple Households: No children,Jewish,18
2001,E09000004,One family and no others: Married Couple Households: No children,Muslim,87
2001,E09000004,One family and no others: Married Couple Households: No children,Sikh,64
2001,E09000004,One family and no others: Married Couple Households: No children,Other religion,26
2001,E09000004,One family and no others: Married Couple Households: No children,No religion,1177
2001,E09000004,One family and no others: Married Couple Households: No children,Religion not stated,750
2001,E09000004,One family and no others: Married Couple Households: With one dependent child,Christian,4221
2001,E09000004,One family and no others: Married Couple Households: With one dependent child,Buddhist,26
2001,E09000004,One family and no others: Married Couple Households: With one dependent child,Hindu,87
2001,E09000004,One family and no others: Married Couple Households: With one dependent child,Jewish,5
2001,E09000004,One family and no others: Married Couple Households: With one dependent child,Muslim,134
2001,E09000004,One family and no others: Married Couple Households: With one dependent child,Sikh,96
2001,E09000004,One family and no others: Married Couple Households: With one dependent child,Other religion,13
2001,E09000004,One family and no others: Married Couple Households: With one dependent child,No religion,952
2001,E09000004,One family and no others: Married Couple Households: With one dependent child,Religion not stated,355
2001,E09000004,One family and no others: Married Couple Households: With two or more dependent children,Christian,8395
2001,E09000004,One family and no others: Married Couple Households: With two or more dependent children,Buddhist,57
2001,E09000004,One family and no others: Married Couple Households: With two or more dependent children,Hindu,132
2001,E09000004,One family and no others: Married Couple Households: With two or more dependent children,Jewish,14
2001,E09000004,One family and no others: Married Couple Households: With two or more dependent children,Muslim,265
2001,E09000004,One family and no others: Married Couple Households: With two or more dependent children,Sikh,223
2001,E09000004,One family and no others: Married Couple Households: With two or more dependent children,Other religion,22
2001,E09000004,One family and no others: Married Couple Households: With two or more dependent children,No religion,1747
2001,E09000004,One family and no others: Married Couple Households: With two or more dependent children,Religion not stated,605
2001,E09000004,One family and no others: Married Couple Households: All children non-dependent,Christian,5392
2001,E09000004,One family and no others: Married Couple Households: All children non-dependent,Buddhist,28
2001,E09000004,One family and no others: Married Couple Households: All children non-dependent,Hindu,66
2001,E09000004,One family and no others: Married Couple Households: All children non-dependent,Jewish,7
2001,E09000004,One family and no others: Married Couple Households: All children non-dependent,Muslim,48
2001,E09000004,One family and no others: Married Couple Households: All children non-dependent,Sikh,94
2001,E09000004,One family and no others: Married Couple Households: All children non-dependent,Other religion,13
2001,E09000004,One family and no others: Married Couple Households: All children non-dependent,No religion,603
2001,E09000004,One family and no others: Married Couple Households: All children non-dependent,Religion not stated,454
2001,E09000004,One family and no others: Cohabiting Couple Family Households,Christian,4634
2001,E09000004,One family and no others: Cohabiting Couple Family Households,Buddhist,18
2001,E09000004,One family and no others: Cohabiting Couple Family Households,Hindu,14
2001,E09000004,One family and no others: Cohabiting Couple Family Households,Jewish,11
2001,E09000004,One family and no others: Cohabiting Couple Family Households,Muslim,38
2001,E09000004,One family and no others: Cohabiting Couple Family Households,Sikh,12
2001,E09000004,One family and no others: Cohabiting Couple Family Households,Other religion,24
2001,E09000004,One family and no others: Cohabiting Couple Family Households,No religion,2077
2001,E09000004,One family and no others: Cohabiting Couple Family Households,Religion not stated,521
2001,E09000004,One family and no others: Cohabiting Couple Family Households: No children,Christian,2509
2001,E09000004,One family and no others: Cohabiting Couple Family Households: No children,Buddhist,9
2001,E09000004,One family and no others: Cohabiting Couple Family Households: No children,Hindu,4
2001,E09000004,One family and no others: Cohabiting Couple Family Households: No children,Jewish,5
2001,E09000004,One family and no others: Cohabiting Couple Family Households: No children,Muslim,22
2001,E09000004,One family and no others: Cohabiting Couple Family Households: No children,Sikh,5
2001,E09000004,One family and no others: Cohabiting Couple Family Households: No children,Other religion,14
2001,E09000004,One family and no others: Cohabiting Couple Family Households: No children,No religion,1120
2001,E09000004,One family and no others: Cohabiting Couple Family Households: No children,Religion not stated,272
2001,E09000004,One family and no others: Cohabiting Couple Family Households: With one dependent child,Christian,926
2001,E09000004,One family and no others: Cohabiting Couple Family Households: With one dependent child,Buddhist,3
2001,E09000004,One family and no others: Cohabiting Couple Family Households: With one dependent child,Hindu,4
2001,E09000004,One family and no others: Cohabiting Couple Family Households: With one dependent child,Jewish,3
2001,E09000004,One family and no others: Cohabiting Couple Family Households: With one dependent child,Muslim,10
2001,E09000004,One family and no others: Cohabiting Couple Family Households: With one dependent child,Sikh,0
2001,E09000004,One family and no others: Cohabiting Couple Family Households: With one dependent child,Other religion,3
2001,E09000004,One family and no others: Cohabiting Couple Family Households: With one dependent child,No religion,456
2001,E09000004,One family and no others: Cohabiting Couple Family Households: With one dependent child,Religion not stated,123
2001,E09000004,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Christian,974
2001,E09000004,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Buddhist,3
2001,E09000004,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Hindu,3
2001,E09000004,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Jewish,3
2001,E09000004,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Muslim,6
2001,E09000004,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Sikh,4
2001,E09000004,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Other religion,7
2001,E09000004,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,No religion,462
2001,E09000004,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Religion not stated,97
2001,E09000004,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Christian,225
2001,E09000004,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Buddhist,3
2001,E09000004,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Hindu,3
2001,E09000004,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Jewish,0
2001,E09000004,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Muslim,0
2001,E09000004,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Sikh,3
2001,E09000004,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Other religion,0
2001,E09000004,One family and no others: Cohabiting Couple Family Households: All children non-dependent,No religion,39
2001,E09000004,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Religion not stated,29
2001,E09000004,One family and no others: Lone Parent Households,Christian,6103
2001,E09000004,One family and no others: Lone Parent Households,Buddhist,45
2001,E09000004,One family and no others: Lone Parent Households,Hindu,34
2001,E09000004,One family and no others: Lone Parent Households,Jewish,11
2001,E09000004,One family and no others: Lone Parent Households,Muslim,126
2001,E09000004,One family and no others: Lone Parent Households,Sikh,55
2001,E09000004,One family and no others: Lone Parent Households,Other religion,36
2001,E09000004,One family and no others: Lone Parent Households,No religion,1491
2001,E09000004,One family and no others: Lone Parent Households,Religion not stated,622
2001,E09000004,One family and no others: Lone Parent Households: With one dependent child,Christian,1819
2001,E09000004,One family and no others: Lone Parent Households: With one dependent child,Buddhist,11
2001,E09000004,One family and no others: Lone Parent Households: With one dependent child,Hindu,7
2001,E09000004,One family and no others: Lone Parent Households: With one dependent child,Jewish,3
2001,E09000004,One family and no others: Lone Parent Households: With one dependent child,Muslim,44
2001,E09000004,One family and no others: Lone Parent Households: With one dependent child,Sikh,17
2001,E09000004,One family and no others: Lone Parent Households: With one dependent child,Other religion,15
2001,E09000004,One family and no others: Lone Parent Households: With one dependent child,No religion,580
2001,E09000004,One family and no others: Lone Parent Households: With one dependent child,Religion not stated,204
2001,E09000004,One family and no others: Lone Parent Households: With two or more dependent children,Christian,1874
2001,E09000004,One family and no others: Lone Parent Households: With two or more dependent children,Buddhist,20
2001,E09000004,One family and no others: Lone Parent Households: With two or more dependent children,Hindu,9
2001,E09000004,One family and no others: Lone Parent Households: With two or more dependent children,Jewish,3
2001,E09000004,One family and no others: Lone Parent Households: With two or more dependent children,Muslim,56
2001,E09000004,One family and no others: Lone Parent Households: With two or more dependent children,Sikh,16
2001,E09000004,One family and no others: Lone Parent Households: With two or more dependent children,Other religion,10
2001,E09000004,One family and no others: Lone Parent Households: With two or more dependent children,No religion,646
2001,E09000004,One family and no others: Lone Parent Households: With two or more dependent children,Religion not stated,190
2001,E09000004,One family and no others: Lone Parent Households: All children non-dependent,Christian,2410
2001,E09000004,One family and no others: Lone Parent Households: All children non-dependent,Buddhist,14
2001,E09000004,One family and no others: Lone Parent Households: All children non-dependent,Hindu,18
2001,E09000004,One family and no others: Lone Parent Households: All children non-dependent,Jewish,5
2001,E09000004,One family and no others: Lone Parent Households: All children non-dependent,Muslim,26
2001,E09000004,One family and no others: Lone Parent Households: All children non-dependent,Sikh,22
2001,E09000004,One family and no others: Lone Parent Households: All children non-dependent,Other religion,11
2001,E09000004,One family and no others: Lone Parent Households: All children non-dependent,No religion,265
2001,E09000004,One family and no others: Lone Parent Households: All children non-dependent,Religion not stated,228
2001,E09000004,Other households,Christian,3289
2001,E09000004,Other households,Buddhist,37
2001,E09000004,Other households,Hindu,105
2001,E09000004,Other households,Jewish,6
2001,E09000004,Other households,Muslim,123
2001,E09000004,Other households,Sikh,176
2001,E09000004,Other households,Other religion,23
2001,E09000004,Other households,No religion,762
2001,E09000004,Other households,Religion not stated,411
2001,E09000004,Other households: With one dependent child,Christian,639
2001,E09000004,Other households: With one dependent child,Buddhist,4
2001,E09000004,Other households: With one dependent child,Hindu,27
2001,E09000004,Other households: With one dependent child,Jewish,0
2001,E09000004,Other households: With one dependent child,Muslim,31
2001,E09000004,Other households: With one dependent child,Sikh,46
2001,E09000004,Other households: With one dependent child,Other religion,7
2001,E09000004,Other households: With one dependent child,No religion,138
2001,E09000004,Other households: With one dependent child,Religion not stated,97
2001,E09000004,Other households: With two or more dependent children,Christian,607
2001,E09000004,Other households: With two or more dependent children,Buddhist,11
2001,E09000004,Other households: With two or more dependent children,Hindu,31
2001,E09000004,Other households: With two or more dependent children,Jewish,3
2001,E09000004,Other households: With two or more dependent children,Muslim,50
2001,E09000004,Other households: With two or more dependent children,Sikh,66
2001,E09000004,Other households: With two or more dependent children,Other religion,0
2001,E09000004,Other households: With two or more dependent children,No religion,135
2001,E09000004,Other households: With two or more dependent children,Religion not stated,56
2001,E09000004,Other households: All student,Christian,42
2001,E09000004,Other households: All student,Buddhist,3
2001,E09000004,Other households: All student,Hindu,0
2001,E09000004,Other households: All student,Jewish,0
2001,E09000004,Other households: All student,Muslim,0
2001,E09000004,Other households: All student,Sikh,0
2001,E09000004,Other households: All student,Other religion,0
2001,E09000004,Other households: All student,No religion,15
2001,E09000004,Other households: All student,Religion not stated,8
2001,E09000004,Other households: All pensioner,Christian,285
2001,E09000004,Other households: All pensioner,Buddhist,3
2001,E09000004,Other households: All pensioner,Hindu,0
2001,E09000004,Other households: All pensioner,Jewish,0
2001,E09000004,Other households: All pensioner,Muslim,0
2001,E09000004,Other households: All pensioner,Sikh,0
2001,E09000004,Other households: All pensioner,Other religion,0
2001,E09000004,Other households: All pensioner,No religion,17
2001,E09000004,Other households: All pensioner,Religion not stated,41
2001,E09000004,Other households: Other,Christian,1716
2001,E09000004,Other households: Other,Buddhist,16
2001,E09000004,Other households: Other,Hindu,47
2001,E09000004,Other households: Other,Jewish,3
2001,E09000004,Other households: Other,Muslim,42
2001,E09000004,Other households: Other,Sikh,64
2001,E09000004,Other households: Other,Other religion,16
2001,E09000004,Other households: Other,No religion,457
2001,E09000004,Other households: Other,Religion not stated,209
2001,E09000005,One person,Christian,17921
2001,E09000005,One person,Buddhist,228
2001,E09000005,One person,Hindu,1103
2001,E09000005,One person,Jewish,1451
2001,E09000005,One person,Muslim,1285
2001,E09000005,One person,Sikh,74
2001,E09000005,One person,Other religion,233
2001,E09000005,One person,No religion,3776
2001,E09000005,One person,Religion not stated,2877
2001,E09000005,One person: Pensioner,Christian,7624
2001,E09000005,One person: Pensioner,Buddhist,29
2001,E09000005,One person: Pensioner,Hindu,375
2001,E09000005,One person: Pensioner,Jewish,972
2001,E09000005,One person: Pensioner,Muslim,186
2001,E09000005,One person: Pensioner,Sikh,9
2001,E09000005,One person: Pensioner,Other religion,58
2001,E09000005,One person: Pensioner,No religion,588
2001,E09000005,One person: Pensioner,Religion not stated,1018
2001,E09000005,One person: Other,Christian,10297
2001,E09000005,One person: Other,Buddhist,199
2001,E09000005,One person: Other,Hindu,728
2001,E09000005,One person: Other,Jewish,479
2001,E09000005,One person: Other,Muslim,1099
2001,E09000005,One person: Other,Sikh,65
2001,E09000005,One person: Other,Other religion,175
2001,E09000005,One person: Other,No religion,3188
2001,E09000005,One person: Other,Religion not stated,1859
2001,E09000005,One family and no others,Christian,27807
2001,E09000005,One family and no others,Buddhist,549
2001,E09000005,One family and no others,Hindu,8079
2001,E09000005,One family and no others,Jewish,1627
2001,E09000005,One family and no others,Muslim,5733
2001,E09000005,One family and no others,Sikh,316
2001,E09000005,One family and no others,Other religion,564
2001,E09000005,One family and no others,No religion,4942
2001,E09000005,One family and no others,Religion not stated,3388
2001,E09000005,One family and no others: All pensioner,Christian,2959
2001,E09000005,One family and no others: All pensioner,Buddhist,13
2001,E09000005,One family and no others: All pensioner,Hindu,465
2001,E09000005,One family and no others: All pensioner,Jewish,514
2001,E09000005,One family and no others: All pensioner,Muslim,123
2001,E09000005,One family and no others: All pensioner,Sikh,27
2001,E09000005,One family and no others: All pensioner,Other religion,46
2001,E09000005,One family and no others: All pensioner,No religion,168
2001,E09000005,One family and no others: All pensioner,Religion not stated,383
2001,E09000005,One family and no others: Married Couple Households,Christian,13043
2001,E09000005,One family and no others: Married Couple Households,Buddhist,398
2001,E09000005,One family and no others: Married Couple Households,Hindu,6662
2001,E09000005,One family and no others: Married Couple Households,Jewish,814
2001,E09000005,One family and no others: Married Couple Households,Muslim,3989
