date,geography_code,c2021_depch_6_name,c2021_hrp_eth_8_name,obs_value
2021,E09000016,Aged 16 to 18 years,Household reference person - White,5136
2021,E09000016,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",4474
2021,E09000016,Aged 16 to 18 years,Household reference person - White: Irish,109
2021,E09000016,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",553
2021,E09000016,Aged 16 to 18 years,Household reference person - Other ethnic group,158
2021,E09000017,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",4829
2021,E09000017,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",998
2021,E09000017,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,331
2021,E09000017,Aged 0 to 2 years,Household reference person - White,4589
2021,E09000017,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2955
2021,E09000017,Aged 0 to 2 years,Household reference person - White: Irish,153
2021,E09000017,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1481
2021,E09000017,Aged 0 to 2 years,Household reference person - Other ethnic group,923
2021,E09000017,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",3541
2021,E09000017,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",783
2021,E09000017,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,229
2021,E09000017,Aged 3 to 4 years,Household reference person - White,2988
2021,E09000017,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1923
2021,E09000017,Aged 3 to 4 years,Household reference person - White: Irish,100
2021,E09000017,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",965
2021,E09000017,Aged 3 to 4 years,Household reference person - Other ethnic group,667
2021,E09000017,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",11313
2021,E09000017,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",3032
2021,E09000017,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,749
2021,E09000017,Aged 5 to 11 years,Household reference person - White,11100
2021,E09000017,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",7623
2021,E09000017,Aged 5 to 11 years,Household reference person - White: Irish,380
2021,E09000017,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",3097
2021,E09000017,Aged 5 to 11 years,Household reference person - Other ethnic group,2367
2021,E09000017,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",5600
2021,E09000017,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2119
2021,E09000017,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,390
2021,E09000017,Aged 12 to 15 years,Household reference person - White,6166
2021,E09000017,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",4557
2021,E09000017,Aged 12 to 15 years,Household reference person - White: Irish,238
2021,E09000017,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1371
2021,E09000017,Aged 12 to 15 years,Household reference person - Other ethnic group,1302
2021,E09000017,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",3186
2021,E09000017,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1317
2021,E09000017,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,221
2021,E09000017,Aged 16 to 18 years,Household reference person - White,3539
2021,E09000017,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2742
2021,E09000017,Aged 16 to 18 years,Household reference person - White: Irish,135
2021,E09000017,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",662
2021,E09000017,Aged 16 to 18 years,Household reference person - Other ethnic group,729
2021,E09000018,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",4197
2021,E09000018,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",907
2021,E09000018,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,393
2021,E09000018,Aged 0 to 2 years,Household reference person - White,4302
2021,E09000018,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2107
2021,E09000018,Aged 0 to 2 years,Household reference person - White: Irish,85
2021,E09000018,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",2110
2021,E09000018,Aged 0 to 2 years,Household reference person - Other ethnic group,954
2021,E09000018,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",2987
2021,E09000018,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",734
2021,E09000018,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,262
2021,E09000018,Aged 3 to 4 years,Household reference person - White,2814
2021,E09000018,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1525
2021,E09000018,Aged 3 to 4 years,Household reference person - White: Irish,51
2021,E09000018,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1238
2021,E09000018,Aged 3 to 4 years,Household reference person - Other ethnic group,632
2021,E09000018,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",10664
2021,E09000018,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2942
2021,E09000018,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,835
2021,E09000018,Aged 5 to 11 years,Household reference person - White,9979
2021,E09000018,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",5701
2021,E09000018,Aged 5 to 11 years,Household reference person - White: Irish,226
2021,E09000018,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",4052
2021,E09000018,Aged 5 to 11 years,Household reference person - Other ethnic group,2264
2021,E09000018,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",5694
2021,E09000018,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1738
2021,E09000018,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,386
2021,E09000018,Aged 12 to 15 years,Household reference person - White,5446
2021,E09000018,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",3372
2021,E09000018,Aged 12 to 15 years,Household reference person - White: Irish,172
2021,E09000018,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1902
2021,E09000018,Aged 12 to 15 years,Household reference person - Other ethnic group,1291
2021,E09000018,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",3441
2021,E09000018,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1043
2021,E09000018,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,210
2021,E09000018,Aged 16 to 18 years,Household reference person - White,3142
2021,E09000018,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1946
2021,E09000018,Aged 16 to 18 years,Household reference person - White: Irish,109
2021,E09000018,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1087
2021,E09000018,Aged 16 to 18 years,Household reference person - Other ethnic group,758
2021,E09000019,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",681
2021,E09000019,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1176
2021,E09000019,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,448
2021,E09000019,Aged 0 to 2 years,Household reference person - White,4055
2021,E09000019,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2326
2021,E09000019,Aged 0 to 2 years,Household reference person - White: Irish,188
2021,E09000019,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1541
2021,E09000019,Aged 0 to 2 years,Household reference person - Other ethnic group,588
2021,E09000019,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",436
2021,E09000019,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",906
2021,E09000019,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,304
2021,E09000019,Aged 3 to 4 years,Household reference person - White,2197
2021,E09000019,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1372
2021,E09000019,Aged 3 to 4 years,Household reference person - White: Irish,68
2021,E09000019,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",757
2021,E09000019,Aged 3 to 4 years,Household reference person - Other ethnic group,418
2021,E09000019,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",1567
2021,E09000019,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",3262
2021,E09000019,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,897
2021,E09000019,Aged 5 to 11 years,Household reference person - White,6922
2021,E09000019,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",4522
2021,E09000019,Aged 5 to 11 years,Household reference person - White: Irish,304
2021,E09000019,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",2096
2021,E09000019,Aged 5 to 11 years,Household reference person - Other ethnic group,1427
2021,E09000019,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",783
2021,E09000019,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2040
2021,E09000019,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,402
2021,E09000019,Aged 12 to 15 years,Household reference person - White,3660
2021,E09000019,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2468
2021,E09000019,Aged 12 to 15 years,Household reference person - White: Irish,179
2021,E09000019,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1013
2021,E09000019,Aged 12 to 15 years,Household reference person - Other ethnic group,788
2021,E09000019,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",579
2021,E09000019,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1310
2021,E09000019,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,205
2021,E09000019,Aged 16 to 18 years,Household reference person - White,1940
2021,E09000019,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1287
2021,E09000019,Aged 16 to 18 years,Household reference person - White: Irish,112
2021,E09000019,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",541
2021,E09000019,Aged 16 to 18 years,Household reference person - Other ethnic group,504
2021,E09000020,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",555
2021,E09000020,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",277
2021,E09000020,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,179
2021,E09000020,Aged 0 to 2 years,Household reference person - White,2341
2021,E09000020,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",902
2021,E09000020,Aged 0 to 2 years,Household reference person - White: Irish,50
2021,E09000020,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1389
2021,E09000020,Aged 0 to 2 years,Household reference person - Other ethnic group,369
2021,E09000020,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",254
2021,E09000020,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",279
2021,E09000020,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,124
2021,E09000020,Aged 3 to 4 years,Household reference person - White,1528
2021,E09000020,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",581
2021,E09000020,Aged 3 to 4 years,Household reference person - White: Irish,32
2021,E09000020,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",915
2021,E09000020,Aged 3 to 4 years,Household reference person - Other ethnic group,257
2021,E09000020,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",1050
2021,E09000020,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1005
2021,E09000020,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,419
2021,E09000020,Aged 5 to 11 years,Household reference person - White,5363
2021,E09000020,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2100
2021,E09000020,Aged 5 to 11 years,Household reference person - White: Irish,142
2021,E09000020,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",3121
2021,E09000020,Aged 5 to 11 years,Household reference person - Other ethnic group,1112
2021,E09000020,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",576
2021,E09000020,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",606
2021,E09000020,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,218
2021,E09000020,Aged 12 to 15 years,Household reference person - White,3057
2021,E09000020,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1270
2021,E09000020,Aged 12 to 15 years,Household reference person - White: Irish,67
2021,E09000020,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1720
2021,E09000020,Aged 12 to 15 years,Household reference person - Other ethnic group,696
2021,E09000020,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",319
2021,E09000020,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",443
2021,E09000020,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,132
2021,E09000020,Aged 16 to 18 years,Household reference person - White,2001
2021,E09000020,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",748
2021,E09000020,Aged 16 to 18 years,Household reference person - White: Irish,71
2021,E09000020,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1182
2021,E09000020,Aged 16 to 18 years,Household reference person - Other ethnic group,551
2021,E09000021,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",959
2021,E09000021,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",227
2021,E09000021,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,210
2021,E09000021,Aged 0 to 2 years,Household reference person - White,3803
2021,E09000021,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2704
2021,E09000021,Aged 0 to 2 years,Household reference person - White: Irish,87
2021,E09000021,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1012
2021,E09000021,Aged 0 to 2 years,Household reference person - Other ethnic group,361
2021,E09000021,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",761
2021,E09000021,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",152
2021,E09000021,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,151
2021,E09000021,Aged 3 to 4 years,Household reference person - White,2653
2021,E09000021,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1912
2021,E09000021,Aged 3 to 4 years,Household reference person - White: Irish,61
2021,E09000021,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",680
2021,E09000021,Aged 3 to 4 years,Household reference person - Other ethnic group,279
2021,E09000021,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",3071
2021,E09000021,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",523
2021,E09000021,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,487
2021,E09000021,Aged 5 to 11 years,Household reference person - White,9651
2021,E09000021,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",6955
2021,E09000021,Aged 5 to 11 years,Household reference person - White: Irish,214
2021,E09000021,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",2482
2021,E09000021,Aged 5 to 11 years,Household reference person - Other ethnic group,1068
2021,E09000021,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",1882
2021,E09000021,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",315
2021,E09000021,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,207
2021,E09000021,Aged 12 to 15 years,Household reference person - White,5193
2021,E09000021,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",3857
2021,E09000021,Aged 12 to 15 years,Household reference person - White: Irish,127
2021,E09000021,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1209
2021,E09000021,Aged 12 to 15 years,Household reference person - Other ethnic group,625
2021,E09000021,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",1187
2021,E09000021,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",219
2021,E09000021,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,118
2021,E09000021,Aged 16 to 18 years,Household reference person - White,2993
2021,E09000021,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2303
2021,E09000021,Aged 16 to 18 years,Household reference person - White: Irish,74
2021,E09000021,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",616
2021,E09000021,Aged 16 to 18 years,Household reference person - Other ethnic group,353
2021,E09000022,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",686
2021,E09000022,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2542
2021,E09000022,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,742
2021,E09000022,Aged 0 to 2 years,Household reference person - White,4800
2021,E09000022,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",3066
2021,E09000022,Aged 0 to 2 years,Household reference person - White: Irish,190
2021,E09000022,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1544
2021,E09000022,Aged 0 to 2 years,Household reference person - Other ethnic group,580
2021,E09000022,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",471
2021,E09000022,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1914
2021,E09000022,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,441
2021,E09000022,Aged 3 to 4 years,Household reference person - White,2632
2021,E09000022,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1631
2021,E09000022,Aged 3 to 4 years,Household reference person - White: Irish,89
2021,E09000022,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",912
2021,E09000022,Aged 3 to 4 years,Household reference person - Other ethnic group,446
2021,E09000022,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",1534
2021,E09000022,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",7818
2021,E09000022,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,1467
2021,E09000022,Aged 5 to 11 years,Household reference person - White,8697
2021,E09000022,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",5269
2021,E09000022,Aged 5 to 11 years,Household reference person - White: Irish,288
2021,E09000022,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",3140
2021,E09000022,Aged 5 to 11 years,Household reference person - Other ethnic group,1610
2021,E09000022,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",823
2021,E09000022,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",5278
2021,E09000022,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,736
2021,E09000022,Aged 12 to 15 years,Household reference person - White,4477
2021,E09000022,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2744
2021,E09000022,Aged 12 to 15 years,Household reference person - White: Irish,160
2021,E09000022,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1573
2021,E09000022,Aged 12 to 15 years,Household reference person - Other ethnic group,985
2021,E09000022,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",599
2021,E09000022,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",3341
2021,E09000022,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,411
2021,E09000022,Aged 16 to 18 years,Household reference person - White,2456
2021,E09000022,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1482
2021,E09000022,Aged 16 to 18 years,Household reference person - White: Irish,80
2021,E09000022,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",894
2021,E09000022,Aged 16 to 18 years,Household reference person - Other ethnic group,684
2021,E09000023,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",1194
2021,E09000023,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2972
2021,E09000023,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,675
2021,E09000023,Aged 0 to 2 years,Household reference person - White,6214
2021,E09000023,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",4159
2021,E09000023,Aged 0 to 2 years,Household reference person - White: Irish,212
2021,E09000023,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1843
2021,E09000023,Aged 0 to 2 years,Household reference person - Other ethnic group,604
2021,E09000023,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",736
2021,E09000023,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2198
2021,E09000023,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,417
2021,E09000023,Aged 3 to 4 years,Household reference person - White,3673
2021,E09000023,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2445
2021,E09000023,Aged 3 to 4 years,Household reference person - White: Irish,127
2021,E09000023,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1101
2021,E09000023,Aged 3 to 4 years,Household reference person - Other ethnic group,442
2021,E09000023,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",2744
2021,E09000023,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",8729
2021,E09000023,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,1376
2021,E09000023,Aged 5 to 11 years,Household reference person - White,11116
2021,E09000023,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",7567
2021,E09000023,Aged 5 to 11 years,Household reference person - White: Irish,357
2021,E09000023,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",3192
2021,E09000023,Aged 5 to 11 years,Household reference person - Other ethnic group,1436
2021,E09000023,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",1395
2021,E09000023,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",5645
2021,E09000023,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,735
2021,E09000023,Aged 12 to 15 years,Household reference person - White,4920
2021,E09000023,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",3500
2021,E09000023,Aged 12 to 15 years,Household reference person - White: Irish,153
2021,E09000023,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1267
2021,E09000023,Aged 12 to 15 years,Household reference person - Other ethnic group,902
2021,E09000023,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",863
2021,E09000023,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",3570
2021,E09000023,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,381
2021,E09000023,Aged 16 to 18 years,Household reference person - White,2788
2021,E09000023,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1895
2021,E09000023,Aged 16 to 18 years,Household reference person - White: Irish,100
2021,E09000023,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",793
2021,E09000023,Aged 16 to 18 years,Household reference person - Other ethnic group,591
2021,E09000024,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",1613
2021,E09000024,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",841
2021,E09000024,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,377
2021,E09000024,Aged 0 to 2 years,Household reference person - White,4998
2021,E09000024,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2997
2021,E09000024,Aged 0 to 2 years,Household reference person - White: Irish,166
2021,E09000024,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1835
2021,E09000024,Aged 0 to 2 years,Household reference person - Other ethnic group,389
2021,E09000024,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",1227
2021,E09000024,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",551
2021,E09000024,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,201
2021,E09000024,Aged 3 to 4 years,Household reference person - White,3067
2021,E09000024,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1812
2021,E09000024,Aged 3 to 4 years,Household reference person - White: Irish,80
2021,E09000024,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1175
2021,E09000024,Aged 3 to 4 years,Household reference person - Other ethnic group,265
2021,E09000024,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",4295
2021,E09000024,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2243
2021,E09000024,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,720
2021,E09000024,Aged 5 to 11 years,Household reference person - White,10379
2021,E09000024,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",6202
2021,E09000024,Aged 5 to 11 years,Household reference person - White: Irish,293
2021,E09000024,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",3884
2021,E09000024,Aged 5 to 11 years,Household reference person - Other ethnic group,1037
2021,E09000024,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",2322
2021,E09000024,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1578
2021,E09000024,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,356
2021,E09000024,Aged 12 to 15 years,Household reference person - White,5367
2021,E09000024,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",3460
2021,E09000024,Aged 12 to 15 years,Household reference person - White: Irish,167
2021,E09000024,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1740
2021,E09000024,Aged 12 to 15 years,Household reference person - Other ethnic group,584
2021,E09000024,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",1404
2021,E09000024,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",980
