date,geography_code,c2021_concft_11_name,c2021_frp_age_5_name,obs_value
2021,E09000015,Concealed family,Family Reference Person aged 65 years and over,1107
2021,E09000015,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,78
2021,E09000015,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,523
2021,E09000015,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,209
2021,E09000015,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,205
2021,E09000015,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,77
2021,E09000015,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,484
2021,E09000015,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,51
2021,E09000015,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,29
2021,E09000015,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,1
2021,E09000015,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,39
2021,E09000015,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,158
2021,E09000015,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,176
2021,E09000015,Concealed family:Couple family,Family Reference Person aged 24 years and under,209
2021,E09000015,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,1796
2021,E09000015,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,406
2021,E09000015,Concealed family:Couple family,Family Reference Person aged 65 years and over,902
2021,E09000015,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,199
2021,E09000015,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,1122
2021,E09000015,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,210
2021,E09000015,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,645
2021,E09000015,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,10
2021,E09000015,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,658
2021,E09000015,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,86
2021,E09000015,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,123
2021,E09000015,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000015,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,16
2021,E09000015,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,110
2021,E09000015,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,134
2021,E09000015,Unconcealed family,Family Reference Person aged 24 years and under,483
2021,E09000015,Unconcealed family,Family Reference Person aged 25 to 49 years,31806
2021,E09000015,Unconcealed family,Family Reference Person aged 50 to 64 years,20714
2021,E09000015,Unconcealed family,Family Reference Person aged 65 years and over,13884
2021,E09000015,Unconcealed family: No children,Family Reference Person aged 24 years and under,266
2021,E09000015,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,6932
2021,E09000015,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,4278
2021,E09000015,Unconcealed family: No children,Family Reference Person aged 65 years and over,8197
2021,E09000015,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,216
2021,E09000015,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,23841
2021,E09000015,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,6736
2021,E09000015,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,273
2021,E09000015,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,1
2021,E09000015,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,1033
2021,E09000015,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,9700
2021,E09000015,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,5414
2021,E09000016,Concealed family,Family Reference Person aged 24 years and under,232
2021,E09000016,Concealed family,Family Reference Person aged 25 to 49 years,1243
2021,E09000016,Concealed family,Family Reference Person aged 50 to 64 years,340
2021,E09000016,Concealed family,Family Reference Person aged 65 years and over,504
2021,E09000016,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,84
2021,E09000016,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,440
2021,E09000016,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,136
2021,E09000016,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,113
2021,E09000016,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,84
2021,E09000016,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,417
2021,E09000016,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,21
2021,E09000016,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,26
2021,E09000016,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000016,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,23
2021,E09000016,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,115
2021,E09000016,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,87
2021,E09000016,Concealed family:Couple family,Family Reference Person aged 24 years and under,148
2021,E09000016,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,803
2021,E09000016,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,204
2021,E09000016,Concealed family:Couple family,Family Reference Person aged 65 years and over,391
2021,E09000016,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,140
2021,E09000016,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,509
2021,E09000016,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,114
2021,E09000016,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,301
2021,E09000016,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,8
2021,E09000016,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,284
2021,E09000016,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,36
2021,E09000016,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,43
2021,E09000016,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000016,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,10
2021,E09000016,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,54
2021,E09000016,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,47
2021,E09000016,Unconcealed family,Family Reference Person aged 24 years and under,721
2021,E09000016,Unconcealed family,Family Reference Person aged 25 to 49 years,34143
2021,E09000016,Unconcealed family,Family Reference Person aged 50 to 64 years,22323
2021,E09000016,Unconcealed family,Family Reference Person aged 65 years and over,15930
2021,E09000016,Unconcealed family: No children,Family Reference Person aged 24 years and under,264
2021,E09000016,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,6403
2021,E09000016,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,6483
2021,E09000016,Unconcealed family: No children,Family Reference Person aged 65 years and over,11099
2021,E09000016,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,455
2021,E09000016,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,26324
2021,E09000016,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,5891
2021,E09000016,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,207
2021,E09000016,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,2
2021,E09000016,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,1416
2021,E09000016,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,9949
2021,E09000016,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,4624
2021,E09000017,Concealed family,Family Reference Person aged 24 years and under,221
2021,E09000017,Concealed family,Family Reference Person aged 25 to 49 years,2073
2021,E09000017,Concealed family,Family Reference Person aged 50 to 64 years,611
2021,E09000017,Concealed family,Family Reference Person aged 65 years and over,928
2021,E09000017,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,78
2021,E09000017,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,638
2021,E09000017,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,244
2021,E09000017,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,197
2021,E09000017,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,78
2021,E09000017,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,595
2021,E09000017,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,49
2021,E09000017,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,34
2021,E09000017,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000017,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,43
2021,E09000017,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,195
2021,E09000017,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,163
2021,E09000017,Concealed family:Couple family,Family Reference Person aged 24 years and under,143
2021,E09000017,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,1435
2021,E09000017,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,367
2021,E09000017,Concealed family:Couple family,Family Reference Person aged 65 years and over,731
2021,E09000017,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,128
2021,E09000017,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,845
2021,E09000017,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,184
2021,E09000017,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,509
2021,E09000017,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,15
2021,E09000017,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,579
2021,E09000017,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,75
2021,E09000017,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,101
2021,E09000017,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000017,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,11
2021,E09000017,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,108
2021,E09000017,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,121
2021,E09000017,Unconcealed family,Family Reference Person aged 24 years and under,878
2021,E09000017,Unconcealed family,Family Reference Person aged 25 to 49 years,40251
2021,E09000017,Unconcealed family,Family Reference Person aged 50 to 64 years,24182
2021,E09000017,Unconcealed family,Family Reference Person aged 65 years and over,13745
2021,E09000017,Unconcealed family: No children,Family Reference Person aged 24 years and under,406
2021,E09000017,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,8273
2021,E09000017,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,6057
2021,E09000017,Unconcealed family: No children,Family Reference Person aged 65 years and over,8359
2021,E09000017,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,470
2021,E09000017,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,30447
2021,E09000017,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,7695
2021,E09000017,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,291
2021,E09000017,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,2
2021,E09000017,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,1531
2021,E09000017,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,10430
2021,E09000017,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,5095
2021,E09000018,Concealed family,Family Reference Person aged 24 years and under,221
2021,E09000018,Concealed family,Family Reference Person aged 25 to 49 years,2497
2021,E09000018,Concealed family,Family Reference Person aged 50 to 64 years,766
2021,E09000018,Concealed family,Family Reference Person aged 65 years and over,1020
2021,E09000018,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,76
2021,E09000018,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,724
2021,E09000018,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,335
2021,E09000018,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,252
2021,E09000018,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,76
2021,E09000018,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,671
2021,E09000018,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,84
2021,E09000018,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,40
2021,E09000018,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000018,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,53
2021,E09000018,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,251
2021,E09000018,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,212
2021,E09000018,Concealed family:Couple family,Family Reference Person aged 24 years and under,145
2021,E09000018,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,1773
2021,E09000018,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,431
2021,E09000018,Concealed family:Couple family,Family Reference Person aged 65 years and over,768
2021,E09000018,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,135
2021,E09000018,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,1102
2021,E09000018,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,209
2021,E09000018,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,497
2021,E09000018,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,10
2021,E09000018,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,646
2021,E09000018,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,101
2021,E09000018,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,123
2021,E09000018,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000018,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,25
2021,E09000018,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,121
2021,E09000018,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,148
2021,E09000018,Unconcealed family,Family Reference Person aged 24 years and under,735
2021,E09000018,Unconcealed family,Family Reference Person aged 25 to 49 years,39145
2021,E09000018,Unconcealed family,Family Reference Person aged 50 to 64 years,21285
2021,E09000018,Unconcealed family,Family Reference Person aged 65 years and over,11096
2021,E09000018,Unconcealed family: No children,Family Reference Person aged 24 years and under,349
2021,E09000018,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,9333
2021,E09000018,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,4999
2021,E09000018,Unconcealed family: No children,Family Reference Person aged 65 years and over,5790
2021,E09000018,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,385
2021,E09000018,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,28307
2021,E09000018,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,7252
2021,E09000018,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,332
2021,E09000018,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,1
2021,E09000018,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,1505
2021,E09000018,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,9034
2021,E09000018,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,4974
2021,E09000019,Concealed family,Family Reference Person aged 24 years and under,92
2021,E09000019,Concealed family,Family Reference Person aged 25 to 49 years,463
2021,E09000019,Concealed family,Family Reference Person aged 50 to 64 years,191
2021,E09000019,Concealed family,Family Reference Person aged 65 years and over,245
2021,E09000019,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,52
2021,E09000019,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,168
2021,E09000019,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,79
2021,E09000019,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,114
2021,E09000019,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,51
2021,E09000019,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,159
2021,E09000019,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,21
2021,E09000019,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,20
2021,E09000019,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,1
2021,E09000019,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,9
2021,E09000019,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,58
2021,E09000019,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,94
2021,E09000019,Concealed family:Couple family,Family Reference Person aged 24 years and under,40
2021,E09000019,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,295
2021,E09000019,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,112
2021,E09000019,Concealed family:Couple family,Family Reference Person aged 65 years and over,131
2021,E09000019,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,40
2021,E09000019,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,240
2021,E09000019,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,37
2021,E09000019,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,80
2021,E09000019,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,0
2021,E09000019,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,52
2021,E09000019,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,22
2021,E09000019,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,26
2021,E09000019,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000019,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,3
2021,E09000019,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,53
2021,E09000019,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,25
2021,E09000019,Unconcealed family,Family Reference Person aged 24 years and under,1022
2021,E09000019,Unconcealed family,Family Reference Person aged 25 to 49 years,31154
2021,E09000019,Unconcealed family,Family Reference Person aged 50 to 64 years,13261
2021,E09000019,Unconcealed family,Family Reference Person aged 65 years and over,6169
2021,E09000019,Unconcealed family: No children,Family Reference Person aged 24 years and under,678
2021,E09000019,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,14382
2021,E09000019,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,3572
2021,E09000019,Unconcealed family: No children,Family Reference Person aged 65 years and over,2943
2021,E09000019,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,343
2021,E09000019,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,15793
2021,E09000019,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,4505
2021,E09000019,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,222
2021,E09000019,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,1
2021,E09000019,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,979
2021,E09000019,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,5184
2021,E09000019,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,3004
2021,E09000020,Concealed family,Family Reference Person aged 24 years and under,55
2021,E09000020,Concealed family,Family Reference Person aged 25 to 49 years,349
2021,E09000020,Concealed family,Family Reference Person aged 50 to 64 years,172
2021,E09000020,Concealed family,Family Reference Person aged 65 years and over,230
2021,E09000020,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,9
2021,E09000020,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,167
2021,E09000020,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,80
2021,E09000020,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,76
2021,E09000020,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,9
2021,E09000020,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,156
2021,E09000020,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,34
2021,E09000020,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,19
2021,E09000020,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000020,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,11
2021,E09000020,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,46
2021,E09000020,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,57
2021,E09000020,Concealed family:Couple family,Family Reference Person aged 24 years and under,46
2021,E09000020,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,182
2021,E09000020,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,92
2021,E09000020,Concealed family:Couple family,Family Reference Person aged 65 years and over,154
2021,E09000020,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,46
2021,E09000020,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,118
2021,E09000020,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,35
2021,E09000020,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,125
2021,E09000020,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,0
2021,E09000020,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,64
2021,E09000020,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,39
2021,E09000020,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,12
2021,E09000020,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000020,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,0
2021,E09000020,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,18
2021,E09000020,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,17
2021,E09000020,Unconcealed family,Family Reference Person aged 24 years and under,390
2021,E09000020,Unconcealed family,Family Reference Person aged 25 to 49 years,15335
2021,E09000020,Unconcealed family,Family Reference Person aged 50 to 64 years,11228
2021,E09000020,Unconcealed family,Family Reference Person aged 65 years and over,6028
2021,E09000020,Unconcealed family: No children,Family Reference Person aged 24 years and under,324
2021,E09000020,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,6165
2021,E09000020,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,3040
2021,E09000020,Unconcealed family: No children,Family Reference Person aged 65 years and over,3400
2021,E09000020,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,65
2021,E09000020,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,8714
2021,E09000020,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,4268
2021,E09000020,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,296
2021,E09000020,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,1
2021,E09000020,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,456
2021,E09000020,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,3920
2021,E09000020,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,2332
2021,E09000021,Concealed family,Family Reference Person aged 24 years and under,102
2021,E09000021,Concealed family,Family Reference Person aged 25 to 49 years,544
2021,E09000021,Concealed family,Family Reference Person aged 50 to 64 years,169
2021,E09000021,Concealed family,Family Reference Person aged 65 years and over,318
2021,E09000021,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,20
2021,E09000021,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,174
2021,E09000021,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,65
2021,E09000021,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,64
2021,E09000021,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,20
2021,E09000021,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,159
2021,E09000021,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,14
2021,E09000021,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,9
2021,E09000021,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000021,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,15
2021,E09000021,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,51
2021,E09000021,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,55
2021,E09000021,Concealed family:Couple family,Family Reference Person aged 24 years and under,82
2021,E09000021,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,370
2021,E09000021,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,104
2021,E09000021,Concealed family:Couple family,Family Reference Person aged 65 years and over,254
2021,E09000021,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,79
2021,E09000021,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,258
2021,E09000021,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,54
2021,E09000021,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,187
2021,E09000021,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,3
2021,E09000021,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,109
2021,E09000021,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,13
2021,E09000021,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,42
2021,E09000021,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000021,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,3
2021,E09000021,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,37
2021,E09000021,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,25
2021,E09000021,Unconcealed family,Family Reference Person aged 24 years and under,505
2021,E09000021,Unconcealed family,Family Reference Person aged 25 to 49 years,22896
2021,E09000021,Unconcealed family,Family Reference Person aged 50 to 64 years,13563
2021,E09000021,Unconcealed family,Family Reference Person aged 65 years and over,8110
2021,E09000021,Unconcealed family: No children,Family Reference Person aged 24 years and under,337
2021,E09000021,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,6366
2021,E09000021,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,3815
2021,E09000021,Unconcealed family: No children,Family Reference Person aged 65 years and over,5427
2021,E09000021,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,168
2021,E09000021,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,16021
2021,E09000021,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,4950
2021,E09000021,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,152
2021,E09000021,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000021,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,509
2021,E09000021,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,4798
2021,E09000021,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,2531
2021,E09000022,Concealed family,Family Reference Person aged 24 years and under,170
2021,E09000022,Concealed family,Family Reference Person aged 25 to 49 years,1243
2021,E09000022,Concealed family,Family Reference Person aged 50 to 64 years,353
2021,E09000022,Concealed family,Family Reference Person aged 65 years and over,452
2021,E09000022,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,63
