date,geography_code,family_status_name,c_ecopuk11_name,obs_value
2011,E09000006,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000006,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000006,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000006,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000006,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000006,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000006,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),1094
2011,E09000006,Lone parent family: Parent not working,Economically inactive: Retired,147
2011,E09000006,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),268
2011,E09000006,Lone parent family: Parent not working,Economically inactive: Looking after home or family,1907
2011,E09000006,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,509
2011,E09000006,Lone parent family: Parent not working,Economically inactive: Other,452
2011,E09000008,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),32223
2011,E09000008,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),6843
2011,E09000008,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000008,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000008,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000008,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000008,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000008,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000008,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),7374
2011,E09000008,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),2169
2011,E09000008,Couple family: One parent working,Economically active: Unemployed (including full-time students),1761
2011,E09000008,Couple family: One parent working,Economically inactive: Retired,215
2011,E09000008,Couple family: One parent working,Economically inactive: Student (including full-time students),435
2011,E09000008,Couple family: One parent working,Economically inactive: Looking after home or family,5639
2011,E09000008,Couple family: One parent working,Economically inactive: Long-term sick or disabled,467
2011,E09000008,Couple family: One parent working,Economically inactive: Other,1001
2011,E09000008,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000008,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000008,Couple family: No parents working,Economically active: Unemployed (including full-time students),955
2011,E09000008,Couple family: No parents working,Economically inactive: Retired,251
2011,E09000008,Couple family: No parents working,Economically inactive: Student (including full-time students),185
2011,E09000008,Couple family: No parents working,Economically inactive: Looking after home or family,1233
2011,E09000008,Couple family: No parents working,Economically inactive: Long-term sick or disabled,690
2011,E09000008,Couple family: No parents working,Economically inactive: Other,547
2011,E09000008,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),10123
2011,E09000008,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),1221
2011,E09000008,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000008,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000008,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000008,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000008,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000008,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000008,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000008,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000008,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),2310
2011,E09000008,Lone parent family: Parent not working,Economically inactive: Retired,228
2011,E09000008,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),889
2011,E09000008,Lone parent family: Parent not working,Economically inactive: Looking after home or family,3209
2011,E09000008,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,965
2011,E09000008,Lone parent family: Parent not working,Economically inactive: Other,985
2011,E09000009,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),25195
2011,E09000009,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),7279
2011,E09000009,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000009,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000009,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000009,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000009,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000009,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000009,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),8309
2011,E09000009,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),2907
2011,E09000009,Couple family: One parent working,Economically active: Unemployed (including full-time students),1509
2011,E09000009,Couple family: One parent working,Economically inactive: Retired,207
2011,E09000009,Couple family: One parent working,Economically inactive: Student (including full-time students),539
2011,E09000009,Couple family: One parent working,Economically inactive: Looking after home or family,7197
2011,E09000009,Couple family: One parent working,Economically inactive: Long-term sick or disabled,459
2011,E09000009,Couple family: One parent working,Economically inactive: Other,1281
2011,E09000009,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000009,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000009,Couple family: No parents working,Economically active: Unemployed (including full-time students),945
2011,E09000009,Couple family: No parents working,Economically inactive: Retired,370
2011,E09000009,Couple family: No parents working,Economically inactive: Student (including full-time students),299
2011,E09000009,Couple family: No parents working,Economically inactive: Looking after home or family,1431
2011,E09000009,Couple family: No parents working,Economically inactive: Long-term sick or disabled,825
2011,E09000009,Couple family: No parents working,Economically inactive: Other,842
2011,E09000009,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),5490
2011,E09000009,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),1025
2011,E09000009,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000009,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000009,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000009,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000009,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000009,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000009,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000009,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000009,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),1381
2011,E09000009,Lone parent family: Parent not working,Economically inactive: Retired,191
2011,E09000009,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),514
2011,E09000009,Lone parent family: Parent not working,Economically inactive: Looking after home or family,2364
2011,E09000009,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,706
2011,E09000009,Lone parent family: Parent not working,Economically inactive: Other,729
2011,E09000010,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),24435
2011,E09000010,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),6281
2011,E09000010,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000010,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000010,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000010,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000010,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000010,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000010,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),7008
2011,E09000010,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),2318
2011,E09000010,Couple family: One parent working,Economically active: Unemployed (including full-time students),1421
2011,E09000010,Couple family: One parent working,Economically inactive: Retired,167
2011,E09000010,Couple family: One parent working,Economically inactive: Student (including full-time students),494
2011,E09000010,Couple family: One parent working,Economically inactive: Looking after home or family,5570
2011,E09000010,Couple family: One parent working,Economically inactive: Long-term sick or disabled,442
2011,E09000010,Couple family: One parent working,Economically inactive: Other,1219
2011,E09000010,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000010,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000010,Couple family: No parents working,Economically active: Unemployed (including full-time students),1074
2011,E09000010,Couple family: No parents working,Economically inactive: Retired,226
2011,E09000010,Couple family: No parents working,Economically inactive: Student (including full-time students),285
2011,E09000010,Couple family: No parents working,Economically inactive: Looking after home or family,1625
2011,E09000010,Couple family: No parents working,Economically inactive: Long-term sick or disabled,998
2011,E09000010,Couple family: No parents working,Economically inactive: Other,999
2011,E09000010,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),6988
2011,E09000010,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),1056
2011,E09000010,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000010,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000010,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000010,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000010,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000010,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000010,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000010,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000010,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),2097
2011,E09000010,Lone parent family: Parent not working,Economically inactive: Retired,189
2011,E09000010,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),892
2011,E09000010,Lone parent family: Parent not working,Economically inactive: Looking after home or family,3243
2011,E09000010,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,921
2011,E09000010,Lone parent family: Parent not working,Economically inactive: Other,1318
2011,E09000011,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),19324
2011,E09000011,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),4412
2011,E09000011,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000011,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000011,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000011,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000011,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000011,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000011,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),5426
2011,E09000011,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),1545
2011,E09000011,Couple family: One parent working,Economically active: Unemployed (including full-time students),1562
2011,E09000011,Couple family: One parent working,Economically inactive: Retired,135
2011,E09000011,Couple family: One parent working,Economically inactive: Student (including full-time students),471
2011,E09000011,Couple family: One parent working,Economically inactive: Looking after home or family,3804
2011,E09000011,Couple family: One parent working,Economically inactive: Long-term sick or disabled,294
2011,E09000011,Couple family: One parent working,Economically inactive: Other,693
2011,E09000011,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000011,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000011,Couple family: No parents working,Economically active: Unemployed (including full-time students),970
2011,E09000011,Couple family: No parents working,Economically inactive: Retired,223
2011,E09000011,Couple family: No parents working,Economically inactive: Student (including full-time students),285
2011,E09000011,Couple family: No parents working,Economically inactive: Looking after home or family,1141
2011,E09000011,Couple family: No parents working,Economically inactive: Long-term sick or disabled,690
2011,E09000011,Couple family: No parents working,Economically inactive: Other,586
2011,E09000011,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),5981
2011,E09000011,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),857
2011,E09000011,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000011,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000011,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000011,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000011,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000011,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000011,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000011,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000011,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),1557
2011,E09000011,Lone parent family: Parent not working,Economically inactive: Retired,290
2011,E09000011,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),542
2011,E09000011,Lone parent family: Parent not working,Economically inactive: Looking after home or family,2277
2011,E09000011,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,849
2011,E09000011,Lone parent family: Parent not working,Economically inactive: Other,760
2011,E09000015,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),22698
2011,E09000015,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),5902
2011,E09000015,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000015,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000015,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000015,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000015,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000015,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000015,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),5816
2011,E09000015,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),2155
2011,E09000015,Couple family: One parent working,Economically active: Unemployed (including full-time students),1289
2011,E09000015,Couple family: One parent working,Economically inactive: Retired,161
2011,E09000015,Couple family: One parent working,Economically inactive: Student (including full-time students),301
2011,E09000015,Couple family: One parent working,Economically inactive: Looking after home or family,4974
2011,E09000015,Couple family: One parent working,Economically inactive: Long-term sick or disabled,326
2011,E09000015,Couple family: One parent working,Economically inactive: Other,904
2011,E09000015,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000015,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000015,Couple family: No parents working,Economically active: Unemployed (including full-time students),562
2011,E09000015,Couple family: No parents working,Economically inactive: Retired,253
2011,E09000015,Couple family: No parents working,Economically inactive: Student (including full-time students),116
2011,E09000015,Couple family: No parents working,Economically inactive: Looking after home or family,840
2011,E09000015,Couple family: No parents working,Economically inactive: Long-term sick or disabled,487
2011,E09000015,Couple family: No parents working,Economically inactive: Other,494
2011,E09000015,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),3461
2011,E09000015,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),621
2011,E09000015,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000015,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000015,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000015,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000015,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000015,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000015,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000015,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000015,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),739
2011,E09000015,Lone parent family: Parent not working,Economically inactive: Retired,124
2011,E09000015,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),225
2011,E09000015,Lone parent family: Parent not working,Economically inactive: Looking after home or family,1155
2011,E09000015,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,422
2011,E09000015,Lone parent family: Parent not working,Economically inactive: Other,379
2011,E09000016,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),23191
2011,E09000016,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),4973
2011,E09000016,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000016,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000016,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000016,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000016,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000016,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000016,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),4319
2011,E09000016,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),1493
2011,E09000016,Couple family: One parent working,Economically active: Unemployed (including full-time students),922
2011,E09000016,Couple family: One parent working,Economically inactive: Retired,146
2011,E09000016,Couple family: One parent working,Economically inactive: Student (including full-time students),199
2011,E09000016,Couple family: One parent working,Economically inactive: Looking after home or family,3768
2011,E09000016,Couple family: One parent working,Economically inactive: Long-term sick or disabled,352
2011,E09000016,Couple family: One parent working,Economically inactive: Other,420
2011,E09000016,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000016,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000016,Couple family: No parents working,Economically active: Unemployed (including full-time students),492
2011,E09000016,Couple family: No parents working,Economically inactive: Retired,153
2011,E09000016,Couple family: No parents working,Economically inactive: Student (including full-time students),68
2011,E09000016,Couple family: No parents working,Economically inactive: Looking after home or family,632
2011,E09000016,Couple family: No parents working,Economically inactive: Long-term sick or disabled,362
2011,E09000016,Couple family: No parents working,Economically inactive: Other,209
2011,E09000016,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),4211
2011,E09000016,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),562
2011,E09000016,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000016,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000016,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000016,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000016,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000016,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000016,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000016,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000016,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),939
2011,E09000016,Lone parent family: Parent not working,Economically inactive: Retired,66
2011,E09000016,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),211
2011,E09000016,Lone parent family: Parent not working,Economically inactive: Looking after home or family,1658
2011,E09000016,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,364
2011,E09000016,Lone parent family: Parent not working,Economically inactive: Other,358
2011,E09000017,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),26867
2011,E09000017,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),5251
2011,E09000017,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000017,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000017,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000017,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000017,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000017,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000017,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),6142
2011,E09000017,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),1844
2011,E09000017,Couple family: One parent working,Economically active: Unemployed (including full-time students),1374
2011,E09000017,Couple family: One parent working,Economically inactive: Retired,155
2011,E09000017,Couple family: One parent working,Economically inactive: Student (including full-time students),354
2011,E09000017,Couple family: One parent working,Economically inactive: Looking after home or family,4932
2011,E09000017,Couple family: One parent working,Economically inactive: Long-term sick or disabled,369
2011,E09000017,Couple family: One parent working,Economically inactive: Other,792
2011,E09000017,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000017,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000017,Couple family: No parents working,Economically active: Unemployed (including full-time students),664
2011,E09000017,Couple family: No parents working,Economically inactive: Retired,227
2011,E09000017,Couple family: No parents working,Economically inactive: Student (including full-time students),210
2011,E09000017,Couple family: No parents working,Economically inactive: Looking after home or family,910
2011,E09000017,Couple family: No parents working,Economically inactive: Long-term sick or disabled,484
2011,E09000017,Couple family: No parents working,Economically inactive: Other,454
2011,E09000017,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),5177
2011,E09000017,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),617
2011,E09000017,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000017,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000017,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000017,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000017,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000017,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000017,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000017,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000017,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),1087
2011,E09000017,Lone parent family: Parent not working,Economically inactive: Retired,193
2011,E09000017,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),314
2011,E09000017,Lone parent family: Parent not working,Economically inactive: Looking after home or family,1906
2011,E09000017,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,569
2011,E09000017,Lone parent family: Parent not working,Economically inactive: Other,502
2011,E09000018,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),21387
2011,E09000018,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),4923
2011,E09000018,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000018,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000018,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000018,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000018,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000018,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000018,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),6332
2011,E09000018,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),2046
2011,E09000018,Couple family: One parent working,Economically active: Unemployed (including full-time students),1227
2011,E09000018,Couple family: One parent working,Economically inactive: Retired,166
2011,E09000018,Couple family: One parent working,Economically inactive: Student (including full-time students),353
2011,E09000018,Couple family: One parent working,Economically inactive: Looking after home or family,5360
2011,E09000018,Couple family: One parent working,Economically inactive: Long-term sick or disabled,351
2011,E09000018,Couple family: One parent working,Economically inactive: Other,904
2011,E09000018,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000018,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000018,Couple family: No parents working,Economically active: Unemployed (including full-time students),663
2011,E09000018,Couple family: No parents working,Economically inactive: Retired,257
2011,E09000018,Couple family: No parents working,Economically inactive: Student (including full-time students),151
2011,E09000018,Couple family: No parents working,Economically inactive: Looking after home or family,1083
2011,E09000018,Couple family: No parents working,Economically inactive: Long-term sick or disabled,620
2011,E09000018,Couple family: No parents working,Economically inactive: Other,520
2011,E09000018,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),4478
2011,E09000018,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),697
2011,E09000018,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000018,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000018,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000018,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000018,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000018,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000018,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000018,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000018,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),894
2011,E09000018,Lone parent family: Parent not working,Economically inactive: Retired,131
2011,E09000018,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),361
2011,E09000018,Lone parent family: Parent not working,Economically inactive: Looking after home or family,2048
2011,E09000018,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,532
2011,E09000018,Lone parent family: Parent not working,Economically inactive: Other,540
2011,E09000021,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),16236
2011,E09000021,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),4088
2011,E09000021,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000021,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000021,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000021,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000021,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000021,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000021,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),3698
2011,E09000021,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),1013
2011,E09000021,Couple family: One parent working,Economically active: Unemployed (including full-time students),514
2011,E09000021,Couple family: One parent working,Economically inactive: Retired,101
2011,E09000021,Couple family: One parent working,Economically inactive: Student (including full-time students),204
2011,E09000021,Couple family: One parent working,Economically inactive: Looking after home or family,3298
2011,E09000021,Couple family: One parent working,Economically inactive: Long-term sick or disabled,154
2011,E09000021,Couple family: One parent working,Economically inactive: Other,429
2011,E09000021,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000021,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000021,Couple family: No parents working,Economically active: Unemployed (including full-time students),287
2011,E09000021,Couple family: No parents working,Economically inactive: Retired,93
2011,E09000021,Couple family: No parents working,Economically inactive: Student (including full-time students),85
2011,E09000021,Couple family: No parents working,Economically inactive: Looking after home or family,362
2011,E09000021,Couple family: No parents working,Economically inactive: Long-term sick or disabled,150
2011,E09000021,Couple family: No parents working,Economically inactive: Other,175
2011,E09000021,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),2182
2011,E09000021,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),417
2011,E09000021,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000021,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000021,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000021,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000021,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000021,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000021,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000021,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000021,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),354
2011,E09000021,Lone parent family: Parent not working,Economically inactive: Retired,49
2011,E09000021,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),157
2011,E09000021,Lone parent family: Parent not working,Economically inactive: Looking after home or family,687
2011,E09000021,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,167
2011,E09000021,Lone parent family: Parent not working,Economically inactive: Other,191
2011,E09000024,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),17543
