date,geography_code,family_status_name,dependent_children_name,economic_activity_name,obs_value
2011,E41000307,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000307,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Other,0
2011,E41000307,Couple family: One parent working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),289
2011,E41000307,Couple family: One parent working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),1297
2011,E41000307,Couple family: One parent working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),99
2011,E41000307,Couple family: One parent working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),410
2011,E41000307,Couple family: One parent working,One dependent child in family,Economically active: Unemployed (including full-time students),377
2011,E41000307,Couple family: One parent working,One dependent child in family,Economically inactive: Retired,106
2011,E41000307,Couple family: One parent working,One dependent child in family,Economically inactive: Student (including full-time students),69
2011,E41000307,Couple family: One parent working,One dependent child in family,Economically inactive: Looking after home or family,1187
2011,E41000307,Couple family: One parent working,One dependent child in family,Economically inactive: Long-term sick or disabled,174
2011,E41000307,Couple family: One parent working,One dependent child in family,Economically inactive: Other,178
2011,E41000307,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),282
2011,E41000307,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),1540
2011,E41000307,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),118
2011,E41000307,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),521
2011,E41000307,Couple family: One parent working,Two dependent children in family,Economically active: Unemployed (including full-time students),373
2011,E41000307,Couple family: One parent working,Two dependent children in family,Economically inactive: Retired,32
2011,E41000307,Couple family: One parent working,Two dependent children in family,Economically inactive: Student (including full-time students),87
2011,E41000307,Couple family: One parent working,Two dependent children in family,Economically inactive: Looking after home or family,1669
2011,E41000307,Couple family: One parent working,Two dependent children in family,Economically inactive: Long-term sick or disabled,131
2011,E41000307,Couple family: One parent working,Two dependent children in family,Economically inactive: Other,168
2011,E41000307,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),165
2011,E41000307,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),746
2011,E41000307,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),68
2011,E41000307,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),277
2011,E41000307,Couple family: One parent working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),172
2011,E41000307,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Retired,8
2011,E41000307,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Student (including full-time students),43
2011,E41000307,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Looking after home or family,912
2011,E41000307,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,47
2011,E41000307,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Other,74
2011,E41000307,Couple family: No parents working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000307,Couple family: No parents working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000307,Couple family: No parents working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000307,Couple family: No parents working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000307,Couple family: No parents working,One dependent child in family,Economically active: Unemployed (including full-time students),180
2011,E41000307,Couple family: No parents working,One dependent child in family,Economically inactive: Retired,124
2011,E41000307,Couple family: No parents working,One dependent child in family,Economically inactive: Student (including full-time students),25
2011,E41000307,Couple family: No parents working,One dependent child in family,Economically inactive: Looking after home or family,220
2011,E41000307,Couple family: No parents working,One dependent child in family,Economically inactive: Long-term sick or disabled,162
2011,E41000307,Couple family: No parents working,One dependent child in family,Economically inactive: Other,87
2011,E41000307,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000307,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000307,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000307,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000307,Couple family: No parents working,Two dependent children in family,Economically active: Unemployed (including full-time students),161
2011,E41000307,Couple family: No parents working,Two dependent children in family,Economically inactive: Retired,19
2011,E41000307,Couple family: No parents working,Two dependent children in family,Economically inactive: Student (including full-time students),27
2011,E41000307,Couple family: No parents working,Two dependent children in family,Economically inactive: Looking after home or family,196
2011,E41000307,Couple family: No parents working,Two dependent children in family,Economically inactive: Long-term sick or disabled,103
2011,E41000307,Couple family: No parents working,Two dependent children in family,Economically inactive: Other,66
2011,E41000307,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000307,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000307,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000307,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000307,Couple family: No parents working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),151
2011,E41000307,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Retired,10
2011,E41000307,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Student (including full-time students),16
2011,E41000307,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Looking after home or family,216
2011,E41000307,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,97
2011,E41000307,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Other,56
2011,E41000307,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),1193
2011,E41000307,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),1317
2011,E41000307,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),171
2011,E41000307,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),158
2011,E41000307,Lone parent family: Parent working,One dependent child in family,Economically active: Unemployed (including full-time students),0
2011,E41000307,Lone parent family: Parent working,One dependent child in family,Economically inactive: Retired,0
2011,E41000307,Lone parent family: Parent working,One dependent child in family,Economically inactive: Student (including full-time students),0
2011,E41000307,Lone parent family: Parent working,One dependent child in family,Economically inactive: Looking after home or family,0
2011,E41000307,Lone parent family: Parent working,One dependent child in family,Economically inactive: Long-term sick or disabled,0
2011,E41000307,Lone parent family: Parent working,One dependent child in family,Economically inactive: Other,0
2011,E41000307,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),753
2011,E41000307,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),511
2011,E41000307,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),113
2011,E41000307,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),62
2011,E41000307,Lone parent family: Parent working,Two dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000307,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Retired,0
2011,E41000307,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000307,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000307,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000307,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Other,0
2011,E41000307,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),266
2011,E41000307,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),171
2011,E41000307,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),38
2011,E41000307,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),20
2011,E41000307,Lone parent family: Parent working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000307,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Retired,0
2011,E41000307,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000307,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000307,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000307,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Other,0
2011,E41000307,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000307,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000307,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000307,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000307,Lone parent family: Parent not working,One dependent child in family,Economically active: Unemployed (including full-time students),504
2011,E41000307,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Retired,47
2011,E41000307,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Student (including full-time students),113
2011,E41000307,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Looking after home or family,632
2011,E41000307,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Long-term sick or disabled,234
2011,E41000307,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Other,204
2011,E41000307,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000307,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000307,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000307,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000307,Lone parent family: Parent not working,Two dependent children in family,Economically active: Unemployed (including full-time students),290
2011,E41000307,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Retired,14
2011,E41000307,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Student (including full-time students),65
2011,E41000307,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Looking after home or family,626
2011,E41000307,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Long-term sick or disabled,95
2011,E41000307,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Other,88
2011,E41000307,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000307,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000307,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000307,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000307,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),145
2011,E41000307,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Retired,5
2011,E41000307,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Student (including full-time students),33
2011,E41000307,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Looking after home or family,400
2011,E41000307,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,35
2011,E41000307,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Other,66
2011,E41000308,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),2850
2011,E41000308,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),9115
2011,E41000308,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),617
2011,E41000308,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),1548
2011,E41000308,Couple family: Both parents working,One dependent child in family,Economically active: Unemployed (including full-time students),0
2011,E41000308,Couple family: Both parents working,One dependent child in family,Economically inactive: Retired,0
2011,E41000308,Couple family: Both parents working,One dependent child in family,Economically inactive: Student (including full-time students),0
2011,E41000308,Couple family: Both parents working,One dependent child in family,Economically inactive: Looking after home or family,0
2011,E41000308,Couple family: Both parents working,One dependent child in family,Economically inactive: Long-term sick or disabled,0
2011,E41000308,Couple family: Both parents working,One dependent child in family,Economically inactive: Other,0
2011,E41000308,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),3833
2011,E41000308,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),7907
2011,E41000308,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),714
2011,E41000308,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),1554
2011,E41000308,Couple family: Both parents working,Two dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000308,Couple family: Both parents working,Two dependent children in family,Economically inactive: Retired,0
2011,E41000308,Couple family: Both parents working,Two dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000308,Couple family: Both parents working,Two dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000308,Couple family: Both parents working,Two dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000308,Couple family: Both parents working,Two dependent children in family,Economically inactive: Other,0
2011,E41000308,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),1199
2011,E41000308,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),1963
2011,E41000308,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),282
2011,E41000308,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),536
2011,E41000308,Couple family: Both parents working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000308,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Retired,0
2011,E41000308,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000308,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000308,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000308,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Other,0
2011,E41000308,Couple family: One parent working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),473
2011,E41000308,Couple family: One parent working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),1756
2011,E41000308,Couple family: One parent working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),169
2011,E41000308,Couple family: One parent working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),384
2011,E41000308,Couple family: One parent working,One dependent child in family,Economically active: Unemployed (including full-time students),586
2011,E41000308,Couple family: One parent working,One dependent child in family,Economically inactive: Retired,111
2011,E41000308,Couple family: One parent working,One dependent child in family,Economically inactive: Student (including full-time students),133
2011,E41000308,Couple family: One parent working,One dependent child in family,Economically inactive: Looking after home or family,1472
2011,E41000308,Couple family: One parent working,One dependent child in family,Economically inactive: Long-term sick or disabled,172
2011,E41000308,Couple family: One parent working,One dependent child in family,Economically inactive: Other,299
2011,E41000308,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),542
2011,E41000308,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),1901
2011,E41000308,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),185
2011,E41000308,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),587
2011,E41000308,Couple family: One parent working,Two dependent children in family,Economically active: Unemployed (including full-time students),553
2011,E41000308,Couple family: One parent working,Two dependent children in family,Economically inactive: Retired,33
2011,E41000308,Couple family: One parent working,Two dependent children in family,Economically inactive: Student (including full-time students),135
2011,E41000308,Couple family: One parent working,Two dependent children in family,Economically inactive: Looking after home or family,2075
2011,E41000308,Couple family: One parent working,Two dependent children in family,Economically inactive: Long-term sick or disabled,123
2011,E41000308,Couple family: One parent working,Two dependent children in family,Economically inactive: Other,295
2011,E41000308,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),477
2011,E41000308,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),993
2011,E41000308,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),187
2011,E41000308,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),332
2011,E41000308,Couple family: One parent working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),235
2011,E41000308,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Retired,11
2011,E41000308,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Student (including full-time students),86
2011,E41000308,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Looking after home or family,1385
2011,E41000308,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,74
2011,E41000308,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Other,198
2011,E41000308,Couple family: No parents working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000308,Couple family: No parents working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000308,Couple family: No parents working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000308,Couple family: No parents working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000308,Couple family: No parents working,One dependent child in family,Economically active: Unemployed (including full-time students),218
2011,E41000308,Couple family: No parents working,One dependent child in family,Economically inactive: Retired,153
2011,E41000308,Couple family: No parents working,One dependent child in family,Economically inactive: Student (including full-time students),74
2011,E41000308,Couple family: No parents working,One dependent child in family,Economically inactive: Looking after home or family,305
2011,E41000308,Couple family: No parents working,One dependent child in family,Economically inactive: Long-term sick or disabled,196
2011,E41000308,Couple family: No parents working,One dependent child in family,Economically inactive: Other,157
2011,E41000308,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000308,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000308,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000308,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000308,Couple family: No parents working,Two dependent children in family,Economically active: Unemployed (including full-time students),239
2011,E41000308,Couple family: No parents working,Two dependent children in family,Economically inactive: Retired,48
2011,E41000308,Couple family: No parents working,Two dependent children in family,Economically inactive: Student (including full-time students),72
2011,E41000308,Couple family: No parents working,Two dependent children in family,Economically inactive: Looking after home or family,274
2011,E41000308,Couple family: No parents working,Two dependent children in family,Economically inactive: Long-term sick or disabled,154
2011,E41000308,Couple family: No parents working,Two dependent children in family,Economically inactive: Other,133
2011,E41000308,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000308,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000308,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000308,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000308,Couple family: No parents working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),207
2011,E41000308,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Retired,26
2011,E41000308,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Student (including full-time students),64
2011,E41000308,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Looking after home or family,331
2011,E41000308,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,134
2011,E41000308,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Other,164
2011,E41000308,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),1273
2011,E41000308,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),1931
2011,E41000308,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),210
2011,E41000308,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),185
2011,E41000308,Lone parent family: Parent working,One dependent child in family,Economically active: Unemployed (including full-time students),0
2011,E41000308,Lone parent family: Parent working,One dependent child in family,Economically inactive: Retired,0
2011,E41000308,Lone parent family: Parent working,One dependent child in family,Economically inactive: Student (including full-time students),0
2011,E41000308,Lone parent family: Parent working,One dependent child in family,Economically inactive: Looking after home or family,0
2011,E41000308,Lone parent family: Parent working,One dependent child in family,Economically inactive: Long-term sick or disabled,0
2011,E41000308,Lone parent family: Parent working,One dependent child in family,Economically inactive: Other,0
2011,E41000308,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),765
2011,E41000308,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),635
2011,E41000308,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),94
2011,E41000308,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),59
2011,E41000308,Lone parent family: Parent working,Two dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000308,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Retired,0
2011,E41000308,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000308,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000308,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000308,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Other,0
2011,E41000308,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),375
2011,E41000308,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),198
2011,E41000308,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),48
2011,E41000308,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),21
2011,E41000308,Lone parent family: Parent working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000308,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Retired,0
2011,E41000308,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000308,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000308,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000308,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Other,0
2011,E41000308,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000308,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000308,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000308,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000308,Lone parent family: Parent not working,One dependent child in family,Economically active: Unemployed (including full-time students),558
2011,E41000308,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Retired,167
2011,E41000308,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Student (including full-time students),161
2011,E41000308,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Looking after home or family,681
2011,E41000308,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Long-term sick or disabled,370
2011,E41000308,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Other,275
2011,E41000308,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000308,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000308,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000308,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000308,Lone parent family: Parent not working,Two dependent children in family,Economically active: Unemployed (including full-time students),299
2011,E41000308,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Retired,20
2011,E41000308,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Student (including full-time students),87
2011,E41000308,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Looking after home or family,577
2011,E41000308,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Long-term sick or disabled,121
2011,E41000308,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Other,126
2011,E41000308,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000308,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000308,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000308,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000308,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),230
2011,E41000308,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Retired,6
2011,E41000308,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Student (including full-time students),66
2011,E41000308,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Looking after home or family,648
2011,E41000308,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,78
2011,E41000308,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Other,101
2011,E41000309,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),2414
2011,E41000309,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),8243
2011,E41000309,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),785
2011,E41000309,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),1582
2011,E41000309,Couple family: Both parents working,One dependent child in family,Economically active: Unemployed (including full-time students),0
2011,E41000309,Couple family: Both parents working,One dependent child in family,Economically inactive: Retired,0
2011,E41000309,Couple family: Both parents working,One dependent child in family,Economically inactive: Student (including full-time students),0
2011,E41000309,Couple family: Both parents working,One dependent child in family,Economically inactive: Looking after home or family,0
2011,E41000309,Couple family: Both parents working,One dependent child in family,Economically inactive: Long-term sick or disabled,0
2011,E41000309,Couple family: Both parents working,One dependent child in family,Economically inactive: Other,0
2011,E41000309,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),2415
