date,geography_code,c_hhchuk11_name,c_ethhuk11_name,obs_value
2011,E09000033,One person household: Other,Black/African/Caribbean/Black British: Other Black,321
2011,E09000033,One person household: Other,Other ethnic group: Arab,2717
2011,E09000033,One person household: Other,Other ethnic group: Any other ethnic group,1456
2011,E09000033,One family only: All aged 65 and over,White: English/Welsh/Scottish/Northern Irish/British,1774
2011,E09000033,One family only: All aged 65 and over,White: Irish,135
2011,E09000033,One family only: All aged 65 and over,White: Gypsy or Irish Traveller,0
2011,E09000033,One family only: All aged 65 and over,White: Other White,415
2011,E09000033,One family only: All aged 65 and over,Mixed/multiple ethnic group: White and Black Caribbean,4
2011,E09000033,One family only: All aged 65 and over,Mixed/multiple ethnic group: White and Black African,7
2011,E09000033,One family only: All aged 65 and over,Mixed/multiple ethnic group: White and Asian,10
2011,E09000033,One family only: All aged 65 and over,Mixed/multiple ethnic group: Other Mixed,7
2011,E09000033,One family only: All aged 65 and over,Asian/Asian British: Indian,75
2011,E09000033,One family only: All aged 65 and over,Asian/Asian British: Pakistani,17
2011,E09000033,One family only: All aged 65 and over,Asian/Asian British: Bangladeshi,4
2011,E09000033,One family only: All aged 65 and over,Asian/Asian British: Chinese,30
2011,E09000033,One family only: All aged 65 and over,Asian/Asian British: Other Asian,44
2011,E09000033,One family only: All aged 65 and over,Black/African/Caribbean/Black British: African,5
2011,E09000033,One family only: All aged 65 and over,Black/African/Caribbean/Black British: Caribbean,59
2011,E09000033,One family only: All aged 65 and over,Black/African/Caribbean/Black British: Other Black,10
2011,E09000033,One family only: All aged 65 and over,Other ethnic group: Arab,64
2011,E09000033,One family only: All aged 65 and over,Other ethnic group: Any other ethnic group,52
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,White: English/Welsh/Scottish/Northern Irish/British,3903
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,White: Irish,197
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,White: Gypsy or Irish Traveller,1
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,White: Other White,2698
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Black Caribbean,16
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Black African,33
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Asian,88
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: Other Mixed,107
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Indian,511
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Pakistani,103
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Bangladeshi,51
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Chinese,246
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Other Asian,557
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: African,97
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: Caribbean,56
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: Other Black,37
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Other ethnic group: Arab,318
2011,E09000033,One family only: Married or same-sex civil partnership couple: No children,Other ethnic group: Any other ethnic group,249
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,2667
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,White: Irish,133
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,White: Gypsy or Irish Traveller,1
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,White: Other White,2929
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,22
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Black African,81
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Asian,99
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: Other Mixed,88
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Indian,400
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Pakistani,155
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Bangladeshi,599
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Chinese,198
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Other Asian,601
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: African,451
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: Caribbean,89
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: Other Black,100
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Other ethnic group: Arab,1247
2011,E09000033,One family only: Married or same-sex civil partnership couple: Dependent children,Other ethnic group: Any other ethnic group,541
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,986
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Irish,79
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Gypsy or Irish Traveller,0
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Other White,434
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Black Caribbean,10
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Black African,9
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Asian,8
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: Other Mixed,11
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Indian,119
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Pakistani,34
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Bangladeshi,87
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Chinese,49
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Other Asian,138
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: African,79
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: Caribbean,79
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: Other Black,21
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other ethnic group: Arab,172
2011,E09000033,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other ethnic group: Any other ethnic group,127
2011,E09000033,One family only: Cohabiting couple: No children,White: English/Welsh/Scottish/Northern Irish/British,3183
2011,E09000033,One family only: Cohabiting couple: No children,White: Irish,155
2011,E09000033,One family only: Cohabiting couple: No children,White: Gypsy or Irish Traveller,3
2011,E09000033,One family only: Cohabiting couple: No children,White: Other White,2503
2011,E09000033,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Black Caribbean,33
2011,E09000033,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Black African,29
2011,E09000033,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Asian,114
2011,E09000033,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: Other Mixed,101
2011,E09000033,One family only: Cohabiting couple: No children,Asian/Asian British: Indian,140
2011,E09000033,One family only: Cohabiting couple: No children,Asian/Asian British: Pakistani,28
2011,E09000033,One family only: Cohabiting couple: No children,Asian/Asian British: Bangladeshi,8
2011,E09000033,One family only: Cohabiting couple: No children,Asian/Asian British: Chinese,184
2011,E09000033,One family only: Cohabiting couple: No children,Asian/Asian British: Other Asian,147
2011,E09000033,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: African,65
2011,E09000033,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: Caribbean,51
2011,E09000033,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: Other Black,40
2011,E09000033,One family only: Cohabiting couple: No children,Other ethnic group: Arab,104
2011,E09000033,One family only: Cohabiting couple: No children,Other ethnic group: Any other ethnic group,145
2011,E09000033,One family only: Cohabiting couple: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,482
2011,E09000033,One family only: Cohabiting couple: Dependent children,White: Irish,27
2011,E09000033,One family only: Cohabiting couple: Dependent children,White: Gypsy or Irish Traveller,1
2011,E09000033,One family only: Cohabiting couple: Dependent children,White: Other White,333
2011,E09000033,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,17
2011,E09000033,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Black African,21
2011,E09000033,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Asian,13
2011,E09000033,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: Other Mixed,11
2011,E09000033,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Indian,14
2011,E09000033,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Pakistani,10
2011,E09000033,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Bangladeshi,12
2011,E09000033,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Chinese,15
2011,E09000033,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Other Asian,41
2011,E09000033,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: African,62
2011,E09000033,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: Caribbean,37
2011,E09000033,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: Other Black,8
2011,E09000033,One family only: Cohabiting couple: Dependent children,Other ethnic group: Arab,54
2011,E09000033,One family only: Cohabiting couple: Dependent children,Other ethnic group: Any other ethnic group,38
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,121
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,White: Irish,22
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,White: Gypsy or Irish Traveller,0
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,White: Other White,18
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: White and Black Caribbean,1
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: White and Black African,1
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: White and Asian,3
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: Other Mixed,1
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Indian,5
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Pakistani,4
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Bangladeshi,2
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Chinese,1
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Other Asian,12
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Black/African/Caribbean/Black British: African,7
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Black/African/Caribbean/Black British: Caribbean,15
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Black/African/Caribbean/Black British: Other Black,3
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Other ethnic group: Arab,5
2011,E09000033,One family only: Cohabiting couple: All children non-dependent,Other ethnic group: Any other ethnic group,2
2011,E09000033,One family only: Lone parent: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,1324
2011,E09000033,One family only: Lone parent: Dependent children,White: Irish,109
2011,E09000033,One family only: Lone parent: Dependent children,White: Gypsy or Irish Traveller,5
2011,E09000033,One family only: Lone parent: Dependent children,White: Other White,1011
2011,E09000033,One family only: Lone parent: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,107
2011,E09000033,One family only: Lone parent: Dependent children,Mixed/multiple ethnic group: White and Black African,106
2011,E09000033,One family only: Lone parent: Dependent children,Mixed/multiple ethnic group: White and Asian,73
2011,E09000033,One family only: Lone parent: Dependent children,Mixed/multiple ethnic group: Other Mixed,126
2011,E09000033,One family only: Lone parent: Dependent children,Asian/Asian British: Indian,60
2011,E09000033,One family only: Lone parent: Dependent children,Asian/Asian British: Pakistani,51
2011,E09000033,One family only: Lone parent: Dependent children,Asian/Asian British: Bangladeshi,210
2011,E09000033,One family only: Lone parent: Dependent children,Asian/Asian British: Chinese,86
2011,E09000033,One family only: Lone parent: Dependent children,Asian/Asian British: Other Asian,244
2011,E09000033,One family only: Lone parent: Dependent children,Black/African/Caribbean/Black British: African,720
2011,E09000033,One family only: Lone parent: Dependent children,Black/African/Caribbean/Black British: Caribbean,368
2011,E09000033,One family only: Lone parent: Dependent children,Black/African/Caribbean/Black British: Other Black,200
2011,E09000033,One family only: Lone parent: Dependent children,Other ethnic group: Arab,771
2011,E09000033,One family only: Lone parent: Dependent children,Other ethnic group: Any other ethnic group,431
2011,E09000033,One family only: Lone parent: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,1295
2011,E09000033,One family only: Lone parent: All children non-dependent,White: Irish,190
2011,E09000033,One family only: Lone parent: All children non-dependent,White: Gypsy or Irish Traveller,0
2011,E09000033,One family only: Lone parent: All children non-dependent,White: Other White,530
2011,E09000033,One family only: Lone parent: All children non-dependent,Mixed/multiple ethnic group: White and Black Caribbean,32
2011,E09000033,One family only: Lone parent: All children non-dependent,Mixed/multiple ethnic group: White and Black African,29
2011,E09000033,One family only: Lone parent: All children non-dependent,Mixed/multiple ethnic group: White and Asian,22
2011,E09000033,One family only: Lone parent: All children non-dependent,Mixed/multiple ethnic group: Other Mixed,44
2011,E09000033,One family only: Lone parent: All children non-dependent,Asian/Asian British: Indian,80
2011,E09000033,One family only: Lone parent: All children non-dependent,Asian/Asian British: Pakistani,38
2011,E09000033,One family only: Lone parent: All children non-dependent,Asian/Asian British: Bangladeshi,86
2011,E09000033,One family only: Lone parent: All children non-dependent,Asian/Asian British: Chinese,63
2011,E09000033,One family only: Lone parent: All children non-dependent,Asian/Asian British: Other Asian,150
2011,E09000033,One family only: Lone parent: All children non-dependent,Black/African/Caribbean/Black British: African,195
2011,E09000033,One family only: Lone parent: All children non-dependent,Black/African/Caribbean/Black British: Caribbean,273
2011,E09000033,One family only: Lone parent: All children non-dependent,Black/African/Caribbean/Black British: Other Black,70
2011,E09000033,One family only: Lone parent: All children non-dependent,Other ethnic group: Arab,258
2011,E09000033,One family only: Lone parent: All children non-dependent,Other ethnic group: Any other ethnic group,152
2011,E09000033,Other household types: With dependent children,White: English/Welsh/Scottish/Northern Irish/British,556
2011,E09000033,Other household types: With dependent children,White: Irish,38
2011,E09000033,Other household types: With dependent children,White: Gypsy or Irish Traveller,0
2011,E09000033,Other household types: With dependent children,White: Other White,464
2011,E09000033,Other household types: With dependent children,Mixed/multiple ethnic group: White and Black Caribbean,18
2011,E09000033,Other household types: With dependent children,Mixed/multiple ethnic group: White and Black African,19
2011,E09000033,Other household types: With dependent children,Mixed/multiple ethnic group: White and Asian,31
2011,E09000033,Other household types: With dependent children,Mixed/multiple ethnic group: Other Mixed,39
2011,E09000033,Other household types: With dependent children,Asian/Asian British: Indian,125
2011,E09000033,Other household types: With dependent children,Asian/Asian British: Pakistani,46
2011,E09000033,Other household types: With dependent children,Asian/Asian British: Bangladeshi,224
2011,E09000033,Other household types: With dependent children,Asian/Asian British: Chinese,44
2011,E09000033,Other household types: With dependent children,Asian/Asian British: Other Asian,130
2011,E09000033,Other household types: With dependent children,Black/African/Caribbean/Black British: African,230
2011,E09000033,Other household types: With dependent children,Black/African/Caribbean/Black British: Caribbean,99
2011,E09000033,Other household types: With dependent children,Black/African/Caribbean/Black British: Other Black,47
2011,E09000033,Other household types: With dependent children,Other ethnic group: Arab,250
2011,E09000033,Other household types: With dependent children,Other ethnic group: Any other ethnic group,140
2011,E09000033,Other household types: All full-time students,White: English/Welsh/Scottish/Northern Irish/British,209
2011,E09000033,Other household types: All full-time students,White: Irish,7
2011,E09000033,Other household types: All full-time students,White: Gypsy or Irish Traveller,1
2011,E09000033,Other household types: All full-time students,White: Other White,467
2011,E09000033,Other household types: All full-time students,Mixed/multiple ethnic group: White and Black Caribbean,8
2011,E09000033,Other household types: All full-time students,Mixed/multiple ethnic group: White and Black African,2
2011,E09000033,Other household types: All full-time students,Mixed/multiple ethnic group: White and Asian,22
2011,E09000033,Other household types: All full-time students,Mixed/multiple ethnic group: Other Mixed,27
2011,E09000033,Other household types: All full-time students,Asian/Asian British: Indian,59
2011,E09000033,Other household types: All full-time students,Asian/Asian British: Pakistani,19
2011,E09000033,Other household types: All full-time students,Asian/Asian British: Bangladeshi,2
2011,E09000033,Other household types: All full-time students,Asian/Asian British: Chinese,190
2011,E09000033,Other household types: All full-time students,Asian/Asian British: Other Asian,137
2011,E09000033,Other household types: All full-time students,Black/African/Caribbean/Black British: African,33
2011,E09000033,Other household types: All full-time students,Black/African/Caribbean/Black British: Caribbean,2
2011,E09000033,Other household types: All full-time students,Black/African/Caribbean/Black British: Other Black,3
2011,E09000033,Other household types: All full-time students,Other ethnic group: Arab,82
2011,E09000033,Other household types: All full-time students,Other ethnic group: Any other ethnic group,27
2011,E09000033,Other household types: All aged 65 and over,White: English/Welsh/Scottish/Northern Irish/British,164
2011,E09000033,Other household types: All aged 65 and over,White: Irish,21
2011,E09000033,Other household types: All aged 65 and over,White: Gypsy or Irish Traveller,0
2011,E09000033,Other household types: All aged 65 and over,White: Other White,26
2011,E09000033,Other household types: All aged 65 and over,Mixed/multiple ethnic group: White and Black Caribbean,3
2011,E09000033,Other household types: All aged 65 and over,Mixed/multiple ethnic group: White and Black African,0
2011,E09000033,Other household types: All aged 65 and over,Mixed/multiple ethnic group: White and Asian,0
2011,E09000033,Other household types: All aged 65 and over,Mixed/multiple ethnic group: Other Mixed,3
2011,E09000033,Other household types: All aged 65 and over,Asian/Asian British: Indian,5
2011,E09000033,Other household types: All aged 65 and over,Asian/Asian British: Pakistani,0
2011,E09000033,Other household types: All aged 65 and over,Asian/Asian British: Bangladeshi,0
2011,E09000033,Other household types: All aged 65 and over,Asian/Asian British: Chinese,4
2011,E09000033,Other household types: All aged 65 and over,Asian/Asian British: Other Asian,11
2011,E09000033,Other household types: All aged 65 and over,Black/African/Caribbean/Black British: African,1
2011,E09000033,Other household types: All aged 65 and over,Black/African/Caribbean/Black British: Caribbean,9
2011,E09000033,Other household types: All aged 65 and over,Black/African/Caribbean/Black British: Other Black,0
2011,E09000033,Other household types: All aged 65 and over,Other ethnic group: Arab,6
2011,E09000033,Other household types: All aged 65 and over,Other ethnic group: Any other ethnic group,5
2011,E09000033,Other household types: Other,White: English/Welsh/Scottish/Northern Irish/British,3991
2011,E09000033,Other household types: Other,White: Irish,273
2011,E09000033,Other household types: Other,White: Gypsy or Irish Traveller,5
2011,E09000033,Other household types: Other,White: Other White,3584
2011,E09000033,Other household types: Other,Mixed/multiple ethnic group: White and Black Caribbean,44
2011,E09000033,Other household types: Other,Mixed/multiple ethnic group: White and Black African,55
2011,E09000033,Other household types: Other,Mixed/multiple ethnic group: White and Asian,149
2011,E09000033,Other household types: Other,Mixed/multiple ethnic group: Other Mixed,182
2011,E09000033,Other household types: Other,Asian/Asian British: Indian,424
2011,E09000033,Other household types: Other,Asian/Asian British: Pakistani,109
2011,E09000033,Other household types: Other,Asian/Asian British: Bangladeshi,87
2011,E09000033,Other household types: Other,Asian/Asian British: Chinese,361
2011,E09000033,Other household types: Other,Asian/Asian British: Other Asian,468
2011,E09000033,Other household types: Other,Black/African/Caribbean/Black British: African,300
2011,E09000033,Other household types: Other,Black/African/Caribbean/Black British: Caribbean,123
2011,E09000033,Other household types: Other,Black/African/Caribbean/Black British: Other Black,102
2011,E09000033,Other household types: Other,Other ethnic group: Arab,428
2011,E09000033,Other household types: Other,Other ethnic group: Any other ethnic group,355
2011,E09000002,One person household: Aged 65 and over,White: English/Welsh/Scottish/Northern Irish/British,6619
2011,E09000002,One person household: Aged 65 and over,White: Irish,232
2011,E09000002,One person household: Aged 65 and over,White: Gypsy or Irish Traveller,4
2011,E09000002,One person household: Aged 65 and over,White: Other White,102
2011,E09000002,One person household: Aged 65 and over,Mixed/multiple ethnic group: White and Black Caribbean,15
2011,E09000002,One person household: Aged 65 and over,Mixed/multiple ethnic group: White and Black African,3
2011,E09000002,One person household: Aged 65 and over,Mixed/multiple ethnic group: White and Asian,5
2011,E09000002,One person household: Aged 65 and over,Mixed/multiple ethnic group: Other Mixed,21
2011,E09000002,One person household: Aged 65 and over,Asian/Asian British: Indian,62
2011,E09000002,One person household: Aged 65 and over,Asian/Asian British: Pakistani,23
2011,E09000002,One person household: Aged 65 and over,Asian/Asian British: Bangladeshi,8
2011,E09000002,One person household: Aged 65 and over,Asian/Asian British: Chinese,9
2011,E09000002,One person household: Aged 65 and over,Asian/Asian British: Other Asian,12
2011,E09000002,One person household: Aged 65 and over,Black/African/Caribbean/Black British: African,86
2011,E09000002,One person household: Aged 65 and over,Black/African/Caribbean/Black British: Caribbean,119
2011,E09000002,One person household: Aged 65 and over,Black/African/Caribbean/Black British: Other Black,16
2011,E09000002,One person household: Aged 65 and over,Other ethnic group: Arab,5
2011,E09000002,One person household: Aged 65 and over,Other ethnic group: Any other ethnic group,6
2011,E09000002,One person household: Other,White: English/Welsh/Scottish/Northern Irish/British,7592
2011,E09000002,One person household: Other,White: Irish,197
2011,E09000002,One person household: Other,White: Gypsy or Irish Traveller,5
2011,E09000002,One person household: Other,White: Other White,634
2011,E09000002,One person household: Other,Mixed/multiple ethnic group: White and Black Caribbean,117
2011,E09000002,One person household: Other,Mixed/multiple ethnic group: White and Black African,98
2011,E09000002,One person household: Other,Mixed/multiple ethnic group: White and Asian,41
2011,E09000002,One person household: Other,Mixed/multiple ethnic group: Other Mixed,76
2011,E09000002,One person household: Other,Asian/Asian British: Indian,234
2011,E09000002,One person household: Other,Asian/Asian British: Pakistani,166
2011,E09000002,One person household: Other,Asian/Asian British: Bangladeshi,112
2011,E09000002,One person household: Other,Asian/Asian British: Chinese,112
2011,E09000002,One person household: Other,Asian/Asian British: Other Asian,153
2011,E09000002,One person household: Other,Black/African/Caribbean/Black British: African,1423
2011,E09000002,One person household: Other,Black/African/Caribbean/Black British: Caribbean,598
2011,E09000002,One person household: Other,Black/African/Caribbean/Black British: Other Black,172
2011,E09000002,One person household: Other,Other ethnic group: Arab,38
2011,E09000002,One person household: Other,Other ethnic group: Any other ethnic group,100
2011,E09000002,One family only: All aged 65 and over,White: English/Welsh/Scottish/Northern Irish/British,2580
2011,E09000002,One family only: All aged 65 and over,White: Irish,111
2011,E09000002,One family only: All aged 65 and over,White: Gypsy or Irish Traveller,1
2011,E09000002,One family only: All aged 65 and over,White: Other White,37
2011,E09000002,One family only: All aged 65 and over,Mixed/multiple ethnic group: White and Black Caribbean,5
2011,E09000002,One family only: All aged 65 and over,Mixed/multiple ethnic group: White and Black African,3
2011,E09000002,One family only: All aged 65 and over,Mixed/multiple ethnic group: White and Asian,5
2011,E09000002,One family only: All aged 65 and over,Mixed/multiple ethnic group: Other Mixed,6
2011,E09000002,One family only: All aged 65 and over,Asian/Asian British: Indian,33
2011,E09000002,One family only: All aged 65 and over,Asian/Asian British: Pakistani,23
2011,E09000002,One family only: All aged 65 and over,Asian/Asian British: Bangladeshi,4
2011,E09000002,One family only: All aged 65 and over,Asian/Asian British: Chinese,5
2011,E09000002,One family only: All aged 65 and over,Asian/Asian British: Other Asian,17
2011,E09000002,One family only: All aged 65 and over,Black/African/Caribbean/Black British: African,11
2011,E09000002,One family only: All aged 65 and over,Black/African/Caribbean/Black British: Caribbean,35
2011,E09000002,One family only: All aged 65 and over,Black/African/Caribbean/Black British: Other Black,2
2011,E09000002,One family only: All aged 65 and over,Other ethnic group: Arab,0
2011,E09000002,One family only: All aged 65 and over,Other ethnic group: Any other ethnic group,6
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,White: English/Welsh/Scottish/Northern Irish/British,3251
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,White: Irish,70
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,White: Gypsy or Irish Traveller,3
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,White: Other White,346
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Black Caribbean,10
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Black African,9
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Asian,14
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: Other Mixed,19
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Indian,264
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Pakistani,117
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Bangladeshi,79
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Chinese,52
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Other Asian,160
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: African,367
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: Caribbean,136
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: Other Black,20
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Other ethnic group: Arab,23
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Other ethnic group: Any other ethnic group,63
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,4037
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,White: Irish,81
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,White: Gypsy or Irish Traveller,5
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,White: Other White,1259
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,28
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Black African,55
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Asian,22
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: Other Mixed,72
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Indian,832
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Pakistani,768
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Bangladeshi,817
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Chinese,88
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Other Asian,499
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: African,2230
