date,geography_code,c_dpcfamuk11_name,c_fmtfamuk11_name,obs_value
2011,E09000004,Families with no dependent children,Couple family: Married or same-sex civil partnership: Step-family,626
2011,E09000004,Families with no dependent children,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),5211
2011,E09000004,Families with no dependent children,Couple family: Cohabiting: Step-family,189
2011,E09000004,Families with no dependent children,Lone parent family: Male parent,1001
2011,E09000004,Families with no dependent children,Lone parent family: Female parent,3579
2011,E09000004,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1998
2011,E09000004,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,47
2011,E09000004,One dependent child in family aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),1161
2011,E09000004,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,41
2011,E09000004,One dependent child in family aged 0 to 4,Lone parent family: Male parent,98
2011,E09000004,One dependent child in family aged 0 to 4,Lone parent family: Female parent,1461
2011,E09000004,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),718
2011,E09000004,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,90
2011,E09000004,One dependent child in family aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),247
2011,E09000004,One dependent child in family aged 5 to 9,Couple family: Cohabiting: Step-family,60
2011,E09000004,One dependent child in family aged 5 to 9,Lone parent family: Male parent,82
2011,E09000004,One dependent child in family aged 5 to 9,Lone parent family: Female parent,794
2011,E09000004,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1703
2011,E09000004,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,223
2011,E09000004,One dependent child in family aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),274
2011,E09000004,One dependent child in family aged 10 to 15,Couple family: Cohabiting: Step-family,93
2011,E09000004,One dependent child in family aged 10 to 15,Lone parent family: Male parent,212
2011,E09000004,One dependent child in family aged 10 to 15,Lone parent family: Female parent,1329
2011,E09000004,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1617
2011,E09000004,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,155
2011,E09000004,One dependent child in family aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),162
2011,E09000004,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,49
2011,E09000004,One dependent child in family aged 16 to 18,Lone parent family: Male parent,176
2011,E09000004,One dependent child in family aged 16 to 18,Lone parent family: Female parent,825
2011,E09000004,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2586
2011,E09000004,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,131
2011,E09000004,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),757
2011,E09000004,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,125
2011,E09000004,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,58
2011,E09000004,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,874
2011,E09000004,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2068
2011,E09000004,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,160
2011,E09000004,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),331
2011,E09000004,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,73
2011,E09000004,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,74
2011,E09000004,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,726
2011,E09000004,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2359
2011,E09000004,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,140
2011,E09000004,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),257
2011,E09000004,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,76
2011,E09000004,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,95
2011,E09000004,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,850
2011,E09000004,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),169
2011,E09000004,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,10
2011,E09000004,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),22
2011,E09000004,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,7
2011,E09000004,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,11
2011,E09000004,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,68
2011,E09000004,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1228
2011,E09000004,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,217
2011,E09000004,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),314
2011,E09000004,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,141
2011,E09000004,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,20
2011,E09000004,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,706
2011,E09000004,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),871
2011,E09000004,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,115
2011,E09000004,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),105
2011,E09000004,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,38
2011,E09000004,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,36
2011,E09000004,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,437
2011,E09000004,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),445
2011,E09000004,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,50
2011,E09000004,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),36
2011,E09000004,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,18
2011,E09000004,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,18
2011,E09000004,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,209
2011,E09000004,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),8
2011,E09000004,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,0
2011,E09000004,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),0
2011,E09000004,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,1
2011,E09000004,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,1
2011,E09000004,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,3
2011,E09000005,Families with no dependent children,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),24163
2011,E09000005,Families with no dependent children,Couple family: Married or same-sex civil partnership: Step-family,458
2011,E09000005,Families with no dependent children,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),6572
2011,E09000005,Families with no dependent children,Couple family: Cohabiting: Step-family,89
2011,E09000005,Families with no dependent children,Lone parent family: Male parent,1271
2011,E09000005,Families with no dependent children,Lone parent family: Female parent,6043
2011,E09000005,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),3965
2011,E09000005,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,111
2011,E09000005,One dependent child in family aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),803
2011,E09000005,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,43
2011,E09000005,One dependent child in family aged 0 to 4,Lone parent family: Male parent,274
2011,E09000005,One dependent child in family aged 0 to 4,Lone parent family: Female parent,1927
2011,E09000005,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1183
2011,E09000005,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,75
2011,E09000005,One dependent child in family aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),184
2011,E09000005,One dependent child in family aged 5 to 9,Couple family: Cohabiting: Step-family,40
2011,E09000005,One dependent child in family aged 5 to 9,Lone parent family: Male parent,186
2011,E09000005,One dependent child in family aged 5 to 9,Lone parent family: Female parent,1219
2011,E09000005,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1841
2011,E09000005,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,157
2011,E09000005,One dependent child in family aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),229
2011,E09000005,One dependent child in family aged 10 to 15,Couple family: Cohabiting: Step-family,48
2011,E09000005,One dependent child in family aged 10 to 15,Lone parent family: Male parent,252
2011,E09000005,One dependent child in family aged 10 to 15,Lone parent family: Female parent,1861
2011,E09000005,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1760
2011,E09000005,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,125
2011,E09000005,One dependent child in family aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),103
2011,E09000005,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,32
2011,E09000005,One dependent child in family aged 16 to 18,Lone parent family: Male parent,247
2011,E09000005,One dependent child in family aged 16 to 18,Lone parent family: Female parent,1181
2011,E09000005,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),3497
2011,E09000005,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,170
2011,E09000005,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),449
2011,E09000005,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,64
2011,E09000005,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,86
2011,E09000005,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,1203
2011,E09000005,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2023
2011,E09000005,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,87
2011,E09000005,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),152
2011,E09000005,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,27
2011,E09000005,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,77
2011,E09000005,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,886
2011,E09000005,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2012
2011,E09000005,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,91
2011,E09000005,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),127
2011,E09000005,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,21
2011,E09000005,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,104
2011,E09000005,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,894
2011,E09000005,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),230
2011,E09000005,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,9
2011,E09000005,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),10
2011,E09000005,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,1
2011,E09000005,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,14
2011,E09000005,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,133
2011,E09000005,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2702
2011,E09000005,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,195
2011,E09000005,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),209
2011,E09000005,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,57
2011,E09000005,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,45
2011,E09000005,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,1282
2011,E09000005,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1420
2011,E09000005,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,91
2011,E09000005,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),62
2011,E09000005,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,22
2011,E09000005,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,69
2011,E09000005,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,725
2011,E09000005,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),586
2011,E09000005,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,32
2011,E09000005,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),25
2011,E09000005,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,13
2011,E09000005,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,33
2011,E09000005,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,301
2011,E09000005,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),7
2011,E09000005,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,1
2011,E09000005,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),1
2011,E09000005,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,0
2011,E09000005,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,0
2011,E09000005,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,8
2011,E09000006,Families with no dependent children,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),34025
2011,E09000006,Families with no dependent children,Couple family: Married or same-sex civil partnership: Step-family,677
2011,E09000006,Families with no dependent children,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),8166
2011,E09000006,Families with no dependent children,Couple family: Cohabiting: Step-family,165
2011,E09000006,Families with no dependent children,Lone parent family: Male parent,1092
2011,E09000006,Families with no dependent children,Lone parent family: Female parent,4424
2011,E09000006,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),3486
2011,E09000006,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,52
2011,E09000006,One dependent child in family aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),1350
2011,E09000006,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,43
2011,E09000006,One dependent child in family aged 0 to 4,Lone parent family: Male parent,135
2011,E09000006,One dependent child in family aged 0 to 4,Lone parent family: Female parent,1607
2011,E09000006,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1136
2011,E09000006,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,90
2011,E09000006,One dependent child in family aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),351
2011,E09000006,One dependent child in family aged 5 to 9,Couple family: Cohabiting: Step-family,71
2011,E09000006,One dependent child in family aged 5 to 9,Lone parent family: Male parent,147
2011,E09000006,One dependent child in family aged 5 to 9,Lone parent family: Female parent,1132
2011,E09000006,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2003
2011,E09000006,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,247
2011,E09000006,One dependent child in family aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),339
2011,E09000006,One dependent child in family aged 10 to 15,Couple family: Cohabiting: Step-family,124
2011,E09000006,One dependent child in family aged 10 to 15,Lone parent family: Male parent,215
2011,E09000006,One dependent child in family aged 10 to 15,Lone parent family: Female parent,1647
2011,E09000006,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2021
2011,E09000006,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,188
2011,E09000006,One dependent child in family aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),171
2011,E09000006,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,60
2011,E09000006,One dependent child in family aged 16 to 18,Lone parent family: Male parent,144
2011,E09000006,One dependent child in family aged 16 to 18,Lone parent family: Female parent,1062
2011,E09000006,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),3938
2011,E09000006,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,183
2011,E09000006,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),783
2011,E09000006,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,121
2011,E09000006,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,51
2011,E09000006,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,1077
2011,E09000006,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2860
2011,E09000006,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,172
2011,E09000006,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),369
2011,E09000006,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,73
2011,E09000006,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,94
2011,E09000006,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,897
2011,E09000006,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),3213
2011,E09000006,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,140
2011,E09000006,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),283
2011,E09000006,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,70
2011,E09000006,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,147
2011,E09000006,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,1107
2011,E09000006,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),215
2011,E09000006,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,14
2011,E09000006,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),15
2011,E09000006,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,3
2011,E09000006,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,13
2011,E09000006,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,98
2011,E09000006,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1535
2011,E09000006,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,234
2011,E09000006,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),304
2011,E09000006,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,128
2011,E09000006,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,24
2011,E09000006,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,699
2011,E09000006,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1233
2011,E09000006,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,110
2011,E09000006,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),125
2011,E09000006,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,52
2011,E09000006,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,28
2011,E09000006,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,419
2011,E09000006,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),670
2011,E09000006,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,39
2011,E09000006,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),44
2011,E09000006,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,19
2011,E09000006,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,24
2011,E09000006,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,210
2011,E09000006,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),9
2011,E09000006,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,1
2011,E09000006,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),1
2011,E09000006,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,0
2011,E09000006,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,0
2011,E09000006,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,4
2011,E09000008,Families with no dependent children,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),30868
2011,E09000008,Families with no dependent children,Couple family: Married or same-sex civil partnership: Step-family,776
2011,E09000008,Families with no dependent children,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),8233
2011,E09000008,Families with no dependent children,Couple family: Cohabiting: Step-family,205
2011,E09000008,Families with no dependent children,Lone parent family: Male parent,1397
2011,E09000008,Families with no dependent children,Lone parent family: Female parent,6419
2011,E09000008,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),4030
2011,E09000008,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,99
2011,E09000008,One dependent child in family aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),1494
2011,E09000008,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,92
2011,E09000008,One dependent child in family aged 0 to 4,Lone parent family: Male parent,435
2011,E09000008,One dependent child in family aged 0 to 4,Lone parent family: Female parent,3635
2011,E09000008,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1326
2011,E09000008,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,122
2011,E09000008,One dependent child in family aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),340
2011,E09000008,One dependent child in family aged 5 to 9,Couple family: Cohabiting: Step-family,61
2011,E09000008,One dependent child in family aged 5 to 9,Lone parent family: Male parent,335
2011,E09000008,One dependent child in family aged 5 to 9,Lone parent family: Female parent,2144
2011,E09000008,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2161
2011,E09000008,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,286
2011,E09000008,One dependent child in family aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),416
2011,E09000008,One dependent child in family aged 10 to 15,Couple family: Cohabiting: Step-family,128
2011,E09000008,One dependent child in family aged 10 to 15,Lone parent family: Male parent,486
2011,E09000008,One dependent child in family aged 10 to 15,Lone parent family: Female parent,2899
2011,E09000008,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2072
2011,E09000008,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,192
2011,E09000008,One dependent child in family aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),199
2011,E09000008,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,68
2011,E09000008,One dependent child in family aged 16 to 18,Lone parent family: Male parent,254
2011,E09000008,One dependent child in family aged 16 to 18,Lone parent family: Female parent,1580
2011,E09000008,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),4115
2011,E09000008,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,192
2011,E09000008,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),874
2011,E09000008,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,170
2011,E09000008,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,111
2011,E09000008,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,2105
2011,E09000008,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2636
2011,E09000008,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,173
