date,geography_code,c_sex_name,c_nssec_name,c_hhchuk11_name,obs_value
2011,E09000005,Females,6. Semi-routine occupations,One family only: Couple household: No children,396
2011,E09000005,Females,6. Semi-routine occupations,One family only: Couple household: Dependent children,447
2011,E09000005,Females,6. Semi-routine occupations,One family only: Couple household: All children non-dependent,414
2011,E09000005,Females,6. Semi-routine occupations,One family only: Lone parent household,2528
2011,E09000005,Females,6. Semi-routine occupations,Other household types,1513
2011,E09000005,Females,7. Routine occupations,One person household: Aged 65 and over,871
2011,E09000005,Females,7. Routine occupations,One person household: Other,627
2011,E09000005,Females,7. Routine occupations,One family only: Couple household: No children,223
2011,E09000005,Females,7. Routine occupations,One family only: Couple household: Dependent children,278
2011,E09000005,Females,7. Routine occupations,One family only: Couple household: All children non-dependent,272
2011,E09000005,Females,7. Routine occupations,One family only: Lone parent household,1499
2011,E09000005,Females,7. Routine occupations,Other household types,1022
2011,E09000005,Females,8. Never worked and long-term unemployed,One person household: Aged 65 and over,909
2011,E09000005,Females,8. Never worked and long-term unemployed,One person household: Other,851
2011,E09000005,Females,8. Never worked and long-term unemployed,One family only: Couple household: No children,70
2011,E09000005,Females,8. Never worked and long-term unemployed,One family only: Couple household: Dependent children,158
2011,E09000005,Females,8. Never worked and long-term unemployed,One family only: Couple household: All children non-dependent,72
2011,E09000005,Females,8. Never worked and long-term unemployed,One family only: Lone parent household,2855
2011,E09000005,Females,8. Never worked and long-term unemployed,Other household types,828
2011,E09000005,Females,L15 Full-time students,One person household: Aged 65 and over,16
2011,E09000005,Females,L15 Full-time students,One person household: Other,387
2011,E09000005,Females,L15 Full-time students,One family only: Couple household: No children,43
2011,E09000005,Females,L15 Full-time students,One family only: Couple household: Dependent children,62
2011,E09000005,Females,L15 Full-time students,One family only: Couple household: All children non-dependent,4
2011,E09000005,Females,L15 Full-time students,One family only: Lone parent household,603
2011,E09000005,Females,L15 Full-time students,Other household types,416
2011,E09000006,Males,"1. Higher managerial, administrative and professional occupations",One person household: Aged 65 and over,740
2011,E09000006,Males,"1. Higher managerial, administrative and professional occupations",One person household: Other,2497
2011,E09000006,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: No children,3618
2011,E09000006,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: Dependent children,6290
2011,E09000006,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,1404
2011,E09000006,Males,"1. Higher managerial, administrative and professional occupations",One family only: Lone parent household,254
2011,E09000006,Males,"1. Higher managerial, administrative and professional occupations",Other household types,2644
2011,E09000006,Males,"2. Lower managerial, administrative and professional occupations",One person household: Aged 65 and over,1117
2011,E09000006,Males,"2. Lower managerial, administrative and professional occupations",One person household: Other,3389
2011,E09000006,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: No children,4447
2011,E09000006,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: Dependent children,7103
2011,E09000006,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,1686
2011,E09000006,Males,"2. Lower managerial, administrative and professional occupations",One family only: Lone parent household,333
2011,E09000006,Males,"2. Lower managerial, administrative and professional occupations",Other household types,3577
2011,E09000006,Males,3. Intermediate occupations,One person household: Aged 65 and over,496
2011,E09000006,Males,3. Intermediate occupations,One person household: Other,1252
2011,E09000006,Males,3. Intermediate occupations,One family only: Couple household: No children,1276
2011,E09000006,Males,3. Intermediate occupations,One family only: Couple household: Dependent children,1529
2011,E09000006,Males,3. Intermediate occupations,One family only: Couple household: All children non-dependent,553
2011,E09000006,Males,3. Intermediate occupations,One family only: Lone parent household,152
2011,E09000006,Males,3. Intermediate occupations,Other household types,1159
2011,E09000006,Males,4. Small employers and own account workers,One person household: Aged 65 and over,688
2011,E09000006,Males,4. Small employers and own account workers,One person household: Other,1938
2011,E09000006,Males,4. Small employers and own account workers,One family only: Couple household: No children,2399
2011,E09000006,Males,4. Small employers and own account workers,One family only: Couple household: Dependent children,4018
2011,E09000006,Males,4. Small employers and own account workers,One family only: Couple household: All children non-dependent,1445
2011,E09000006,Males,4. Small employers and own account workers,One family only: Lone parent household,369
2011,E09000006,Males,4. Small employers and own account workers,Other household types,2237
2011,E09000006,Males,5. Lower supervisory and technical occupations,One person household: Aged 65 and over,499
2011,E09000006,Males,5. Lower supervisory and technical occupations,One person household: Other,980
2011,E09000006,Males,5. Lower supervisory and technical occupations,One family only: Couple household: No children,1024
2011,E09000006,Males,5. Lower supervisory and technical occupations,One family only: Couple household: Dependent children,1463
2011,E09000006,Males,5. Lower supervisory and technical occupations,One family only: Couple household: All children non-dependent,518
2011,E09000006,Males,5. Lower supervisory and technical occupations,One family only: Lone parent household,141
2011,E09000006,Males,5. Lower supervisory and technical occupations,Other household types,1290
2011,E09000006,Males,6. Semi-routine occupations,One person household: Aged 65 and over,474
2011,E09000006,Males,6. Semi-routine occupations,One person household: Other,1009
2011,E09000006,Males,6. Semi-routine occupations,One family only: Couple household: No children,743
2011,E09000006,Males,6. Semi-routine occupations,One family only: Couple household: Dependent children,1011
2011,E09000006,Males,6. Semi-routine occupations,One family only: Couple household: All children non-dependent,398
2011,E09000006,Males,6. Semi-routine occupations,One family only: Lone parent household,137
2011,E09000006,Males,6. Semi-routine occupations,Other household types,891
2011,E09000006,Males,7. Routine occupations,One person household: Aged 65 and over,536
2011,E09000006,Males,7. Routine occupations,One person household: Other,1021
2011,E09000006,Males,7. Routine occupations,One family only: Couple household: No children,842
2011,E09000006,Males,7. Routine occupations,One family only: Couple household: Dependent children,1005
2011,E09000006,Males,7. Routine occupations,One family only: Couple household: All children non-dependent,488
2011,E09000006,Males,7. Routine occupations,One family only: Lone parent household,173
2011,E09000006,Males,7. Routine occupations,Other household types,933
2011,E09000006,Males,8. Never worked and long-term unemployed,One person household: Aged 65 and over,95
2011,E09000006,Males,8. Never worked and long-term unemployed,One person household: Other,857
2011,E09000006,Males,8. Never worked and long-term unemployed,One family only: Couple household: No children,94
2011,E09000006,Males,8. Never worked and long-term unemployed,One family only: Couple household: Dependent children,201
2011,E09000006,Males,8. Never worked and long-term unemployed,One family only: Couple household: All children non-dependent,40
2011,E09000006,Males,8. Never worked and long-term unemployed,One family only: Lone parent household,132
2011,E09000006,Males,8. Never worked and long-term unemployed,Other household types,142
2011,E09000006,Males,L15 Full-time students,One person household: Aged 65 and over,2
2011,E09000006,Males,L15 Full-time students,One person household: Other,185
2011,E09000006,Males,L15 Full-time students,One family only: Couple household: No children,29
2011,E09000006,Males,L15 Full-time students,One family only: Couple household: Dependent children,117
2011,E09000006,Males,L15 Full-time students,One family only: Couple household: All children non-dependent,2
2011,E09000006,Males,L15 Full-time students,One family only: Lone parent household,20
2011,E09000006,Males,L15 Full-time students,Other household types,94
2011,E09000006,Females,"1. Higher managerial, administrative and professional occupations",One person household: Aged 65 and over,404
2011,E09000006,Females,"1. Higher managerial, administrative and professional occupations",One person household: Other,1438
2011,E09000006,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: No children,1061
2011,E09000006,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: Dependent children,900
2011,E09000006,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,210
2011,E09000006,Females,"1. Higher managerial, administrative and professional occupations",One family only: Lone parent household,722
2011,E09000006,Females,"1. Higher managerial, administrative and professional occupations",Other household types,522
2011,E09000006,Females,"2. Lower managerial, administrative and professional occupations",One person household: Aged 65 and over,2654
2011,E09000006,Females,"2. Lower managerial, administrative and professional occupations",One person household: Other,3503
2011,E09000006,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: No children,2425
2011,E09000006,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: Dependent children,1686
2011,E09000006,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,691
2011,E09000006,Females,"2. Lower managerial, administrative and professional occupations",One family only: Lone parent household,2709
2011,E09000006,Females,"2. Lower managerial, administrative and professional occupations",Other household types,1601
2011,E09000006,Females,3. Intermediate occupations,One person household: Aged 65 and over,4011
2011,E09000006,Females,3. Intermediate occupations,One person household: Other,2553
2011,E09000006,Females,3. Intermediate occupations,One family only: Couple household: No children,1578
2011,E09000006,Females,3. Intermediate occupations,One family only: Couple household: Dependent children,887
2011,E09000006,Females,3. Intermediate occupations,One family only: Couple household: All children non-dependent,553
2011,E09000006,Females,3. Intermediate occupations,One family only: Lone parent household,2855
2011,E09000006,Females,3. Intermediate occupations,Other household types,1598
2011,E09000006,Females,4. Small employers and own account workers,One person household: Aged 65 and over,515
2011,E09000006,Females,4. Small employers and own account workers,One person household: Other,550
2011,E09000006,Females,4. Small employers and own account workers,One family only: Couple household: No children,318
2011,E09000006,Females,4. Small employers and own account workers,One family only: Couple household: Dependent children,273
2011,E09000006,Females,4. Small employers and own account workers,One family only: Couple household: All children non-dependent,162
2011,E09000006,Females,4. Small employers and own account workers,One family only: Lone parent household,678
2011,E09000006,Females,4. Small employers and own account workers,Other household types,398
2011,E09000006,Females,5. Lower supervisory and technical occupations,One person household: Aged 65 and over,431
2011,E09000006,Females,5. Lower supervisory and technical occupations,One person household: Other,361
2011,E09000006,Females,5. Lower supervisory and technical occupations,One family only: Couple household: No children,179
2011,E09000006,Females,5. Lower supervisory and technical occupations,One family only: Couple household: Dependent children,116
2011,E09000006,Females,5. Lower supervisory and technical occupations,One family only: Couple household: All children non-dependent,77
2011,E09000006,Females,5. Lower supervisory and technical occupations,One family only: Lone parent household,454
2011,E09000006,Females,5. Lower supervisory and technical occupations,Other household types,242
2011,E09000006,Females,6. Semi-routine occupations,One person household: Aged 65 and over,2160
2011,E09000006,Females,6. Semi-routine occupations,One person household: Other,1221
2011,E09000006,Females,6. Semi-routine occupations,One family only: Couple household: No children,566
2011,E09000006,Females,6. Semi-routine occupations,One family only: Couple household: Dependent children,338
2011,E09000006,Females,6. Semi-routine occupations,One family only: Couple household: All children non-dependent,320
2011,E09000006,Females,6. Semi-routine occupations,One family only: Lone parent household,2417
2011,E09000006,Females,6. Semi-routine occupations,Other household types,921
2011,E09000006,Females,7. Routine occupations,One person household: Aged 65 and over,1212
2011,E09000006,Females,7. Routine occupations,One person household: Other,494
2011,E09000006,Females,7. Routine occupations,One family only: Couple household: No children,146
2011,E09000006,Females,7. Routine occupations,One family only: Couple household: Dependent children,112
2011,E09000006,Females,7. Routine occupations,One family only: Couple household: All children non-dependent,116
2011,E09000006,Females,7. Routine occupations,One family only: Lone parent household,1052
2011,E09000006,Females,7. Routine occupations,Other household types,378
2011,E09000006,Females,8. Never worked and long-term unemployed,One person household: Aged 65 and over,814
2011,E09000006,Females,8. Never worked and long-term unemployed,One person household: Other,538
2011,E09000006,Females,8. Never worked and long-term unemployed,One family only: Couple household: No children,58
2011,E09000006,Females,8. Never worked and long-term unemployed,One family only: Couple household: Dependent children,54
2011,E09000006,Females,8. Never worked and long-term unemployed,One family only: Couple household: All children non-dependent,21
2011,E09000006,Females,8. Never worked and long-term unemployed,One family only: Lone parent household,1489
2011,E09000006,Females,8. Never worked and long-term unemployed,Other household types,252
2011,E09000006,Females,L15 Full-time students,One person household: Aged 65 and over,8
2011,E09000006,Females,L15 Full-time students,One person household: Other,173
2011,E09000006,Females,L15 Full-time students,One family only: Couple household: No children,19
2011,E09000006,Females,L15 Full-time students,One family only: Couple household: Dependent children,27
2011,E09000006,Females,L15 Full-time students,One family only: Couple household: All children non-dependent,4
2011,E09000006,Females,L15 Full-time students,One family only: Lone parent household,355
2011,E09000006,Females,L15 Full-time students,Other household types,84
2011,E09000008,Males,"1. Higher managerial, administrative and professional occupations",One person household: Aged 65 and over,571
2011,E09000008,Males,"1. Higher managerial, administrative and professional occupations",One person household: Other,2525
2011,E09000008,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: No children,2890
2011,E09000008,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: Dependent children,4691
2011,E09000008,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,1199
2011,E09000008,Males,"1. Higher managerial, administrative and professional occupations",One family only: Lone parent household,243
2011,E09000008,Males,"1. Higher managerial, administrative and professional occupations",Other household types,2466
2011,E09000008,Males,"2. Lower managerial, administrative and professional occupations",One person household: Aged 65 and over,901
2011,E09000008,Males,"2. Lower managerial, administrative and professional occupations",One person household: Other,3784
2011,E09000008,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: No children,3745
2011,E09000008,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: Dependent children,5924
2011,E09000008,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,1422
2011,E09000008,Males,"2. Lower managerial, administrative and professional occupations",One family only: Lone parent household,470
2011,E09000008,Males,"2. Lower managerial, administrative and professional occupations",Other household types,3462
2011,E09000008,Males,3. Intermediate occupations,One person household: Aged 65 and over,527
2011,E09000008,Males,3. Intermediate occupations,One person household: Other,1783
2011,E09000008,Males,3. Intermediate occupations,One family only: Couple household: No children,1223
2011,E09000008,Males,3. Intermediate occupations,One family only: Couple household: Dependent children,1731
2011,E09000008,Males,3. Intermediate occupations,One family only: Couple household: All children non-dependent,532
2011,E09000008,Males,3. Intermediate occupations,One family only: Lone parent household,242
2011,E09000008,Males,3. Intermediate occupations,Other household types,1399
2011,E09000008,Males,4. Small employers and own account workers,One person household: Aged 65 and over,667
2011,E09000008,Males,4. Small employers and own account workers,One person household: Other,2244
2011,E09000008,Males,4. Small employers and own account workers,One family only: Couple household: No children,1981
2011,E09000008,Males,4. Small employers and own account workers,One family only: Couple household: Dependent children,3905
2011,E09000008,Males,4. Small employers and own account workers,One family only: Couple household: All children non-dependent,1441
2011,E09000008,Males,4. Small employers and own account workers,One family only: Lone parent household,436
2011,E09000008,Males,4. Small employers and own account workers,Other household types,2606
2011,E09000008,Males,5. Lower supervisory and technical occupations,One person household: Aged 65 and over,543
2011,E09000008,Males,5. Lower supervisory and technical occupations,One person household: Other,1312
2011,E09000008,Males,5. Lower supervisory and technical occupations,One family only: Couple household: No children,1017
2011,E09000008,Males,5. Lower supervisory and technical occupations,One family only: Couple household: Dependent children,1777
2011,E09000008,Males,5. Lower supervisory and technical occupations,One family only: Couple household: All children non-dependent,691
2011,E09000008,Males,5. Lower supervisory and technical occupations,One family only: Lone parent household,228
2011,E09000008,Males,5. Lower supervisory and technical occupations,Other household types,1537
2011,E09000008,Males,6. Semi-routine occupations,One person household: Aged 65 and over,492
2011,E09000008,Males,6. Semi-routine occupations,One person household: Other,1521
2011,E09000008,Males,6. Semi-routine occupations,One family only: Couple household: No children,907
2011,E09000008,Males,6. Semi-routine occupations,One family only: Couple household: Dependent children,1882
2011,E09000008,Males,6. Semi-routine occupations,One family only: Couple household: All children non-dependent,639
2011,E09000008,Males,6. Semi-routine occupations,One family only: Lone parent household,291
2011,E09000008,Males,6. Semi-routine occupations,Other household types,1485
2011,E09000008,Males,7. Routine occupations,One person household: Aged 65 and over,582
2011,E09000008,Males,7. Routine occupations,One person household: Other,1424
2011,E09000008,Males,7. Routine occupations,One family only: Couple household: No children,1002
2011,E09000008,Males,7. Routine occupations,One family only: Couple household: Dependent children,1850
2011,E09000008,Males,7. Routine occupations,One family only: Couple household: All children non-dependent,633
2011,E09000008,Males,7. Routine occupations,One family only: Lone parent household,335
2011,E09000008,Males,7. Routine occupations,Other household types,1436
2011,E09000008,Males,8. Never worked and long-term unemployed,One person household: Aged 65 and over,154
2011,E09000008,Males,8. Never worked and long-term unemployed,One person household: Other,1172
2011,E09000008,Males,8. Never worked and long-term unemployed,One family only: Couple household: No children,141
2011,E09000008,Males,8. Never worked and long-term unemployed,One family only: Couple household: Dependent children,455
2011,E09000008,Males,8. Never worked and long-term unemployed,One family only: Couple household: All children non-dependent,119
2011,E09000008,Males,8. Never worked and long-term unemployed,One family only: Lone parent household,249
2011,E09000008,Males,8. Never worked and long-term unemployed,Other household types,344
2011,E09000008,Males,L15 Full-time students,One person household: Aged 65 and over,8
2011,E09000008,Males,L15 Full-time students,One person household: Other,462
2011,E09000008,Males,L15 Full-time students,One family only: Couple household: No children,72
2011,E09000008,Males,L15 Full-time students,One family only: Couple household: Dependent children,213
2011,E09000008,Males,L15 Full-time students,One family only: Couple household: All children non-dependent,16
2011,E09000008,Males,L15 Full-time students,One family only: Lone parent household,99
2011,E09000008,Males,L15 Full-time students,Other household types,446
2011,E09000008,Females,"1. Higher managerial, administrative and professional occupations",One person household: Aged 65 and over,332
2011,E09000008,Females,"1. Higher managerial, administrative and professional occupations",One person household: Other,1551
2011,E09000008,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: No children,822
2011,E09000008,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: Dependent children,748
2011,E09000008,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,187
2011,E09000008,Females,"1. Higher managerial, administrative and professional occupations",One family only: Lone parent household,953
2011,E09000008,Females,"1. Higher managerial, administrative and professional occupations",Other household types,636
2011,E09000008,Females,"2. Lower managerial, administrative and professional occupations",One person household: Aged 65 and over,2108
2011,E09000008,Females,"2. Lower managerial, administrative and professional occupations",One person household: Other,4008
2011,E09000008,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: No children,2018
2011,E09000008,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: Dependent children,1814
2011,E09000008,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,732
2011,E09000008,Females,"2. Lower managerial, administrative and professional occupations",One family only: Lone parent household,3924
2011,E09000008,Females,"2. Lower managerial, administrative and professional occupations",Other household types,2337
2011,E09000008,Females,3. Intermediate occupations,One person household: Aged 65 and over,2977
2011,E09000008,Females,3. Intermediate occupations,One person household: Other,2931
2011,E09000008,Females,3. Intermediate occupations,One family only: Couple household: No children,1390
2011,E09000008,Females,3. Intermediate occupations,One family only: Couple household: Dependent children,1044
2011,E09000008,Females,3. Intermediate occupations,One family only: Couple household: All children non-dependent,623
2011,E09000008,Females,3. Intermediate occupations,One family only: Lone parent household,4169
2011,E09000008,Females,3. Intermediate occupations,Other household types,1849
2011,E09000008,Females,4. Small employers and own account workers,One person household: Aged 65 and over,360
2011,E09000008,Females,4. Small employers and own account workers,One person household: Other,559
2011,E09000008,Females,4. Small employers and own account workers,One family only: Couple household: No children,269
2011,E09000008,Females,4. Small employers and own account workers,One family only: Couple household: Dependent children,291
2011,E09000008,Females,4. Small employers and own account workers,One family only: Couple household: All children non-dependent,135
2011,E09000008,Females,4. Small employers and own account workers,One family only: Lone parent household,904
2011,E09000008,Females,4. Small employers and own account workers,Other household types,580
2011,E09000008,Females,5. Lower supervisory and technical occupations,One person household: Aged 65 and over,385
2011,E09000008,Females,5. Lower supervisory and technical occupations,One person household: Other,403
2011,E09000008,Females,5. Lower supervisory and technical occupations,One family only: Couple household: No children,171
2011,E09000008,Females,5. Lower supervisory and technical occupations,One family only: Couple household: Dependent children,163
2011,E09000008,Females,5. Lower supervisory and technical occupations,One family only: Couple household: All children non-dependent,84
2011,E09000008,Females,5. Lower supervisory and technical occupations,One family only: Lone parent household,757
2011,E09000008,Females,5. Lower supervisory and technical occupations,Other household types,344
2011,E09000008,Females,6. Semi-routine occupations,One person household: Aged 65 and over,1671
2011,E09000008,Females,6. Semi-routine occupations,One person household: Other,1475
2011,E09000008,Females,6. Semi-routine occupations,One family only: Couple household: No children,617
2011,E09000008,Females,6. Semi-routine occupations,One family only: Couple household: Dependent children,594
2011,E09000008,Females,6. Semi-routine occupations,One family only: Couple household: All children non-dependent,348
2011,E09000008,Females,6. Semi-routine occupations,One family only: Lone parent household,4000
2011,E09000008,Females,6. Semi-routine occupations,Other household types,1384
2011,E09000008,Females,7. Routine occupations,One person household: Aged 65 and over,1020
2011,E09000008,Females,7. Routine occupations,One person household: Other,656
2011,E09000008,Females,7. Routine occupations,One family only: Couple household: No children,216
2011,E09000008,Females,7. Routine occupations,One family only: Couple household: Dependent children,193
2011,E09000008,Females,7. Routine occupations,One family only: Couple household: All children non-dependent,155
2011,E09000008,Females,7. Routine occupations,One family only: Lone parent household,1814
2011,E09000008,Females,7. Routine occupations,Other household types,581
2011,E09000008,Females,8. Never worked and long-term unemployed,One person household: Aged 65 and over,803
2011,E09000008,Females,8. Never worked and long-term unemployed,One person household: Other,710
2011,E09000008,Females,8. Never worked and long-term unemployed,One family only: Couple household: No children,73
2011,E09000008,Females,8. Never worked and long-term unemployed,One family only: Couple household: Dependent children,168
2011,E09000008,Females,8. Never worked and long-term unemployed,One family only: Couple household: All children non-dependent,55
2011,E09000008,Females,8. Never worked and long-term unemployed,One family only: Lone parent household,2913
2011,E09000008,Females,8. Never worked and long-term unemployed,Other household types,525
2011,E09000008,Females,L15 Full-time students,One person household: Aged 65 and over,6
2011,E09000008,Females,L15 Full-time students,One person household: Other,412
2011,E09000008,Females,L15 Full-time students,One family only: Couple household: No children,35
2011,E09000008,Females,L15 Full-time students,One family only: Couple household: Dependent children,60
2011,E09000008,Females,L15 Full-time students,One family only: Couple household: All children non-dependent,5
2011,E09000008,Females,L15 Full-time students,One family only: Lone parent household,1133
2011,E09000008,Females,L15 Full-time students,Other household types,274
2011,E09000009,Males,"1. Higher managerial, administrative and professional occupations",One person household: Aged 65 and over,429
2011,E09000009,Males,"1. Higher managerial, administrative and professional occupations",One person household: Other,2439
2011,E09000009,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: No children,2706
2011,E09000009,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: Dependent children,4327
2011,E09000009,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,831
2011,E09000009,Males,"1. Higher managerial, administrative and professional occupations",One family only: Lone parent household,164
2011,E09000009,Males,"1. Higher managerial, administrative and professional occupations",Other household types,2332
2011,E09000009,Males,"2. Lower managerial, administrative and professional occupations",One person household: Aged 65 and over,713
2011,E09000009,Males,"2. Lower managerial, administrative and professional occupations",One person household: Other,3262
2011,E09000009,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: No children,3086
2011,E09000009,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: Dependent children,4967
2011,E09000009,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,961
2011,E09000009,Males,"2. Lower managerial, administrative and professional occupations",One family only: Lone parent household,293
2011,E09000009,Males,"2. Lower managerial, administrative and professional occupations",Other household types,3571
2011,E09000009,Males,3. Intermediate occupations,One person household: Aged 65 and over,385
2011,E09000009,Males,3. Intermediate occupations,One person household: Other,946
2011,E09000009,Males,3. Intermediate occupations,One family only: Couple household: No children,737
2011,E09000009,Males,3. Intermediate occupations,One family only: Couple household: Dependent children,1114
2011,E09000009,Males,3. Intermediate occupations,One family only: Couple household: All children non-dependent,413
2011,E09000009,Males,3. Intermediate occupations,One family only: Lone parent household,105
2011,E09000009,Males,3. Intermediate occupations,Other household types,1258
2011,E09000009,Males,4. Small employers and own account workers,One person household: Aged 65 and over,529
2011,E09000009,Males,4. Small employers and own account workers,One person household: Other,1582
2011,E09000009,Males,4. Small employers and own account workers,One family only: Couple household: No children,1569
2011,E09000009,Males,4. Small employers and own account workers,One family only: Couple household: Dependent children,3974
2011,E09000009,Males,4. Small employers and own account workers,One family only: Couple household: All children non-dependent,1062
2011,E09000009,Males,4. Small employers and own account workers,One family only: Lone parent household,244
2011,E09000009,Males,4. Small employers and own account workers,Other household types,3326
2011,E09000009,Males,5. Lower supervisory and technical occupations,One person household: Aged 65 and over,528
2011,E09000009,Males,5. Lower supervisory and technical occupations,One person household: Other,928
2011,E09000009,Males,5. Lower supervisory and technical occupations,One family only: Couple household: No children,714
2011,E09000009,Males,5. Lower supervisory and technical occupations,One family only: Couple household: Dependent children,1577
2011,E09000009,Males,5. Lower supervisory and technical occupations,One family only: Couple household: All children non-dependent,678
2011,E09000009,Males,5. Lower supervisory and technical occupations,One family only: Lone parent household,160
2011,E09000009,Males,5. Lower supervisory and technical occupations,Other household types,1819
2011,E09000009,Males,6. Semi-routine occupations,One person household: Aged 65 and over,539
2011,E09000009,Males,6. Semi-routine occupations,One person household: Other,1066
2011,E09000009,Males,6. Semi-routine occupations,One family only: Couple household: No children,643
2011,E09000009,Males,6. Semi-routine occupations,One family only: Couple household: Dependent children,1721
2011,E09000009,Males,6. Semi-routine occupations,One family only: Couple household: All children non-dependent,679
2011,E09000009,Males,6. Semi-routine occupations,One family only: Lone parent household,194
2011,E09000009,Males,6. Semi-routine occupations,Other household types,1871
2011,E09000009,Males,7. Routine occupations,One person household: Aged 65 and over,650
2011,E09000009,Males,7. Routine occupations,One person household: Other,1330
2011,E09000009,Males,7. Routine occupations,One family only: Couple household: No children,727
2011,E09000009,Males,7. Routine occupations,One family only: Couple household: Dependent children,1897
2011,E09000009,Males,7. Routine occupations,One family only: Couple household: All children non-dependent,737
2011,E09000009,Males,7. Routine occupations,One family only: Lone parent household,230
2011,E09000009,Males,7. Routine occupations,Other household types,2166
2011,E09000009,Males,8. Never worked and long-term unemployed,One person household: Aged 65 and over,234
2011,E09000009,Males,8. Never worked and long-term unemployed,One person household: Other,1196
2011,E09000009,Males,8. Never worked and long-term unemployed,One family only: Couple household: No children,172
2011,E09000009,Males,8. Never worked and long-term unemployed,One family only: Couple household: Dependent children,685
2011,E09000009,Males,8. Never worked and long-term unemployed,One family only: Couple household: All children non-dependent,199
2011,E09000009,Males,8. Never worked and long-term unemployed,One family only: Lone parent household,137
2011,E09000009,Males,8. Never worked and long-term unemployed,Other household types,455
2011,E09000009,Males,L15 Full-time students,One person household: Aged 65 and over,14
2011,E09000009,Males,L15 Full-time students,One person household: Other,429
2011,E09000009,Males,L15 Full-time students,One family only: Couple household: No children,73
2011,E09000009,Males,L15 Full-time students,One family only: Couple household: Dependent children,282
2011,E09000009,Males,L15 Full-time students,One family only: Couple household: All children non-dependent,9
2011,E09000009,Males,L15 Full-time students,One family only: Lone parent household,26
2011,E09000009,Males,L15 Full-time students,Other household types,560
2011,E09000009,Females,"1. Higher managerial, administrative and professional occupations",One person household: Aged 65 and over,280
2011,E09000009,Females,"1. Higher managerial, administrative and professional occupations",One person household: Other,1760
2011,E09000009,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: No children,958
2011,E09000009,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: Dependent children,754
2011,E09000009,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,171
2011,E09000009,Females,"1. Higher managerial, administrative and professional occupations",One family only: Lone parent household,640
2011,E09000009,Females,"1. Higher managerial, administrative and professional occupations",Other household types,903
2011,E09000009,Females,"2. Lower managerial, administrative and professional occupations",One person household: Aged 65 and over,1529
2011,E09000009,Females,"2. Lower managerial, administrative and professional occupations",One person household: Other,3405
2011,E09000009,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: No children,1773
2011,E09000009,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: Dependent children,1376
2011,E09000009,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,538
2011,E09000009,Females,"2. Lower managerial, administrative and professional occupations",One family only: Lone parent household,2355
2011,E09000009,Females,"2. Lower managerial, administrative and professional occupations",Other household types,2294
2011,E09000009,Females,3. Intermediate occupations,One person household: Aged 65 and over,1680
2011,E09000009,Females,3. Intermediate occupations,One person household: Other,1765
2011,E09000009,Females,3. Intermediate occupations,One family only: Couple household: No children,784
2011,E09000009,Females,3. Intermediate occupations,One family only: Couple household: Dependent children,630
2011,E09000009,Females,3. Intermediate occupations,One family only: Couple household: All children non-dependent,409
2011,E09000009,Females,3. Intermediate occupations,One family only: Lone parent household,2131
