date,geography_code,c_hhchuk11_name,relpuk11_hrppuk11_name,obs_value
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Muslim,375
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Sikh,63
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Other religion,16
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,No religion,734
2011,E09000002,One family only: Married or same-sex civil partnership couple: No children,Religion not stated,307
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Christian,6047
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Buddhist,63
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Hindu,512
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Jewish,19
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Muslim,2450
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Sikh,269
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Other religion,30
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,No religion,1646
2011,E09000002,One family only: Married or same-sex civil partnership couple: Dependent children,Religion not stated,479
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Christian,2521
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Buddhist,15
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Hindu,101
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Jewish,10
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Muslim,200
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Sikh,88
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other religion,10
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,No religion,541
2011,E09000002,One family only: Married or same-sex civil partnership couple: All children non-dependent,Religion not stated,203
2011,E09000002,One family only: Cohabiting couple: No children,Christian,1112
2011,E09000002,One family only: Cohabiting couple: No children,Buddhist,5
2011,E09000002,One family only: Cohabiting couple: No children,Hindu,30
2011,E09000002,One family only: Cohabiting couple: No children,Jewish,14
2011,E09000002,One family only: Cohabiting couple: No children,Muslim,87
2011,E09000002,One family only: Cohabiting couple: No children,Sikh,4
2011,E09000002,One family only: Cohabiting couple: No children,Other religion,12
2011,E09000002,One family only: Cohabiting couple: No children,No religion,609
2011,E09000002,One family only: Cohabiting couple: No children,Religion not stated,149
2011,E09000002,One family only: Cohabiting couple: Dependent children,Christian,1575
2011,E09000002,One family only: Cohabiting couple: Dependent children,Buddhist,7
2011,E09000002,One family only: Cohabiting couple: Dependent children,Hindu,10
2011,E09000002,One family only: Cohabiting couple: Dependent children,Jewish,7
2011,E09000002,One family only: Cohabiting couple: Dependent children,Muslim,173
2011,E09000002,One family only: Cohabiting couple: Dependent children,Sikh,10
2011,E09000002,One family only: Cohabiting couple: Dependent children,Other religion,9
2011,E09000002,One family only: Cohabiting couple: Dependent children,No religion,1082
2011,E09000002,One family only: Cohabiting couple: Dependent children,Religion not stated,163
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Christian,227
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Buddhist,2
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Hindu,1
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Jewish,0
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Muslim,8
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Sikh,1
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Other religion,1
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,No religion,95
2011,E09000002,One family only: Cohabiting couple: All children non-dependent,Religion not stated,33
2011,E09000002,One family only: Lone parent: Dependent children,Christian,5660
2011,E09000002,One family only: Lone parent: Dependent children,Buddhist,37
2011,E09000002,One family only: Lone parent: Dependent children,Hindu,42
2011,E09000002,One family only: Lone parent: Dependent children,Jewish,21
2011,E09000002,One family only: Lone parent: Dependent children,Muslim,989
2011,E09000002,One family only: Lone parent: Dependent children,Sikh,52
2011,E09000002,One family only: Lone parent: Dependent children,Other religion,39
2011,E09000002,One family only: Lone parent: Dependent children,No religion,2697
2011,E09000002,One family only: Lone parent: Dependent children,Religion not stated,472
2011,E09000002,One family only: Lone parent: All children non-dependent,Christian,2337
2011,E09000002,One family only: Lone parent: All children non-dependent,Buddhist,8
2011,E09000002,One family only: Lone parent: All children non-dependent,Hindu,31
2011,E09000002,One family only: Lone parent: All children non-dependent,Jewish,9
2011,E09000002,One family only: Lone parent: All children non-dependent,Muslim,146
2011,E09000002,One family only: Lone parent: All children non-dependent,Sikh,30
2011,E09000002,One family only: Lone parent: All children non-dependent,Other religion,21
2011,E09000002,One family only: Lone parent: All children non-dependent,No religion,474
2011,E09000002,One family only: Lone parent: All children non-dependent,Religion not stated,205
2011,E09000002,Other household types: With dependent children,Christian,2450
2011,E09000002,Other household types: With dependent children,Buddhist,18
2011,E09000002,Other household types: With dependent children,Hindu,141
2011,E09000002,Other household types: With dependent children,Jewish,2
2011,E09000002,Other household types: With dependent children,Muslim,997
2011,E09000002,Other household types: With dependent children,Sikh,98
2011,E09000002,Other household types: With dependent children,Other religion,7
2011,E09000002,Other household types: With dependent children,No religion,491
2011,E09000002,Other household types: With dependent children,Religion not stated,173
2011,E09000002,Other household types: All full-time students,Christian,71
2011,E09000002,Other household types: All full-time students,Buddhist,1
2011,E09000002,Other household types: All full-time students,Hindu,29
2011,E09000002,Other household types: All full-time students,Jewish,0
2011,E09000002,Other household types: All full-time students,Muslim,96
2011,E09000002,Other household types: All full-time students,Sikh,4
2011,E09000002,Other household types: All full-time students,Other religion,0
2011,E09000002,Other household types: All full-time students,No religion,27
2011,E09000002,Other household types: All full-time students,Religion not stated,7
2011,E09000002,Other household types: All aged 65 and over,Christian,150
2011,E09000002,Other household types: All aged 65 and over,Buddhist,0
2011,E09000002,Other household types: All aged 65 and over,Hindu,1
2011,E09000002,Other household types: All aged 65 and over,Jewish,1
2011,E09000002,Other household types: All aged 65 and over,Muslim,1
2011,E09000002,Other household types: All aged 65 and over,Sikh,0
2011,E09000002,Other household types: All aged 65 and over,Other religion,0
2011,E09000002,Other household types: All aged 65 and over,No religion,8
2011,E09000002,Other household types: All aged 65 and over,Religion not stated,20
2011,E09000002,Other household types: Other,Christian,2179
2011,E09000002,Other household types: Other,Buddhist,26
2011,E09000002,Other household types: Other,Hindu,164
2011,E09000002,Other household types: Other,Jewish,11
2011,E09000002,Other household types: Other,Muslim,540
2011,E09000002,Other household types: Other,Sikh,123
2011,E09000002,Other household types: Other,Other religion,11
2011,E09000002,Other household types: Other,No religion,620
2011,E09000002,Other household types: Other,Religion not stated,212
2011,E09000003,One person household: Aged 65 and over,Christian,7728
2011,E09000003,One person household: Aged 65 and over,Buddhist,70
2011,E09000003,One person household: Aged 65 and over,Hindu,346
2011,E09000003,One person household: Aged 65 and over,Jewish,2928
2011,E09000003,One person household: Aged 65 and over,Muslim,334
2011,E09000003,One person household: Aged 65 and over,Sikh,21
2011,E09000003,One person household: Aged 65 and over,Other religion,89
2011,E09000003,One person household: Aged 65 and over,No religion,1370
2011,E09000003,One person household: Aged 65 and over,Religion not stated,1521
2011,E09000003,One person household: Other,Christian,9409
2011,E09000003,One person household: Other,Buddhist,362
2011,E09000003,One person household: Other,Hindu,637
2011,E09000003,One person household: Other,Jewish,2689
2011,E09000003,One person household: Other,Muslim,2067
2011,E09000003,One person household: Other,Sikh,84
2011,E09000003,One person household: Other,Other religion,301
2011,E09000003,One person household: Other,No religion,5558
2011,E09000003,One person household: Other,Religion not stated,2443
2011,E09000003,One family only: All aged 65 and over,Christian,3632
2011,E09000003,One family only: All aged 65 and over,Buddhist,39
2011,E09000003,One family only: All aged 65 and over,Hindu,389
2011,E09000003,One family only: All aged 65 and over,Jewish,2092
2011,E09000003,One family only: All aged 65 and over,Muslim,181
2011,E09000003,One family only: All aged 65 and over,Sikh,20
2011,E09000003,One family only: All aged 65 and over,Other religion,91
2011,E09000003,One family only: All aged 65 and over,No religion,668
2011,E09000003,One family only: All aged 65 and over,Religion not stated,672
2011,E09000003,One family only: Married or same-sex civil partnership couple: No children,Christian,4780
2011,E09000003,One family only: Married or same-sex civil partnership couple: No children,Buddhist,169
2011,E09000003,One family only: Married or same-sex civil partnership couple: No children,Hindu,819
2011,E09000003,One family only: Married or same-sex civil partnership couple: No children,Jewish,2393
2011,E09000003,One family only: Married or same-sex civil partnership couple: No children,Muslim,717
2011,E09000003,One family only: Married or same-sex civil partnership couple: No children,Sikh,44
2011,E09000003,One family only: Married or same-sex civil partnership couple: No children,Other religion,161
2011,E09000003,One family only: Married or same-sex civil partnership couple: No children,No religion,2147
2011,E09000003,One family only: Married or same-sex civil partnership couple: No children,Religion not stated,978
2011,E09000003,One family only: Married or same-sex civil partnership couple: Dependent children,Christian,9222
2011,E09000003,One family only: Married or same-sex civil partnership couple: Dependent children,Buddhist,406
2011,E09000003,One family only: Married or same-sex civil partnership couple: Dependent children,Hindu,1656
2011,E09000003,One family only: Married or same-sex civil partnership couple: Dependent children,Jewish,5557
2011,E09000003,One family only: Married or same-sex civil partnership couple: Dependent children,Muslim,3413
2011,E09000003,One family only: Married or same-sex civil partnership couple: Dependent children,Sikh,101
2011,E09000003,One family only: Married or same-sex civil partnership couple: Dependent children,Other religion,241
2011,E09000003,One family only: Married or same-sex civil partnership couple: Dependent children,No religion,3884
2011,E09000003,One family only: Married or same-sex civil partnership couple: Dependent children,Religion not stated,1825
2011,E09000003,One family only: Married or same-sex civil partnership couple: All children non-dependent,Christian,3403
2011,E09000003,One family only: Married or same-sex civil partnership couple: All children non-dependent,Buddhist,96
2011,E09000003,One family only: Married or same-sex civil partnership couple: All children non-dependent,Hindu,1041
2011,E09000003,One family only: Married or same-sex civil partnership couple: All children non-dependent,Jewish,1308
2011,E09000003,One family only: Married or same-sex civil partnership couple: All children non-dependent,Muslim,614
2011,E09000003,One family only: Married or same-sex civil partnership couple: All children non-dependent,Sikh,50
2011,E09000003,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other religion,182
2011,E09000003,One family only: Married or same-sex civil partnership couple: All children non-dependent,No religion,938
2011,E09000003,One family only: Married or same-sex civil partnership couple: All children non-dependent,Religion not stated,656
2011,E09000003,One family only: Cohabiting couple: No children,Christian,2360
2011,E09000003,One family only: Cohabiting couple: No children,Buddhist,65
2011,E09000003,One family only: Cohabiting couple: No children,Hindu,73
2011,E09000003,One family only: Cohabiting couple: No children,Jewish,458
2011,E09000003,One family only: Cohabiting couple: No children,Muslim,163
2011,E09000003,One family only: Cohabiting couple: No children,Sikh,6
2011,E09000003,One family only: Cohabiting couple: No children,Other religion,43
2011,E09000003,One family only: Cohabiting couple: No children,No religion,1910
2011,E09000003,One family only: Cohabiting couple: No children,Religion not stated,474
2011,E09000003,One family only: Cohabiting couple: Dependent children,Christian,1474
2011,E09000003,One family only: Cohabiting couple: Dependent children,Buddhist,17
2011,E09000003,One family only: Cohabiting couple: Dependent children,Hindu,28
2011,E09000003,One family only: Cohabiting couple: Dependent children,Jewish,166
2011,E09000003,One family only: Cohabiting couple: Dependent children,Muslim,176
2011,E09000003,One family only: Cohabiting couple: Dependent children,Sikh,2
2011,E09000003,One family only: Cohabiting couple: Dependent children,Other religion,10
2011,E09000003,One family only: Cohabiting couple: Dependent children,No religion,930
2011,E09000003,One family only: Cohabiting couple: Dependent children,Religion not stated,224
2011,E09000003,One family only: Cohabiting couple: All children non-dependent,Christian,225
2011,E09000003,One family only: Cohabiting couple: All children non-dependent,Buddhist,4
2011,E09000003,One family only: Cohabiting couple: All children non-dependent,Hindu,13
2011,E09000003,One family only: Cohabiting couple: All children non-dependent,Jewish,43
2011,E09000003,One family only: Cohabiting couple: All children non-dependent,Muslim,17
2011,E09000003,One family only: Cohabiting couple: All children non-dependent,Sikh,1
2011,E09000003,One family only: Cohabiting couple: All children non-dependent,Other religion,1
2011,E09000003,One family only: Cohabiting couple: All children non-dependent,No religion,119
2011,E09000003,One family only: Cohabiting couple: All children non-dependent,Religion not stated,41
2011,E09000003,One family only: Lone parent: Dependent children,Christian,5158
2011,E09000003,One family only: Lone parent: Dependent children,Buddhist,87
2011,E09000003,One family only: Lone parent: Dependent children,Hindu,170
2011,E09000003,One family only: Lone parent: Dependent children,Jewish,571
2011,E09000003,One family only: Lone parent: Dependent children,Muslim,1465
2011,E09000003,One family only: Lone parent: Dependent children,Sikh,23
2011,E09000003,One family only: Lone parent: Dependent children,Other religion,78
2011,E09000003,One family only: Lone parent: Dependent children,No religion,1837
2011,E09000003,One family only: Lone parent: Dependent children,Religion not stated,680
2011,E09000003,One family only: Lone parent: All children non-dependent,Christian,3101
2011,E09000003,One family only: Lone parent: All children non-dependent,Buddhist,70
2011,E09000003,One family only: Lone parent: All children non-dependent,Hindu,349
2011,E09000003,One family only: Lone parent: All children non-dependent,Jewish,485
2011,E09000003,One family only: Lone parent: All children non-dependent,Muslim,409
2011,E09000003,One family only: Lone parent: All children non-dependent,Sikh,18
2011,E09000003,One family only: Lone parent: All children non-dependent,Other religion,76
2011,E09000003,One family only: Lone parent: All children non-dependent,No religion,701
2011,E09000003,One family only: Lone parent: All children non-dependent,Religion not stated,476
2011,E09000003,Other household types: With dependent children,Christian,2583
2011,E09000003,Other household types: With dependent children,Buddhist,105
2011,E09000003,Other household types: With dependent children,Hindu,715
2011,E09000003,Other household types: With dependent children,Jewish,556
2011,E09000003,Other household types: With dependent children,Muslim,978
2011,E09000003,Other household types: With dependent children,Sikh,33
2011,E09000003,Other household types: With dependent children,Other religion,89
2011,E09000003,Other household types: With dependent children,No religion,728
2011,E09000003,Other household types: With dependent children,Religion not stated,313
2011,E09000003,Other household types: All full-time students,Christian,207
2011,E09000003,Other household types: All full-time students,Buddhist,21
2011,E09000003,Other household types: All full-time students,Hindu,44
2011,E09000003,Other household types: All full-time students,Jewish,25
2011,E09000003,Other household types: All full-time students,Muslim,103
2011,E09000003,Other household types: All full-time students,Sikh,5
2011,E09000003,Other household types: All full-time students,Other religion,5
2011,E09000003,Other household types: All full-time students,No religion,188
2011,E09000003,Other household types: All full-time students,Religion not stated,47
2011,E09000003,Other household types: All aged 65 and over,Christian,231
2011,E09000003,Other household types: All aged 65 and over,Buddhist,2
2011,E09000003,Other household types: All aged 65 and over,Hindu,15
2011,E09000003,Other household types: All aged 65 and over,Jewish,79
2011,E09000003,Other household types: All aged 65 and over,Muslim,10
2011,E09000003,Other household types: All aged 65 and over,Sikh,0
2011,E09000003,Other household types: All aged 65 and over,Other religion,3
2011,E09000003,Other household types: All aged 65 and over,No religion,36
2011,E09000003,Other household types: All aged 65 and over,Religion not stated,67
2011,E09000003,Other household types: Other,Christian,5188
2011,E09000003,Other household types: Other,Buddhist,227
2011,E09000003,Other household types: Other,Hindu,752
2011,E09000003,Other household types: Other,Jewish,862
2011,E09000003,Other household types: Other,Muslim,787
2011,E09000003,Other household types: Other,Sikh,39
2011,E09000003,Other household types: Other,Other religion,135
2011,E09000003,Other household types: Other,No religion,2499
2011,E09000003,Other household types: Other,Religion not stated,900
2011,E09000004,One person household: Aged 65 and over,Christian,9723
2011,E09000004,One person household: Aged 65 and over,Buddhist,21
2011,E09000004,One person household: Aged 65 and over,Hindu,38
2011,E09000004,One person household: Aged 65 and over,Jewish,20
2011,E09000004,One person household: Aged 65 and over,Muslim,31
2011,E09000004,One person household: Aged 65 and over,Sikh,39
2011,E09000004,One person household: Aged 65 and over,Other religion,22
2011,E09000004,One person household: Aged 65 and over,No religion,952
2011,E09000004,One person household: Aged 65 and over,Religion not stated,1146
2011,E09000004,One person household: Other,Christian,7939
2011,E09000004,One person household: Other,Buddhist,66
2011,E09000004,One person household: Other,Hindu,67
2011,E09000004,One person household: Other,Jewish,19
2011,E09000004,One person household: Other,Muslim,240
2011,E09000004,One person household: Other,Sikh,69
2011,E09000004,One person household: Other,Other religion,103
2011,E09000004,One person household: Other,No religion,4131
2011,E09000004,One person household: Other,Religion not stated,1163
2011,E09000004,One family only: All aged 65 and over,Christian,6285
2011,E09000004,One family only: All aged 65 and over,Buddhist,13
2011,E09000004,One family only: All aged 65 and over,Hindu,54
2011,E09000004,One family only: All aged 65 and over,Jewish,7
2011,E09000004,One family only: All aged 65 and over,Muslim,22
2011,E09000004,One family only: All aged 65 and over,Sikh,44
2011,E09000004,One family only: All aged 65 and over,Other religion,4
2011,E09000004,One family only: All aged 65 and over,No religion,614
2011,E09000004,One family only: All aged 65 and over,Religion not stated,562
2011,E09000004,One family only: Married or same-sex civil partnership couple: No children,Christian,6653
2011,E09000004,One family only: Married or same-sex civil partnership couple: No children,Buddhist,63
2011,E09000004,One family only: Married or same-sex civil partnership couple: No children,Hindu,101
2011,E09000004,One family only: Married or same-sex civil partnership couple: No children,Jewish,10
2011,E09000004,One family only: Married or same-sex civil partnership couple: No children,Muslim,121
2011,E09000004,One family only: Married or same-sex civil partnership couple: No children,Sikh,88
2011,E09000004,One family only: Married or same-sex civil partnership couple: No children,Other religion,34
2011,E09000004,One family only: Married or same-sex civil partnership couple: No children,No religion,1794
2011,E09000004,One family only: Married or same-sex civil partnership couple: No children,Religion not stated,686
2011,E09000004,One family only: Married or same-sex civil partnership couple: Dependent children,Christian,9807
2011,E09000004,One family only: Married or same-sex civil partnership couple: Dependent children,Buddhist,101
2011,E09000004,One family only: Married or same-sex civil partnership couple: Dependent children,Hindu,354
2011,E09000004,One family only: Married or same-sex civil partnership couple: Dependent children,Jewish,22
2011,E09000004,One family only: Married or same-sex civil partnership couple: Dependent children,Muslim,572
2011,E09000004,One family only: Married or same-sex civil partnership couple: Dependent children,Sikh,309
2011,E09000004,One family only: Married or same-sex civil partnership couple: Dependent children,Other religion,33
2011,E09000004,One family only: Married or same-sex civil partnership couple: Dependent children,No religion,3834
2011,E09000004,One family only: Married or same-sex civil partnership couple: Dependent children,Religion not stated,805
2011,E09000004,One family only: Married or same-sex civil partnership couple: All children non-dependent,Christian,4689
2011,E09000004,One family only: Married or same-sex civil partnership couple: All children non-dependent,Buddhist,50
2011,E09000004,One family only: Married or same-sex civil partnership couple: All children non-dependent,Hindu,134
2011,E09000004,One family only: Married or same-sex civil partnership couple: All children non-dependent,Jewish,9
2011,E09000004,One family only: Married or same-sex civil partnership couple: All children non-dependent,Muslim,130
2011,E09000004,One family only: Married or same-sex civil partnership couple: All children non-dependent,Sikh,203
2011,E09000004,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other religion,17
2011,E09000004,One family only: Married or same-sex civil partnership couple: All children non-dependent,No religion,1189
2011,E09000004,One family only: Married or same-sex civil partnership couple: All children non-dependent,Religion not stated,483
2011,E09000004,One family only: Cohabiting couple: No children,Christian,1963
2011,E09000004,One family only: Cohabiting couple: No children,Buddhist,14
2011,E09000004,One family only: Cohabiting couple: No children,Hindu,8
2011,E09000004,One family only: Cohabiting couple: No children,Jewish,3
2011,E09000004,One family only: Cohabiting couple: No children,Muslim,32
2011,E09000004,One family only: Cohabiting couple: No children,Sikh,12
2011,E09000004,One family only: Cohabiting couple: No children,Other religion,19
2011,E09000004,One family only: Cohabiting couple: No children,No religion,1471
2011,E09000004,One family only: Cohabiting couple: No children,Religion not stated,254
2011,E09000004,One family only: Cohabiting couple: Dependent children,Christian,2007
2011,E09000004,One family only: Cohabiting couple: Dependent children,Buddhist,12
2011,E09000004,One family only: Cohabiting couple: Dependent children,Hindu,15
2011,E09000004,One family only: Cohabiting couple: Dependent children,Jewish,4
2011,E09000004,One family only: Cohabiting couple: Dependent children,Muslim,53
2011,E09000004,One family only: Cohabiting couple: Dependent children,Sikh,10
2011,E09000004,One family only: Cohabiting couple: Dependent children,Other religion,7
2011,E09000004,One family only: Cohabiting couple: Dependent children,No religion,1774
2011,E09000004,One family only: Cohabiting couple: Dependent children,Religion not stated,209
2011,E09000004,One family only: Cohabiting couple: All children non-dependent,Christian,350
2011,E09000004,One family only: Cohabiting couple: All children non-dependent,Buddhist,1
2011,E09000004,One family only: Cohabiting couple: All children non-dependent,Hindu,1
2011,E09000004,One family only: Cohabiting couple: All children non-dependent,Jewish,0
2011,E09000004,One family only: Cohabiting couple: All children non-dependent,Muslim,4
2011,E09000004,One family only: Cohabiting couple: All children non-dependent,Sikh,4
2011,E09000004,One family only: Cohabiting couple: All children non-dependent,Other religion,1
2011,E09000004,One family only: Cohabiting couple: All children non-dependent,No religion,162
2011,E09000004,One family only: Cohabiting couple: All children non-dependent,Religion not stated,44
2011,E09000004,One family only: Lone parent: Dependent children,Christian,4295
2011,E09000004,One family only: Lone parent: Dependent children,Buddhist,48
2011,E09000004,One family only: Lone parent: Dependent children,Hindu,24
2011,E09000004,One family only: Lone parent: Dependent children,Jewish,6
2011,E09000004,One family only: Lone parent: Dependent children,Muslim,199
2011,E09000004,One family only: Lone parent: Dependent children,Sikh,54
2011,E09000004,One family only: Lone parent: Dependent children,Other religion,45
2011,E09000004,One family only: Lone parent: Dependent children,No religion,2697
2011,E09000004,One family only: Lone parent: Dependent children,Religion not stated,339
2011,E09000004,One family only: Lone parent: All children non-dependent,Christian,2804
2011,E09000004,One family only: Lone parent: All children non-dependent,Buddhist,27
2011,E09000004,One family only: Lone parent: All children non-dependent,Hindu,28
2011,E09000004,One family only: Lone parent: All children non-dependent,Jewish,3
2011,E09000004,One family only: Lone parent: All children non-dependent,Muslim,60
2011,E09000004,One family only: Lone parent: All children non-dependent,Sikh,61
2011,E09000004,One family only: Lone parent: All children non-dependent,Other religion,6
2011,E09000004,One family only: Lone parent: All children non-dependent,No religion,679
2011,E09000004,One family only: Lone parent: All children non-dependent,Religion not stated,314
2011,E09000004,Other household types: With dependent children,Christian,1806
2011,E09000004,Other household types: With dependent children,Buddhist,45
2011,E09000004,Other household types: With dependent children,Hindu,124
2011,E09000004,Other household types: With dependent children,Jewish,1
2011,E09000004,Other household types: With dependent children,Muslim,158
2011,E09000004,Other household types: With dependent children,Sikh,151
2011,E09000004,Other household types: With dependent children,Other religion,16
2011,E09000004,Other household types: With dependent children,No religion,599
2011,E09000004,Other household types: With dependent children,Religion not stated,149
2011,E09000004,Other household types: All full-time students,Christian,82
2011,E09000004,Other household types: All full-time students,Buddhist,0
2011,E09000004,Other household types: All full-time students,Hindu,10
2011,E09000004,Other household types: All full-time students,Jewish,0
2011,E09000004,Other household types: All full-time students,Muslim,10
2011,E09000004,Other household types: All full-time students,Sikh,8
2011,E09000004,Other household types: All full-time students,Other religion,1
2011,E09000004,Other household types: All full-time students,No religion,72
2011,E09000004,Other household types: All full-time students,Religion not stated,22
2011,E09000004,Other household types: All aged 65 and over,Christian,242
2011,E09000004,Other household types: All aged 65 and over,Buddhist,1
2011,E09000004,Other household types: All aged 65 and over,Hindu,0
2011,E09000004,Other household types: All aged 65 and over,Jewish,0
2011,E09000004,Other household types: All aged 65 and over,Muslim,3
2011,E09000004,Other household types: All aged 65 and over,Sikh,1
2011,E09000004,Other household types: All aged 65 and over,Other religion,0
2011,E09000004,Other household types: All aged 65 and over,No religion,26
2011,E09000004,Other household types: All aged 65 and over,Religion not stated,43
2011,E09000004,Other household types: Other,Christian,1828
2011,E09000004,Other household types: Other,Buddhist,35
2011,E09000004,Other household types: Other,Hindu,92
2011,E09000004,Other household types: Other,Jewish,1
2011,E09000004,Other household types: Other,Muslim,111
2011,E09000004,Other household types: Other,Sikh,130
2011,E09000004,Other household types: Other,Other religion,22
2011,E09000004,Other household types: Other,No religion,798
2011,E09000004,Other household types: Other,Religion not stated,209
2011,E09000005,One person household: Aged 65 and over,Christian,5670
2011,E09000005,One person household: Aged 65 and over,Buddhist,57
2011,E09000005,One person household: Aged 65 and over,Hindu,580
2011,E09000005,One person household: Aged 65 and over,Jewish,552
2011,E09000005,One person household: Aged 65 and over,Muslim,386
2011,E09000005,One person household: Aged 65 and over,Sikh,26
2011,E09000005,One person household: Aged 65 and over,Other religion,84
2011,E09000005,One person household: Aged 65 and over,No religion,658
2011,E09000005,One person household: Aged 65 and over,Religion not stated,795
2011,E09000005,One person household: Other,Christian,10490
2011,E09000005,One person household: Other,Buddhist,293
2011,E09000005,One person household: Other,Hindu,956
2011,E09000005,One person household: Other,Jewish,384
2011,E09000005,One person household: Other,Muslim,2979
2011,E09000005,One person household: Other,Sikh,89
2011,E09000005,One person household: Other,Other religion,276
2011,E09000005,One person household: Other,No religion,4263
2011,E09000005,One person household: Other,Religion not stated,2078
2011,E09000005,One family only: All aged 65 and over,Christian,2145
2011,E09000005,One family only: All aged 65 and over,Buddhist,27
2011,E09000005,One family only: All aged 65 and over,Hindu,596
2011,E09000005,One family only: All aged 65 and over,Jewish,268
2011,E09000005,One family only: All aged 65 and over,Muslim,183
2011,E09000005,One family only: All aged 65 and over,Sikh,21
2011,E09000005,One family only: All aged 65 and over,Other religion,70
2011,E09000005,One family only: All aged 65 and over,No religion,241
2011,E09000005,One family only: All aged 65 and over,Religion not stated,265
2011,E09000005,One family only: Married or same-sex civil partnership couple: No children,Christian,2913
2011,E09000005,One family only: Married or same-sex civil partnership couple: No children,Buddhist,121
2011,E09000005,One family only: Married or same-sex civil partnership couple: No children,Hindu,1288
2011,E09000005,One family only: Married or same-sex civil partnership couple: No children,Jewish,220
2011,E09000005,One family only: Married or same-sex civil partnership couple: No children,Muslim,685
2011,E09000005,One family only: Married or same-sex civil partnership couple: No children,Sikh,48
2011,E09000005,One family only: Married or same-sex civil partnership couple: No children,Other religion,120
2011,E09000005,One family only: Married or same-sex civil partnership couple: No children,No religion,932
2011,E09000005,One family only: Married or same-sex civil partnership couple: No children,Religion not stated,442
2011,E09000005,One family only: Married or same-sex civil partnership couple: Dependent children,Christian,5862
2011,E09000005,One family only: Married or same-sex civil partnership couple: Dependent children,Buddhist,254
2011,E09000005,One family only: Married or same-sex civil partnership couple: Dependent children,Hindu,3510
2011,E09000005,One family only: Married or same-sex civil partnership couple: Dependent children,Jewish,233
2011,E09000005,One family only: Married or same-sex civil partnership couple: Dependent children,Muslim,4729
2011,E09000005,One family only: Married or same-sex civil partnership couple: Dependent children,Sikh,101
2011,E09000005,One family only: Married or same-sex civil partnership couple: Dependent children,Other religion,189
2011,E09000005,One family only: Married or same-sex civil partnership couple: Dependent children,No religion,1329
2011,E09000005,One family only: Married or same-sex civil partnership couple: Dependent children,Religion not stated,816
2011,E09000005,One family only: Married or same-sex civil partnership couple: All children non-dependent,Christian,2624
2011,E09000005,One family only: Married or same-sex civil partnership couple: All children non-dependent,Buddhist,120
2011,E09000005,One family only: Married or same-sex civil partnership couple: All children non-dependent,Hindu,2375
2011,E09000005,One family only: Married or same-sex civil partnership couple: All children non-dependent,Jewish,134
2011,E09000005,One family only: Married or same-sex civil partnership couple: All children non-dependent,Muslim,765
2011,E09000005,One family only: Married or same-sex civil partnership couple: All children non-dependent,Sikh,75
2011,E09000005,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other religion,184
2011,E09000005,One family only: Married or same-sex civil partnership couple: All children non-dependent,No religion,331
2011,E09000005,One family only: Married or same-sex civil partnership couple: All children non-dependent,Religion not stated,376
2011,E09000005,One family only: Cohabiting couple: No children,Christian,1762
2011,E09000005,One family only: Cohabiting couple: No children,Buddhist,60
2011,E09000005,One family only: Cohabiting couple: No children,Hindu,109
2011,E09000005,One family only: Cohabiting couple: No children,Jewish,65
2011,E09000005,One family only: Cohabiting couple: No children,Muslim,133
2011,E09000005,One family only: Cohabiting couple: No children,Sikh,5
2011,E09000005,One family only: Cohabiting couple: No children,Other religion,26
2011,E09000005,One family only: Cohabiting couple: No children,No religion,1389
2011,E09000005,One family only: Cohabiting couple: No children,Religion not stated,314
2011,E09000005,One family only: Cohabiting couple: Dependent children,Christian,1258
