date,geography_code,c_hlqpuk11_name,dpcfamuk11_dpcefamuk11_name,c_sex_name,c_hours_name,obs_value
2011,E41000310,Level 3 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,243
2011,E41000310,Level 3 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,292
2011,E41000310,Level 3 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,188
2011,E41000310,Level 3 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,24
2011,E41000310,Level 3 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,88
2011,E41000310,Level 3 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,76
2011,E41000310,Level 3 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,193
2011,E41000310,Level 4 qualifications and above,One dependent child in family,Males,Part-time: 30 hours or less worked,263
2011,E41000310,Level 4 qualifications and above,One dependent child in family,Males,Full-time: 31 or more hours worked,2225
2011,E41000310,Level 4 qualifications and above,One dependent child in family,Females,Part-time: 30 hours or less worked,1079
2011,E41000310,Level 4 qualifications and above,One dependent child in family,Females,Full-time: 31 or more hours worked,2101
2011,E41000310,Level 4 qualifications and above,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,284
2011,E41000310,Level 4 qualifications and above,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,2401
2011,E41000310,Level 4 qualifications and above,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,1131
2011,E41000310,Level 4 qualifications and above,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,1390
2011,E41000310,Level 4 qualifications and above,All children in family non-dependent,Males,Part-time: 30 hours or less worked,123
2011,E41000310,Level 4 qualifications and above,All children in family non-dependent,Males,Full-time: 31 or more hours worked,491
2011,E41000310,Level 4 qualifications and above,All children in family non-dependent,Females,Part-time: 30 hours or less worked,310
2011,E41000310,Level 4 qualifications and above,All children in family non-dependent,Females,Full-time: 31 or more hours worked,707
2011,E41000310,Other qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,129
2011,E41000310,Other qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,305
2011,E41000310,Other qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,223
2011,E41000310,Other qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,195
2011,E41000310,Other qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,243
2011,E41000310,Other qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,323
2011,E41000310,Other qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,172
2011,E41000310,Other qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,112
2011,E41000310,Other qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,48
2011,E41000310,Other qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,174
2011,E41000310,Other qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,118
2011,E41000310,Other qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,128
2011,E41000311,No qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,58
2011,E41000311,No qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,112
2011,E41000311,No qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,135
2011,E41000311,No qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,76
2011,E41000311,No qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,117
2011,E41000311,No qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,123
2011,E41000311,No qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,104
2011,E41000311,No qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,36
2011,E41000311,No qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,45
2011,E41000311,No qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,170
2011,E41000311,No qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,175
2011,E41000311,No qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,161
2011,E41000311,Level 1 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,27
2011,E41000311,Level 1 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,137
2011,E41000311,Level 1 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,141
2011,E41000311,Level 1 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,124
2011,E41000311,Level 1 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,46
2011,E41000311,Level 1 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,137
2011,E41000311,Level 1 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,112
2011,E41000311,Level 1 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,67
2011,E41000311,Level 1 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,16
2011,E41000311,Level 1 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,83
2011,E41000311,Level 1 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,88
2011,E41000311,Level 1 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,132
2011,E41000311,Level 2 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,41
2011,E41000311,Level 2 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,127
2011,E41000311,Level 2 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,157
2011,E41000311,Level 2 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,139
2011,E41000311,Level 2 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,43
2011,E41000311,Level 2 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,159
2011,E41000311,Level 2 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,128
2011,E41000311,Level 2 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,107
2011,E41000311,Level 2 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,25
2011,E41000311,Level 2 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,122
2011,E41000311,Level 2 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,89
2011,E41000311,Level 2 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,125
2011,E41000311,Apprenticeship,One dependent child in family,Males,Part-time: 30 hours or less worked,1
2011,E41000311,Apprenticeship,One dependent child in family,Males,Full-time: 31 or more hours worked,40
2011,E41000311,Apprenticeship,One dependent child in family,Females,Part-time: 30 hours or less worked,5
2011,E41000311,Apprenticeship,One dependent child in family,Females,Full-time: 31 or more hours worked,5
2011,E41000311,Apprenticeship,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,4
2011,E41000311,Apprenticeship,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,20
2011,E41000311,Apprenticeship,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,5
2011,E41000311,Apprenticeship,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,1
2011,E41000311,Apprenticeship,All children in family non-dependent,Males,Part-time: 30 hours or less worked,5
2011,E41000311,Apprenticeship,All children in family non-dependent,Males,Full-time: 31 or more hours worked,27
2011,E41000311,Apprenticeship,All children in family non-dependent,Females,Part-time: 30 hours or less worked,4
2011,E41000311,Apprenticeship,All children in family non-dependent,Females,Full-time: 31 or more hours worked,4
2011,E41000311,Level 3 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,19
2011,E41000311,Level 3 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,169
2011,E41000311,Level 3 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,153
2011,E41000311,Level 3 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,188
2011,E41000311,Level 3 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,47
2011,E41000311,Level 3 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,249
2011,E41000311,Level 3 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,184
2011,E41000311,Level 3 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,132
2011,E41000311,Level 3 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,19
2011,E41000311,Level 3 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,122
2011,E41000311,Level 3 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,98
2011,E41000311,Level 3 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,131
2011,E41000311,Level 4 qualifications and above,One dependent child in family,Males,Part-time: 30 hours or less worked,216
2011,E41000311,Level 4 qualifications and above,One dependent child in family,Males,Full-time: 31 or more hours worked,2313
2011,E41000311,Level 4 qualifications and above,One dependent child in family,Females,Part-time: 30 hours or less worked,689
2011,E41000311,Level 4 qualifications and above,One dependent child in family,Females,Full-time: 31 or more hours worked,1444
2011,E41000311,Level 4 qualifications and above,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,225
2011,E41000311,Level 4 qualifications and above,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,3479
2011,E41000311,Level 4 qualifications and above,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,873
2011,E41000311,Level 4 qualifications and above,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,1154
2011,E41000311,Level 4 qualifications and above,All children in family non-dependent,Males,Part-time: 30 hours or less worked,180
2011,E41000311,Level 4 qualifications and above,All children in family non-dependent,Males,Full-time: 31 or more hours worked,743
2011,E41000311,Level 4 qualifications and above,All children in family non-dependent,Females,Part-time: 30 hours or less worked,314
2011,E41000311,Level 4 qualifications and above,All children in family non-dependent,Females,Full-time: 31 or more hours worked,542
2011,E41000311,Other qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,88
2011,E41000311,Other qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,528
2011,E41000311,Other qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,210
2011,E41000311,Other qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,292
2011,E41000311,Other qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,151
2011,E41000311,Other qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,850
2011,E41000311,Other qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,203
2011,E41000311,Other qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,239
2011,E41000311,Other qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,37
2011,E41000311,Other qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,169
2011,E41000311,Other qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,120
2011,E41000311,Other qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,150
2011,E41000312,No qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,79
2011,E41000312,No qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,251
2011,E41000312,No qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,168
2011,E41000312,No qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,82
2011,E41000312,No qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,178
2011,E41000312,No qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,303
2011,E41000312,No qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,178
2011,E41000312,No qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,58
2011,E41000312,No qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,103
2011,E41000312,No qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,371
2011,E41000312,No qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,269
2011,E41000312,No qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,203
2011,E41000312,Level 1 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,56
2011,E41000312,Level 1 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,487
2011,E41000312,Level 1 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,362
2011,E41000312,Level 1 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,302
2011,E41000312,Level 1 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,106
2011,E41000312,Level 1 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,641
2011,E41000312,Level 1 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,496
2011,E41000312,Level 1 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,234
2011,E41000312,Level 1 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,48
2011,E41000312,Level 1 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,321
2011,E41000312,Level 1 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,279
2011,E41000312,Level 1 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,358
2011,E41000312,Level 2 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,54
2011,E41000312,Level 2 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,479
2011,E41000312,Level 2 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,397
2011,E41000312,Level 2 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,350
2011,E41000312,Level 2 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,81
2011,E41000312,Level 2 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,627
2011,E41000312,Level 2 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,532
2011,E41000312,Level 2 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,275
2011,E41000312,Level 2 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,29
2011,E41000312,Level 2 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,281
2011,E41000312,Level 2 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,260
2011,E41000312,Level 2 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,341
2011,E41000312,Apprenticeship,One dependent child in family,Males,Part-time: 30 hours or less worked,16
2011,E41000312,Apprenticeship,One dependent child in family,Males,Full-time: 31 or more hours worked,145
2011,E41000312,Apprenticeship,One dependent child in family,Females,Part-time: 30 hours or less worked,27
2011,E41000312,Apprenticeship,One dependent child in family,Females,Full-time: 31 or more hours worked,14
2011,E41000312,Apprenticeship,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,12
2011,E41000312,Apprenticeship,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,182
2011,E41000312,Apprenticeship,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,23
2011,E41000312,Apprenticeship,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,9
2011,E41000312,Apprenticeship,All children in family non-dependent,Males,Part-time: 30 hours or less worked,26
2011,E41000312,Apprenticeship,All children in family non-dependent,Males,Full-time: 31 or more hours worked,229
2011,E41000312,Apprenticeship,All children in family non-dependent,Females,Part-time: 30 hours or less worked,19
2011,E41000312,Apprenticeship,All children in family non-dependent,Females,Full-time: 31 or more hours worked,13
2011,E41000312,Level 3 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,40
2011,E41000312,Level 3 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,504
2011,E41000312,Level 3 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,333
2011,E41000312,Level 3 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,359
2011,E41000312,Level 3 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,61
2011,E41000312,Level 3 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,684
2011,E41000312,Level 3 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,516
2011,E41000312,Level 3 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,272
2011,E41000312,Level 3 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,37
2011,E41000312,Level 3 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,251
2011,E41000312,Level 3 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,148
2011,E41000312,Level 3 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,216
2011,E41000312,Level 4 qualifications and above,One dependent child in family,Males,Part-time: 30 hours or less worked,257
2011,E41000312,Level 4 qualifications and above,One dependent child in family,Males,Full-time: 31 or more hours worked,3121
2011,E41000312,Level 4 qualifications and above,One dependent child in family,Females,Part-time: 30 hours or less worked,1270
2011,E41000312,Level 4 qualifications and above,One dependent child in family,Females,Full-time: 31 or more hours worked,2056
2011,E41000312,Level 4 qualifications and above,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,335
2011,E41000312,Level 4 qualifications and above,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,4639
2011,E41000312,Level 4 qualifications and above,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,2086
2011,E41000312,Level 4 qualifications and above,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,1748
2011,E41000312,Level 4 qualifications and above,All children in family non-dependent,Males,Part-time: 30 hours or less worked,218
2011,E41000312,Level 4 qualifications and above,All children in family non-dependent,Males,Full-time: 31 or more hours worked,1047
2011,E41000312,Level 4 qualifications and above,All children in family non-dependent,Females,Part-time: 30 hours or less worked,458
2011,E41000312,Level 4 qualifications and above,All children in family non-dependent,Females,Full-time: 31 or more hours worked,823
2011,E41000312,Other qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,118
2011,E41000312,Other qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,426
2011,E41000312,Other qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,230
2011,E41000312,Other qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,242
2011,E41000312,Other qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,202
2011,E41000312,Other qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,535
2011,E41000312,Other qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,262
2011,E41000312,Other qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,134
2011,E41000312,Other qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,58
2011,E41000312,Other qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,212
2011,E41000312,Other qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,156
2011,E41000312,Other qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,157
2011,E41000313,No qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,198
2011,E41000313,No qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,556
2011,E41000313,No qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,583
2011,E41000313,No qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,343
2011,E41000313,No qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,299
2011,E41000313,No qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,541
2011,E41000313,No qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,529
2011,E41000313,No qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,204
2011,E41000313,No qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,109
2011,E41000313,No qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,453
2011,E41000313,No qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,425
2011,E41000313,No qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,363
2011,E41000313,Level 1 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,138
2011,E41000313,Level 1 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,431
2011,E41000313,Level 1 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,510
2011,E41000313,Level 1 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,552
2011,E41000313,Level 1 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,159
2011,E41000313,Level 1 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,472
2011,E41000313,Level 1 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,547
2011,E41000313,Level 1 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,335
2011,E41000313,Level 1 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,51
2011,E41000313,Level 1 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,255
2011,E41000313,Level 1 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,248
2011,E41000313,Level 1 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,407
2011,E41000313,Level 2 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,124
2011,E41000313,Level 2 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,503
2011,E41000313,Level 2 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,581
2011,E41000313,Level 2 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,651
2011,E41000313,Level 2 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,162
2011,E41000313,Level 2 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,537
2011,E41000313,Level 2 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,669
2011,E41000313,Level 2 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,458
2011,E41000313,Level 2 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,47
2011,E41000313,Level 2 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,246
2011,E41000313,Level 2 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,181
2011,E41000313,Level 2 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,464
2011,E41000313,Apprenticeship,One dependent child in family,Males,Part-time: 30 hours or less worked,18
2011,E41000313,Apprenticeship,One dependent child in family,Males,Full-time: 31 or more hours worked,77
2011,E41000313,Apprenticeship,One dependent child in family,Females,Part-time: 30 hours or less worked,25
2011,E41000313,Apprenticeship,One dependent child in family,Females,Full-time: 31 or more hours worked,30
2011,E41000313,Apprenticeship,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,19
2011,E41000313,Apprenticeship,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,77
2011,E41000313,Apprenticeship,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,22
2011,E41000313,Apprenticeship,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,17
2011,E41000313,Apprenticeship,All children in family non-dependent,Males,Part-time: 30 hours or less worked,10
2011,E41000313,Apprenticeship,All children in family non-dependent,Males,Full-time: 31 or more hours worked,98
2011,E41000313,Apprenticeship,All children in family non-dependent,Females,Part-time: 30 hours or less worked,8
2011,E41000313,Apprenticeship,All children in family non-dependent,Females,Full-time: 31 or more hours worked,21
2011,E41000313,Level 3 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,99
2011,E41000313,Level 3 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,545
2011,E41000313,Level 3 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,498
2011,E41000313,Level 3 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,671
2011,E41000313,Level 3 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,109
2011,E41000313,Level 3 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,540
2011,E41000313,Level 3 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,536
2011,E41000313,Level 3 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,477
2011,E41000313,Level 3 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,31
2011,E41000313,Level 3 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,196
2011,E41000313,Level 3 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,136
2011,E41000313,Level 3 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,397
2011,E41000313,Level 4 qualifications and above,One dependent child in family,Males,Part-time: 30 hours or less worked,383
2011,E41000313,Level 4 qualifications and above,One dependent child in family,Males,Full-time: 31 or more hours worked,3512
2011,E41000313,Level 4 qualifications and above,One dependent child in family,Females,Part-time: 30 hours or less worked,1692
2011,E41000313,Level 4 qualifications and above,One dependent child in family,Females,Full-time: 31 or more hours worked,3530
2011,E41000313,Level 4 qualifications and above,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,514
2011,E41000313,Level 4 qualifications and above,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,3995
2011,E41000313,Level 4 qualifications and above,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,2065
2011,E41000313,Level 4 qualifications and above,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,2413
2011,E41000313,Level 4 qualifications and above,All children in family non-dependent,Males,Part-time: 30 hours or less worked,185
2011,E41000313,Level 4 qualifications and above,All children in family non-dependent,Males,Full-time: 31 or more hours worked,777
2011,E41000313,Level 4 qualifications and above,All children in family non-dependent,Females,Part-time: 30 hours or less worked,508
2011,E41000313,Level 4 qualifications and above,All children in family non-dependent,Females,Full-time: 31 or more hours worked,1132
2011,E41000313,Other qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,245
2011,E41000313,Other qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,903
2011,E41000313,Other qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,685
2011,E41000313,Other qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,567
2011,E41000313,Other qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,361
2011,E41000313,Other qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,891
2011,E41000313,Other qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,577
2011,E41000313,Other qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,333
2011,E41000313,Other qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,86
2011,E41000313,Other qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,339
2011,E41000313,Other qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,229
2011,E41000313,Other qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,349
2011,E41000314,No qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,225
2011,E41000314,No qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,517
2011,E41000314,No qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,489
2011,E41000314,No qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,244
2011,E41000314,No qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,348
2011,E41000314,No qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,574
2011,E41000314,No qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,459
2011,E41000314,No qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,150
2011,E41000314,No qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,167
2011,E41000314,No qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,609
2011,E41000314,No qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,480
2011,E41000314,No qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,382
2011,E41000314,Level 1 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,141
2011,E41000314,Level 1 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,650
2011,E41000314,Level 1 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,674
